date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,location,age,sex,plumage,counttype,migtype,remark
2008-09-06,10:37:00,,1,HB,,55,,,W1,,,,,,
2008-09-06,10:38:00,,2,BE,,2,,,O,,,,,,
2008-09-06,10:38:00,,2,HB,,4,,,O,,,,,,
2008-09-06,10:39:00,,1,BE,,1,,,O,,,,,,
2008-09-06,10:39:00,,1,BK,,1,,,O,,,,,,
2008-09-06,10:39:00,,1,Mar,,1,,,O,,,,,,
2008-09-06,10:39:00,,1,SPH,,2,,,E3,,,,,,
2008-09-06,10:44:00,,2,BE,,1,,,O,,,,,,
2008-09-06,10:45:00,,1,BE,,1,,,O,,,,,,
2008-09-06,10:45:00,,1,BE,,1,,,O,,,,,,
2008-09-06,10:45:00,,1,BK,,1,,,O,,,,,,
2008-09-06,10:45:00,,2,HB,,4,,,O,,,,,,
2008-09-06,10:45:00,,1,HB,,2,,,O,,,,,,
2008-09-06,10:45:00,,1,HB,,59,,,O,,,,,,
2008-09-06,10:45:00,,1,LSPH,,1,,,O,,,,,,
2008-09-06,10:45:00,,1,Mar,,1,,,O,Ad,m,,,,
2008-09-06,10:46:00,,2,HB,,4,,,E2,Ad,m,,,,
2008-09-06,10:47:00,,2,ESPH,,1,,,O,,,,,,
2008-09-06,10:47:00,,2,HB,,3,,,O,,,,,,
2008-09-06,10:50:00,,1,HB,,76,,,E3,,,,,,
2008-09-06,10:53:00,,2,BK,,1,,,W1,,,,,,
2008-09-06,10:53:00,,2,HB,,13,,,O,,,,,,
2008-09-06,10:54:00,,2,ESPH,,2,,,O,,,,,,
2008-09-06,10:54:00,,1,HB,,18,,,E2,,,,,,
2008-09-06,10:54:00,,2,HB,,2,,,W2,,,,,,
2008-09-06,10:55:00,,1,BK,,1,,,O,,,,,,
2008-09-06,10:55:00,,1,HB,,176,,,O,,,,,,
2008-09-06,10:58:00,,1,LSPH,,2,,,O,,,,,,
2008-09-06,11:01:00,,1,HB,,166,,,E1,,,,,,
2008-09-06,11:01:00,,2,HB,,3,,,O,,,,,,
2008-09-06,11:01:00,,1,HB,,22,,,W1,,,,,,
2008-09-06,11:02:00,,2,HB,,35,,,W2,,,,,,
2008-09-06,11:03:00,,1,BE,,1,,,E1,,,,,,
2008-09-06,11:03:00,,1,BK,,8,,,W1,,,,,,
2008-09-06,11:03:00,,1,HB,,57,,,W1,,,,,,
2008-09-06,11:03:00,,1,HB,,21,,,E1,,,,,,
2008-09-06,11:11:00,,1,BK,,1,,,O,,,,,,
2008-09-06,11:11:00,,1,BK,,2,,,W1,,,,,,
2008-09-06,11:11:00,,1,HB,,165,,,O,,,,,,
2008-09-06,11:11:00,,1,HB,,27,,,W1,,,,,,
2008-09-06,11:18:00,,1,HB,,50,,,O,,,,,,
2008-09-06,11:20:00,,1,Mar,,3,,,W1,Ad,m,,,,
2008-09-06,11:22:00,,1,HB,,59,,,W1,,,,,,
2008-09-06,11:24:00,,2,BK,,4,,,W2,,,,,,
2008-09-06,11:24:00,,2,HB,,17,,,W2,,,,,,
2008-09-06,11:25:00,,1,HB,,51,,,E2,,,,,,
2008-09-06,11:26:00,,2,SPH,,3,,,W2,,,,,,
2008-09-06,11:27:00,,1,HB,,62,,,W1,,,,,,
2008-09-06,11:28:00,,1,HB,,105,,,W1,,,,,,
2008-09-06,11:30:00,,1,HB,,111,,,E2,,,,,,
2008-09-06,11:35:00,,1,BK,,8,,,O,,,,,,
2008-09-06,11:35:00,,1,HB,,55,,,E2,,,,,,
2008-09-06,11:35:00,,1,HB,,315,,,O,,,,,,
2008-09-06,11:36:00,,2,BK,,6,,,W2,,,,,,
2008-09-06,11:36:00,,2,HB,,121,,,W2,,,,,,
2008-09-06,11:38:00,,1,BK,,12,,,O,,,,,,
2008-09-06,11:38:00,,1,HB,,85,,,O,,,,,,
2008-09-06,11:41:00,,1,BK,,13,,,O,,,,,,
2008-09-06,11:42:00,,2,HB,,60,,,W2,,,,,,
2008-09-06,11:42:00,,2,MonPal,,2,,,W1,,,,,,
2008-09-06,11:42:00,,1,MonPalHen,,1,,,W2,,,,,,
2008-09-06,11:44:00,,1,BK,,2,,,E1,,,,,,
2008-09-06,11:44:00,,1,HB,,130,,,E1,,,,,,
2008-09-06,11:44:00,,1,HB,,33,,,W1,,,,,,
2008-09-06,11:44:00,,1,MonPal,,11,,,W1,,,,,,
2008-09-06,11:45:00,,1,BK,,1,,,O,,,,,,
2008-09-06,11:45:00,,1,HB,,66,,,O,,,,,,
2008-09-06,11:45:00,,2,HB,,710,,,W3,,,,,,
2008-09-06,11:46:00,,1,HB,,52,,,E1,,,,,,
2008-09-06,11:46:00,,1,MonPal,,1,,,E1,,,,,,
2008-09-06,11:47:00,,1,BK,,1,,,E2,,,,,,
2008-09-06,11:50:00,,2,Pal,,1,,,W3,,m,,,,
2008-09-06,11:52:00,,1,HB,,169,,,E1,,,,,,
2008-09-06,11:52:00,,1,HB,,370,,,E2,,,,,,
2008-09-06,11:53:00,,1,HB,,160,,,E2,,,,,,
2008-09-06,11:55:00,,2,HB,,320,,,W3,,,,,,
2008-09-06,11:56:00,,1,MonPal,,2,,,E2,,,,,,
2008-09-06,11:56:00,,1,MonPal,,1,,,E2,,,,,,
2008-09-06,11:57:00,,1,HB,,357,,,E2,,,,,,
2008-09-06,11:57:00,,2,Mar,,1,,,W3,Ad,m,,,,
2008-09-06,11:59:00,,1,BK,,1,,,O,,,,,,
2008-09-06,12:00:00,,1,HB,,240,,,E2,,,,,,
2008-09-06,12:00:00,,1,HB,,100,,,E3,,,,,,
2008-09-06,12:02:00,,2,BK,,1,,,O,,,,,,
2008-09-06,12:02:00,,2,HB,,2,,,O,,,,,,
2008-09-06,12:04:00,,1,BK,,3,,,E1,,,,,,
2008-09-06,12:04:00,,1,HB,,218,,,E1,,,,,,
2008-09-06,12:04:00,,1,HB,,50,,,E2,,,,,,
2008-09-06,12:04:00,,1,LSPH,,2,,,E1,,,,,,
2008-09-06,12:04:00,,1,Mar,,2,,,E1,Ad,m,,,,
2008-09-06,12:07:00,,1,BE,,1,,,W1,,,,,,
2008-09-06,12:08:00,,1,BE,,1,,,W1,,,,,,
2008-09-06,12:08:00,,1,HB,,99,,,W1,,,,,,
2008-09-06,12:08:00,,2,HB,,110,,,W3,,,,,,
2008-09-06,12:08:00,,2,LSPH,,2,,,O,,,,,,
2008-09-06,12:08:00,,2,LSPH,,1,,,W2,,,,,,
2008-09-06,12:11:00,,1,BK,,1,,,W1,,,,,,
2008-09-06,12:11:00,,1,HB,,271,,,W1,,,,,,
2008-09-06,12:12:00,,1,BK,,2,,,W1,,,,,,
2008-09-06,12:12:00,,1,HB,,12,,,W1,,,,,,
2008-09-06,12:12:00,,1,HB,,90,,,E2,,,,,,
2008-09-06,12:12:00,,1,Mar,,1,,,W1,juv,,,,,
2008-09-06,12:12:00,,1,Mar,,23,,,W2,Ad,m,,,,
2008-09-06,12:12:00,,1,MonPal,,1,,,W2,,FC,,,,
2008-09-06,12:12:00,,1,MonPal,,3,,,O,,,,,,
2008-09-06,12:16:00,,2,HB,,9,,,O,,,,,,
2008-09-06,12:19:00,,1,BK,,11,,,E2,,,,,,
2008-09-06,12:19:00,,1,BK,,2,,,W2,,,,,,
2008-09-06,12:19:00,,1,HB,,177,,,E2,,,,,,
2008-09-06,12:19:00,,1,Mon,,1,,,W2,imm,m,,,,
2008-09-06,12:23:00,,1,BE,,1,,,W1,,,,,,
2008-09-06,12:23:00,,1,BK,,4,,,W1,,,,,,
2008-09-06,12:23:00,,1,HB,,55,,,W1,,,,,,
2008-09-06,12:25:00,,2,HB,,1,,,W1,,,,,,
2008-09-06,12:31:00,,1,BE,,1,,,O,,,,,,
2008-09-06,12:31:00,,1,LSPH,,4,,,E2,,,,,,
2008-09-06,12:40:00,,1,BE,,1,,,W1,,,,,,
2008-09-06,12:40:00,,1,BK,,28,,,W1,,,,,,
2008-09-06,12:40:00,,1,HB,,953,,,W1,,,,,,
2008-09-06,12:40:00,,1,LSPH,,1,,,W2,,,,,,
2008-09-06,12:40:00,,1,Mar,,1,,,W2,,,,,,
2008-09-06,12:42:00,,2,BE,,1,,,O,,,,,,
2008-09-06,12:45:00,,1,HB,,516,,,W1,,,,,,
2008-09-06,12:48:00,,2,HB,,152,,,W3,,,,,,
2008-09-06,12:51:00,,1,BE,,1,,,E2,,,,,,
2008-09-06,12:51:00,,2,BE,,1,,,O,,,,,,
2008-09-06,12:51:00,,2,BK,,7,,,O,,,,,,
2008-09-06,12:51:00,,1,HB,,330,,,E3,,,,,,
2008-09-06,12:51:00,,2,HB,,5,,,W1,,,,,,
2008-09-06,12:51:00,,2,HB,,63,,,O,,,,,,
2008-09-06,12:51:00,,2,LesGrSte,,1,,,O,,,,,,
2008-09-06,12:51:00,,2,LSPH,,5,,,O,,,,,,
2008-09-06,12:53:00,,1,BE,,2,,,E2,,,,,,
2008-09-06,12:53:00,,1,BK,,9,,,E2,,,,,,
2008-09-06,12:55:00,,1,MonPal,,1,,,E2,,,,,,
2008-09-06,12:56:00,,1,HB,,696,,,E2,,,,,,
2008-09-06,12:57:00,,1,HB,,200,,,E3,,,,,,
2008-09-06,12:58:00,,1,HB,,500,,,E1,,,,,,
2008-09-06,13:00:00,,1,BK,,18,,,W1,,,,,,
2008-09-06,13:01:00,,1,HB,,247,,,W1,,,,,,
2008-09-06,13:04:00,,1,BE,,4,,,W1,,,,,,
2008-09-06,13:04:00,,1,BE,,6,,,E2,,,,,,
2008-09-06,13:04:00,,1,BK,,3,,,E2,,,,,,
2008-09-06,13:04:00,,1,LesGrSte,,1,,,W1,,,,,,
2008-09-06,13:06:00,,1,BE,,1,,,W1,,,,,,
2008-09-06,13:06:00,,1,Mar,,1,,,O,Ad,m,,,,
2008-09-06,13:09:00,,1,BE,,1,,,E1,,,,,,
2008-09-06,13:09:00,,1,BE,,2,,,W1,,,,,,
2008-09-06,13:09:00,,1,BE,,1,,,W1,,,,,,
2008-09-06,13:09:00,,1,BK,,8,,,O,,,,,,
2008-09-06,13:09:00,,1,BK,,1,,,W1,,,,,,
2008-09-06,13:09:00,,1,HB,,10,,,W1,,,,,,
2008-09-06,13:09:00,,1,HB,,300,,,E2,,,,,,
2008-09-06,13:10:00,,2,BK,,2,,,E2,,,,,,
2008-09-06,13:10:00,,2,HB,,8,,,E1,,,,,,
2008-09-06,13:11:00,,2,HB,,3,,,E2,,,,,,
2008-09-06,13:11:00,,2,HB,,7,,,W1,,,,,,
2008-09-06,13:15:00,,1,BE,,2,,,O,,,,,,
2008-09-06,13:15:00,,2,BE,,1,,,O,,,,,,
2008-09-06,13:15:00,,2,HB,,73,,,E3,,,,,,
2008-09-06,13:16:00,,1,BE,,1,,,W1,,,,,,
2008-09-06,13:18:00,,2,BE,,1,,,W1,,,,,,
2008-09-06,13:18:00,,1,BK,,6,,,E2,,,,,,
2008-09-06,13:18:00,,1,HB,,160,,,E2,,,,,,
2008-09-06,13:18:00,,1,MonPal,,1,,,E2,,,,,,
2008-09-06,13:19:00,,1,BE,,1,,,E2,,,,,,
2008-09-06,13:19:00,,2,BE,,1,,,E2,,,,,,
2008-09-06,13:19:00,,1,HB,,220,,,E2,,,,,,
2008-09-06,13:19:00,,2,HB,,3,,,O,,,,,,
2008-09-06,13:19:00,,2,HB,,120,,,W2,,,,,,
2008-09-06,13:21:00,,2,SPH,,1,,,E2,,,,,,
2008-09-06,13:22:00,,1,BE,,3,,,E2,,,,,,
2008-09-06,13:22:00,,1,BK,,10,,,E2,,,,,,
2008-09-06,13:22:00,,1,HB,,93,,,E2,,,,,,
2008-09-06,13:23:00,,2,HB,,17,,,E2,,,,,,
2008-09-06,13:23:00,,2,MonPal,,5,,,E2,,,,,,
2008-09-06,13:24:00,,1,BE,,1,,,O,,,,,,
2008-09-06,13:24:00,,1,HB,,120,,,E3,,,,,,
2008-09-06,13:24:00,,2,HB,,51,,,W2,,,,,,
2008-09-06,13:24:00,,1,Hob,,2,,,W2,,,,,,
2008-09-06,13:24:00,,2,Mar,,1,,,W2,,,,,,
2008-09-06,13:24:00,,1,MonPal,,4,,,E2,,,,,,
2008-09-06,13:24:00,,2,MonPal,,2,,,W2,,,,,,
2008-09-06,13:24:00,,2,MonPal,,1,,,W2,,,,,,
2008-09-06,13:24:00,,2,SPH,,2,,,O,,,,,,
2008-09-06,13:25:00,,1,LSPH,,2,,,W2,,,,,,
2008-09-06,13:25:00,,2,Mon,,1,,,W1,,m,,,,
2008-09-06,13:25:00,,2,MonPal,,6,,,W3,,,,,,
2008-09-06,13:26:00,,2,HB,,3,,,O,,,,,,
2008-09-06,13:26:00,,2,HB,,5,,,W1,,,,,,
2008-09-06,13:27:00,,2,BE,,1,,,E2,,,,,,
2008-09-06,13:27:00,,2,HB,,5,,,E1,,,,,,
2008-09-06,13:28:00,,2,HB,,2,,,E1,,,,,,
2008-09-06,13:28:00,,1,HB,,105,,,E3,,,,,,
2008-09-06,13:28:00,,2,SPH,,1,,,E1,,,,,,
2008-09-06,13:28:00,,2,SPH,,3,,,W1,,,,,,
2008-09-06,13:29:00,,2,SPH,,1,,,O,,,,,,
2008-09-06,13:30:00,,2,BE,,1,,,O,,,,,,
2008-09-06,13:30:00,,2,BK,,10,,,W1,,,,,,
2008-09-06,13:30:00,,2,HB,,400,,,W1,,,,,,
2008-09-06,13:31:00,,1,HB,,212,,,E3,,,,,,
2008-09-06,13:32:00,,2,HB,,4,,,O,,,,,,
2008-09-06,13:32:00,,2,HB,,13,,,O,,,,,,
2008-09-06,13:32:00,,2,LSPH,,5,,,O,,,,,,
2008-09-06,13:33:00,,2,HB,,378,,,W1,,,,,,
2008-09-06,13:34:00,,2,BK,,3,,,O,,,,,,
2008-09-06,13:35:00,,2,HB,,210,,,W3,,,,,,
2008-09-06,13:35:00,,2,HB,,500,,,W3,,,,,,
2008-09-06,13:36:00,,1,HB,,98,,,E3,,,,,,
2008-09-06,13:36:00,,2,HB,,110,,,W3,,,,,,
2008-09-06,13:36:00,,1,Hob,,1,,,O,,,,,,
2008-09-06,13:37:00,,2,BK,,17,,,W2,,,,,,
2008-09-06,13:37:00,,2,HB,,303,,,W3,,,,,,
2008-09-06,13:38:00,,1,Mon,,2,,,E1,,m,,,,
2008-09-06,13:40:00,,1,Hob,,1,,,W1,,,,,,
2008-09-06,13:40:00,,1,LesGrSte,,1,,,E3,,,,,,
2008-09-06,13:40:00,,1,LSPH,,1,,,O,,,,,,
2008-09-06,13:41:00,,1,HB,,200,,,E3,,,,,,
2008-09-06,13:41:00,,2,HB,,150,,,W3,,,,,,
2008-09-06,13:41:00,,2,HB,,140,,,W3,,,,,,
2008-09-06,13:41:00,,1,Hob,,1,,,W1,,,,,,
2008-09-06,13:41:00,,2,MonPal,,1,,,W3,,FC,,,,
2008-09-06,13:44:00,,2,HB,,60,,,W2,,,,,,
2008-09-06,13:47:00,,2,HB,,150,,,W3,,,,,,
2008-09-06,13:47:00,,2,SPH,,1,,,O,,,,,,
2008-09-06,13:48:00,,2,BK,,4,,,W1,,,,,,
2008-09-06,13:48:00,,1,HB,,100,,,E3,,,,,,
2008-09-06,13:48:00,,2,HB,,168,,,W1,,,,,,
2008-09-06,13:48:00,,2,LSPH,,20,,,W1,,,,,,
2008-09-06,13:50:00,,1,BE,,1,,,E1,,,,,,
2008-09-06,13:55:00,,1,BE,,1,,,W1,,,,,,
2008-09-06,13:55:00,,2,HB,,70,,,W2,,,,,,
2008-09-06,13:55:00,,1,LSPH,,1,,,O,,,,,,
2008-09-06,13:55:00,,2,Mar,,1,,,W3,,m,,,,
2008-09-06,13:55:00,,2,MonPal,,1,,,W3,,,,,,
2008-09-06,13:57:00,,1,BE,,1,,,W2,,,,,,
2008-09-06,13:57:00,,2,BE,,1,,,W2,,,,,,
2008-09-06,13:58:00,,1,HB,,2,,,O,,,,,,
2008-09-06,13:58:00,,2,HB,,433,,,W3,,,,,,
2008-09-06,13:59:00,,1,BE,,1,,,E1,,,,,,
2008-09-06,13:59:00,,1,HB,,4,,,E1,,,,,,
2008-09-06,13:59:00,,1,HB,,600,,,E3,,,,,,
2008-09-06,14:00:00,,2,BK,,19,,,W3,,,,,,
2008-09-06,14:00:00,,2,SPH,,1,,,W3,,,,,,
2008-09-06,14:03:00,,2,MUID,,1,,,O,,,,,,
2008-09-06,14:03:00,,2,SPH,,1,,,O,,,,,,
2008-09-06,14:05:00,,2,BK,,5,,,W3,,,,,,
2008-09-06,14:05:00,,2,HB,,95,,,W3,,,,,,
2008-09-06,14:08:00,,2,MonPal,,1,,,W3,,,,,,
2008-09-06,14:09:00,,2,HB,,370,,,W3,,,,,,
2008-09-06,14:09:00,,2,MonPal,,2,,,W2,,,,,,
2008-09-06,14:11:00,,2,BK,,7,,,W3,,,,,,
2008-09-06,14:11:00,,2,BK,,10,,,W3,,,,,,
2008-09-06,14:11:00,,2,MonPal,,5,,,W3,,,,,,
2008-09-06,14:11:00,,2,MonPal,,3,,,W3,,,,,,
2008-09-06,14:20:00,,2,HB,,344,,,O,,,,,,
2008-09-06,14:20:00,,2,HB,,700,,,W3,,,,,,
2008-09-06,14:21:00,,2,HB,,100,,,W2,,,,,,
2008-09-06,14:21:00,,2,MonPal,,4,,,W2,,,,,,
2008-09-06,14:22:00,,1,BK,,1,,,E2,,,,,,
2008-09-06,14:22:00,,1,HB,,773,,,E3,,,,,,
2008-09-06,14:22:00,,1,MonPal,,3,,,O,,,,,,
2008-09-06,14:25:00,,2,BK,,7,,,W3,,,,,,
2008-09-06,14:25:00,,2,BK,,1,,,W3,,,,,,
2008-09-06,14:25:00,,2,MonPal,,1,,,W3,,,,,,
2008-09-06,14:35:00,,1,LSPH,,2,,,E2,,,,,,
2008-09-06,14:36:00,,2,SPH,,4,,,W3,,,,,,
2008-09-06,14:46:00,,1,HB,,1222,,,E3,,,,,,
2008-09-06,14:51:00,,1,HB,,114,,,E3,,,,,,
2008-09-06,14:52:00,,1,BE,,1,,,O,,,,,,
2008-09-06,14:52:00,,1,BE,,1,,,O,,,,,,
2008-09-06,14:52:00,,1,Mar,,1,,,O,,FC,,,,
2008-09-06,15:04:00,,1,HB,,410,,,E3,,,,,,
2008-09-06,15:06:00,,2,HB,,60,,,W2,,,,,,
2008-09-06,15:09:00,,1,HB,,513,,,E3,,,,,,
2008-09-06,15:10:00,,2,HB,,5,,,E2,,,,,,
2008-09-06,15:12:00,,2,HB,,405,,,W2,,,,,,
2008-09-06,15:17:00,,1,HB,,383,,,E3,,,,,,
2008-09-06,15:17:00,,2,HB,,30,,,W3,,,,,,
2008-09-06,15:18:00,,1,LesGrSte,,2,,,E3,,,,,,
2008-09-06,15:19:00,,2,HB,,130,,,W3,,,,,,
2008-09-06,15:21:00,,2,HB,,90,,,W2,,,,,,
2008-09-06,15:25:00,,2,HB,,193,,,W2,,,,,,
2008-09-06,15:28:00,,2,Hob,,1,,,E2,,,,,,
2008-09-06,15:29:00,,1,LSPH,,3,,,E2,,,,,,
2008-09-06,15:30:00,,1,HB,,459,,,E3,,,,,,
2008-09-06,15:30:00,,1,LSPH,,6,,,E2,,,,,,
2008-09-06,15:34:00,,2,HB,,208,,,W2,,,,,,
2008-09-06,15:43:00,,2,HB,,66,,,O,,,,,,
2008-09-06,15:45:00,,2,BK,,5,,,W1,,,,,,
2008-09-06,15:45:00,,2,MonPal,,1,,,W1,,,,,,
2008-09-06,15:50:00,,1,HB,,415,,,E3,,,,,,
2008-09-06,15:50:00,,2,HB,,57,,,W1,,,,,,
2008-09-06,15:50:00,,2,LSPH,,26,,,W1,,,,,,
2008-09-06,15:50:00,,1,Osp,,1,,,E2,,,,,,
2008-09-06,15:51:00,,2,BK,,6,,,O,,,,,,
2008-09-06,15:51:00,,2,HB,,3,,,O,,,,,,
2008-09-06,15:51:00,,2,HB,,82,,,W2,,,,,,
2008-09-06,15:55:00,,2,BK,,3,,,W1,,,,,,
2008-09-06,15:55:00,,2,HB,,108,,,W1,,,,,,
2008-09-06,15:55:00,,2,LSPH,,1,,,W1,,,,,,
2008-09-06,15:55:00,,2,MonPal,,1,,,W1,,,,,,
2008-09-06,15:55:00,,2,MonPal,,1,,,W1,,,,,,
2008-09-06,16:00:00,,2,BK,,10,,,W1,,,,,,
2008-09-06,16:00:00,,2,HB,,236,,,W1,,,,,,
2008-09-06,16:00:00,,2,LesGrSte,,1,,,W1,,,,,,
2008-09-06,16:00:00,,2,LSPH,,11,,,W1,,,,,,
2008-09-06,16:02:00,,1,BE,,2,,,W2,,,,,,
2008-09-06,16:02:00,,1,HB,,289,,,E3,,,,,,
2008-09-06,16:05:00,,2,HB,,16,,,W1,,,,,,
2008-09-06,16:06:00,,2,LSPH,,1,,,O,,,,,,
2008-09-06,16:06:00,,2,MonPal,,1,,,W1,,,,,,
2008-09-06,16:07:00,,2,BK,,2,,,W1,,,,,,
2008-09-06,16:08:00,,2,HB,,41,,,W1,,,,,,
2008-09-06,16:09:00,,2,HB,,91,,,W1,,,,,,
2008-09-06,16:13:00,,2,BK,,4,,,O,,,,,,
2008-09-06,16:13:00,,2,HB,,30,,,O,,,,,,
2008-09-06,16:16:00,,1,BE,,1,,,E2,,,,,,
2008-09-06,16:17:00,,2,BK,,1,,,W1,,,,,,
2008-09-06,16:17:00,,2,HB,,56,,,W1,,,,,,
2008-09-06,16:17:00,,2,LesGrSte,,2,,,W1,,,,,,
2008-09-06,16:23:00,,2,BE,,1,,,O,,,,,,
2008-09-06,16:23:00,,2,BK,,17,,,O,,,,,,
2008-09-06,16:23:00,,2,HB,,102,,,O,,,,,,
2008-09-06,16:23:00,,2,LSPH,,2,,,O,,,,,,
2008-09-06,16:25:00,,2,BK,,6,,,E1,,,,,,
2008-09-06,16:25:00,,2,LSPH,,2,,,E1,,,,,,
2008-09-06,16:28:00,,1,BE,,2,,,E3,,,,,,
2008-09-06,16:30:00,,2,HB,,163,,,E1,,,,,,
2008-09-06,16:30:00,,2,MonPal,,1,,,E1,,,,,,
2008-09-06,16:32:00,,2,HB,,27,,,O,,,,,,
2008-09-06,16:34:00,,2,HB,,34,,,O,,,,,,
2008-09-06,16:34:00,,2,LSPH,,1,,,O,,,,,,
2008-09-06,16:36:00,,2,HB,,30,,,O,,,,,,
2008-09-06,16:38:00,,2,BK,,1,,,O,,,,,,
2008-09-06,16:38:00,,2,HB,,6,,,O,,,,,,
2008-09-06,16:38:00,,2,Mar,,1,,,O,,,,,,
2008-09-06,16:39:00,,2,Mar,,1,,,W1,,,,,,
2008-09-06,16:40:00,,2,HB,,181,,,W2,,,,,,
2008-09-06,16:42:00,,2,BK,,1,,,W2,,,,,,
2008-09-06,16:43:00,,2,BK,,1,,,W2,,,,,,
2008-09-06,16:43:00,,2,HB,,43,,,W2,,,,,,
2008-09-06,16:45:00,,2,BE,,3,,,W1,,,,,,
2008-09-06,16:45:00,,2,MonPal,,15,,,W1,,,,,,
2008-09-06,16:48:00,,2,BK,,7,,,W1,,,,,,
2008-09-06,16:48:00,,2,HB,,115,,,W1,,,,,,
2008-09-06,16:48:00,,2,LSPH,,3,,,W1,,,,,,
2008-09-06,16:50:00,,2,BK,,4,,,O,,,,,,
2008-09-06,16:50:00,,2,HB,,172,,,O,,,,,,
2008-09-06,16:50:00,,2,Mar,,1,,,O,,,,,,
2008-09-06,16:50:00,,2,MonPal,,1,,,O,,,,,,
2008-09-06,16:53:00,,2,HB,,1,,,O,,,,,,
2008-09-06,16:53:00,,2,MonPal,,1,,,O,,,,,,
2008-09-06,16:53:00,,2,Pal,,1,,,O,,,,,,
2008-09-06,16:58:00,,2,BE,,1,,,O,,,,,,
2008-09-06,16:58:00,,2,HB,,3,,,O,,,,,,
2008-09-06,17:02:00,,2,BK,,4,,,E2,,,,,,
2008-09-06,17:02:00,,2,HB,,2,,,E2,,,,,,
2008-09-06,17:05:00,,2,BK,,10,,,E2,,,,,,
2008-09-06,17:05:00,,2,HB,,66,,,E2,,,,,,
2008-09-06,17:05:00,,2,HB,,42,,,E2,,,,,,
2008-09-06,17:05:00,,2,LSPH,,1,,,E2,,,,,,
2008-09-06,17:05:00,,2,LSPH,,1,,,E2,,,,,,
2008-09-06,17:05:00,,2,MonPal,,1,,,E2,,,,,,
2008-09-06,17:10:00,,2,BE,,2,,,E1,,,,,,
2008-09-06,17:11:00,,2,LesGrSte,,2,,,E1,,,,,,
2008-09-06,17:12:00,,2,BE,,1,,,E1,,,,,,
2008-09-06,17:14:00,,2,HB,,23,,,E1,,,,,,
2008-09-06,17:14:00,,2,Mar,,2,,,E1,,m,,,,
2008-09-06,17:15:00,,2,BE,,1,,,E2,,,,,,
2008-09-06,17:15:00,,2,MonPal,,4,,,E2,,FC,,,,
2008-09-06,17:16:00,,2,Harspec,,1,,,E3,,,,,,
2008-09-06,17:16:00,,2,HB,,43,,,E3,,,,,,
2008-09-06,17:20:00,,2,BK,,8,,,E3,,,,,,
2008-09-06,17:20:00,,2,HB,,9,,,E1,,,,,,
2008-09-06,17:20:00,,2,MonPal,,5,,,E3,,,,,,
2008-09-06,17:23:00,,2,HB,,167,,,E2,,,,,,
2008-09-06,17:23:00,,2,LSPH,,2,,,E2,,,,,,
2008-09-06,17:23:00,,2,Mar,,2,,,E2,,,,,,
2008-09-06,17:28:00,,2,BK,,21,,,E2,,,,,,
2008-09-06,17:29:00,,2,HB,,132,,,E2,,,,,,
2008-09-06,17:33:00,,2,HB,,14,,,E2,,,,,,
2008-09-06,17:33:00,,2,LesGrSte,,2,,,E2,,,,,,
2008-09-06,17:33:00,,2,LSPH,,3,,,E2,,,,,,
2008-09-06,17:33:00,,2,MonPal,,1,,,E2,,m,,,,
2008-09-06,17:38:00,,2,BK,,2,,,E2,,,,,,
2008-09-06,17:41:00,,2,BK,,37,,,E3,,,,,,
2008-09-06,17:41:00,,2,HB,,137,,,E2,,,,,,
2008-09-06,17:42:00,,2,MonPal,,1,,,O,,FC,,,,
2008-09-06,17:44:00,,2,BK,,1,,,O,,,,,,
2008-09-06,17:44:00,,2,HB,,14,,,O,,,,,,
2008-09-06,17:45:00,,2,BK,,1,,,E1,,,,,,
2008-09-06,17:45:00,,2,HB,,36,,,E1,,,,,,
2008-09-06,17:45:00,,2,MonPal,,2,,,E1,,,,,,
2008-09-06,17:50:00,,2,MonPal,,1,,,E2,,,,,,
2008-09-06,17:51:00,,2,Mon,,1,,,E2,,,,,,
2008-09-06,17:51:00,,2,MonPal,,13,,,E2,,FC,,,,
2008-09-06,17:52:00,,2,BK,,21,,,E2,,,,,,
2008-09-06,17:52:00,,2,HB,,84,,,E2,,,,,,
2008-09-06,17:52:00,,2,HB,,104,,,E3,,,,,,
2008-09-06,17:54:00,,2,BK,,2,,,E3,,,,,,
2008-09-06,17:54:00,,2,MonPal,,6,,,E3,,,,,,
2008-09-06,17:57:00,,2,HB,,39,,,E3,,,,,,
2008-09-06,18:00:00,,2,BK,,9,,,E3,,,,,,
2008-09-06,18:00:00,,2,HB,,266,,,E3,,,,,,
2008-09-06,18:04:00,,2,HB,,93,,,E2,,,,,,
2008-09-06,18:04:00,,2,HB,,41,,,E2,,,,,,
2008-09-06,18:06:00,,2,BE,,1,,,E2,,,,,,
2008-09-06,18:06:00,,2,HB,,115,,,E2,,,,,,
2008-09-06,18:06:00,,2,Mon,,6,,,E2,,,,,,
2008-09-06,18:06:00,,2,MonPal,,2,,,E2,,,,,,
2008-09-06,18:10:00,,2,BK,,8,,,E3,,,,,,
2008-09-06,18:12:00,,2,BK,,7,,,E3,,,,,,
2008-09-06,18:12:00,,2,HB,,101,,,E3,,,,,,
2008-09-07,07:16:00,,1,Mar,,1,,,E2,,,,,,
2008-09-07,07:16:00,,1,MonPal,,1,,,E3,,,,,,
2008-09-07,07:52:00,,1,Rol,,2,,,E1,,,,,,
