ID	station	fixedweek	weekday	day	month	year	start	end	observers	weather	windspeed	winddirection	cloudcover	cloudheight	precipitation	per_duration	visibility	temperature	observersactive	observerspresent	counttype	remarks
1087235	1	40	sa	1	10	2016	7:08	18:00	Dries Engelen, Diego Jansen, Aki Aintila, Filiep T'Jollyn, Bernard Siddle, Carole Davis, Matthias Kellerman, Romain Lengagne, Eva Knizatkova, Vedran Lucic, Ivo Tonev, Valentijn van Bergen, Anton Christiaens												raptor	Finally a day with fully blue skies again and great views on the Caucasus mountains. We had a 2000 Black Kite stream in the west directly in the morning which made us pass the 150.000 Black Kites this season, destroying the former record by more than 20.000 birds! Good migration during the rest of the day too with nice variety and 5 Steppe Eagles until things calmed down during the last 2 hours. Next days should be sunny too, so stay tuned because we are approaching the million! 
1087469	1	40	su	2	10	2016	7:20	18:33	Aki Aintila, Adrien Brun, Gabriel Caucal, Romain Lengagne, Rien van Wijk, Andreas Wiedenmann, Frauke Helms, Olga Lukshyts, Vedran Lucic, 												raptor	Extrelemy enjoyable migration during most of the day! Black Kites keep on coming bringing along lots of goodies, like 6 Greater Spotted and 8 Steppe Eagles. Other highlights were the first Crane of the season, a late Roller, flocks of Red-Footed Falcons and Lesser Kestrels and also interesting and diverse passerine migration in the early morning, incl. 8 Red-Throated Pipits, Water Pipit, 17 Calandra Larks and Corn Buntings.
1087984	1	40	mo	3	10	2016	7:16	18:00	Giacomo Biasi, Filiep T'Jollin, Eva Knizatkova, John Wright, Rien van Wijk, Ivo Tonev, Aki Aintila, Matthias Kellerman, Olga Lukshyts, 												raptor	Black Kites seem endless this year! We keep counting streams of them. Very disciplined streams compared to the Steppe Buzzards who like to linger for ages and splitting and rejoining and join some other kettle before streaming off.During the morning with clear sky we could see a clear separation in the preferred track for these two species: Black Kites were passing closer to the coast and we were counting them at Sakhalvasho, whereas Steppe Buzzards were passing over the hills in the East, being counted by Station 2.in the afternoon clouds covered the hills and pushed the Eagles to the West. During some minutes we had Eagles overhead, with a good number of Greater Spotteds. A gorgeous juvenile in the afternoon light was the happy ending of the day.
1093281	1	40	tu	4	10	2016	7:15	18:53	Dries Engelen, Giacomo Biasi, Gabi Caucal, Demian Hiss, Rien van Wijk, Romain Lengagne, Ivo Tonev, Eva Knizatkova, Vedran Lucic												raptor	Incredible eagle day, not much more to add... :D Some streams were made up of more eagles than any other birds. The raptors also followed protocol as the last big stream finished exactly one minute before the end of the official count.
1093280	1	40	we	5	10	2016	7:14	18:02	Dries Engelen, Giacomo Biasi, Gabi Caucal, Diego Jansen, Valentijn van Bergen, Guillaume Peplinski, Vedran Lucic, Frauke Helms, 												raptor	The morning started calm so we had to wait a few hours before we reached the 1 million! While popping the champagne bottles we had a very nice sight of a merlin circling for some minutes over the station. Then  things really kicked off with another great day of eagle migration. We had a juvenile Imperial, juvenile Steppe and a juvenile Greater Spotted all in the same scope view. Other highlights were the overhead stream of Short-toed Eagles, the overhead immature Imperial eagle and the juvenile Griffon Vulture in our close east. All in all a great day to celebrate the 5th consecutive year of 1 million raptors!
1089956	1	40	th	6	10	2016	7:20	18:40	Aki Aintila, Gabriel Caucal, Filiep T'jollyn, Diego Jansen, Will Salmon, Olga Lukshyts, Adreas Wiedenmann, Frauke Helms												raptor	What a day! It all seemed to start as a quiet one, but after a short wait we started to get nice flocks of harriers all around the station, and eventually we counted more than 100 Marsh Harriers and 12 Pallid Harriers within the first two hours! After the harriers we started to get more eagles and Steppe Buzzards, with still relatively many Black Kites moving on. Even though the numbers were not that overwhelming, the diverse migration and scattered streams kept us busy. We still have 10 days to go and lots of more birds to come!
1090495	1	40	fr	7	10	2016	7:17	18:26	Giacomo Biasi, Demian Hiss, John Wright, Romain Lengagne, Olga Lukshyts, Ivo Tonev												raptor	A nice afternoon today, with a good number of eagles in an enjoyable view. In particular we will remember two birds: a beautiful, very pale juvenile Lesser Spotted Eagle, who circled overhead; and an adult Eastern Imperial Eagle soaring in a good light.We also enjoyed a surprising view in the morning: some clouds in the East, low on the horizon, were lit by the morning sun and the refracted light picted them with iris colours. It looked like mother-of-pearl hanging in the sky. Stunning.
1091061	1	41	sa	8	10	2016	7:18	17:05	Giacomo Biasi, John Wright, Andreas Wiedenmann, Frauke Helms, Ivo Tonev, Diego Jansen, Eva Knizatkova												raptor	A quiet day for migration, but we still had some nice eagles. The highlight of the day is a flock of 240 rooks that streamed in front of the sea.
1091736	1	41	su	9	10	2016	7:23	17:45	Giacomo Biasi, Aki Aintila, John Wright, Filiep T'jollyn, Demian Hiss, Romain Lengagne, Olga Lukshyts	heavy clouds and 1 rain shower											raptor	Extremely quiet morning and midday, around 15:00 we had a rain shower and after that things started to happen! Within the last 2 hours of the day we saw more than 117 Kestrels migrating south, along with +30 Red-Footed Falcons, some Hobbies and the odd Lesser Kestrels. We also saw a Black Stork, Steppe Eagle, Short-toed Eagle, Osprey - and really nice Pallid Harriers! Still 7 days to go...
1092350	1	41	mo	10	10	2016	7:35	18:21	Aki Aintila, Giacomo Biasi, Demian Hiss, Romain Lengagne, Vedran Lucic, Eva Knizetkova, Jan Ranson	rainy morning with low visibility, early afternoon the weather cleared and we managed to count some birds											raptor	
1093282	1	41	tu	11	10	2016	7:23	18:40	Dries Engelen, Gabi Caucal, Diego Jansen, Frauke Helms, Andreas Wiedenmann, Eva Knizatkova, Vedran Lucic												raptor	Hardly any birds for most of the day, but we kept ourselves sharp by doing some jumprope excercises (very good for the team spirit!). This way we could properly deal with the messy stream situation between the 2 stations for the last 1.5 hours of the count. 
1093184	1	41	we	12	10	2016	7:32	16:51	Dries Engelen, Aki Aintila, John Wright, Diego Jansen, Ivo Tonev, Vedran Lucic												raptor	Another calm day for our count station. Nice variation though with an adult white-tailed eagle and a near-fulvescens juvenile greater spotted. Also a big flock of 60 black storks and 5 (very late) white storks was a nice sight!
1093573	1	41	th	13	10	2016	7:28	16:55	Giacomo Biasi, Demian Hiss, Gabi Caucal, Ivo Tonev, Jan Ranson, Dries Engelen												raptor	Although good weather was forecasted, we ended up with a windy day with several showers and few birds. The last half hour things cleared up and we had close views of a male and female red-breasted flycatcher perched in a tree in front of us. Now its time to enjoy the evening sun with a swim!
1094210	1	41	fr	14	10	2016	11:03	16:51	Giacomo Biasi, Gabi Caucal, John Wright, Ivo Tonev, Jan Ranson, Romain Lengagne												raptor	Bad weather.... we gave it a try, but there were not many birds around.
1094493	1	42	sa	15	10	2016	13:09	16:52	Gaby E15 Caucal, Romain Lengagne, Giacomo Biasi, Demian Hiss, John Wright, Jan Ranson, Diego Jansen												raptor	Bad weather again, but in the afternoon some nice observation rewarded our patience: a male Hen Harrier, several Pallids and a juvenile Peregrine in close view.One day left and still we want more birds to count!
1095772	1	42	su	16	10	2016	7:30	16:46	Giacomo Biasi, John Wright, Romain Lengagne, Ivaylo Tonev, Olga Lukshyts												raptor	The last day of the count. We hit 180,000 Black Kites today! It was good to see some Pallid Harriers, an Osprey, the migration of Mistle and Song Thrushes, Chaffinches, Bramblings, Woodlarks...And it was good to spend the last hours with storytelling, jokes and lots, lots of laughs. Thanks to all the people involved in this edition of the count!
532005	2	39	th	25	9	2008	7:24	18:36	Lieven De Temmerman, Marjolein De Weirdt, Brecht Verhelst, Wouter Vansteelant										4		raptor	
532006	2	39	fr	26	9	2008	7:30	17:30	Lieven De Temmerman, Marjolein De Weirdt, Brecht Verhelst, Thijs De Kruijf										4		raptor	
532008	2	39	sa	27	9	2008	7:57	17:47	Johannes Jansen, Janneke Sindram, Thijs De Kruif, Marjolein De Weirdt										4		raptor	
532009	2	39	mo	29	9	2008	7:24	18:25	Brecht Verhelst, Pieter Vantieghem, Johannes Jansen										3		raptor	
532010	2	39	tu	30	9	2008	7:50	15:14	Brecht Verhelst, Pieter Vantieghem, Johannes Jansen										3		raptor	
532012	2	40	th	2	10	2008	7:55	17:55	Lieven De Temmerman, Marjolein De Weirdt, Brecht Verhelst, Johannes Jansen, Pieter Vantieghem										5		raptor	
532013	2	40	fr	3	10	2008	8:28	16:15	Brecht Verhelst, Johannes Jansen										2		raptor	
532014	2	40	sa	4	10	2008	9:00	16:00	Lieven De Temmerman, Marjolein De Weirdt, Brecht Verhelst, Johannes Jansen, Pieter Vantieghem										5		raptor	
532383	2	40	su	5	10	2008	9:03	15:41	Brecht Verhelst, Johannes Jansen										2		raptor	
532016	2	40	mo	6	10	2008	9:55	16:37	Brecht Verhelst, Johannes Jansen, Lieven De Temmerman										3		raptor	
532017	2	41	sa	11	10	2008	9:20	16:40	Brecht Verhelst, Johannes Jansen										2		raptor	
532018	2	41	su	12	10	2008	9:20	15:47	Brecht Verhelst, Johannes Jansen, Jimsher Mamuchadze										3		raptor	
532021	2	41	mo	13	10	2008	9:20	16:12	Brecht Verhelst, Johannes Jansen, Jimsher Mamuchadze										3		raptor	
532022	2	41	tu	14	10	2008	9:30	16:00	Brecht Verhelst, Johannes Jansen, Jimsher Mamuchadze										3		raptor	
941728	2	34	fr	21	8	2009	7:00	17:00	BRC crew													count times are not correct
941729	2	34	sa	22	8	2009	7:00	17:00	BRC crew													count times are not correct
941730	2	34	su	23	8	2009	7:00	17:00	BRC crew													count times are not correct
941731	2	34	mo	24	8	2009	7:00	17:00	BRC crew													count times are not correct
941732	2	34	tu	25	8	2009	7:00	17:00	BRC crew													count times are not correct
941733	2	34	we	26	8	2009	7:00	17:00	BRC crew													count times are not correct
941734	2	35	th	27	8	2009	7:00	17:00	BRC crew													count times are not correct
941735	2	35	fr	28	8	2009	7:00	17:00	BRC crew													count times are not correct
941736	2	35	sa	29	8	2009	7:00	17:00	BRC crew													count times are not correct
941737	2	35	su	30	8	2009	7:00	17:00	BRC crew													count times are not correct
941738	2	35	mo	31	8	2009	7:00	17:00	BRC crew													count times are not correct
941739	2	35	tu	1	9	2009	7:00	17:00	BRC crew													count times are not correct
941740	2	35	we	2	9	2009	7:00	17:00	BRC crew													count times are not correct
941741	2	36	th	3	9	2009	7:00	17:00	BRC crew													count times are not correct
941742	2	36	fr	4	9	2009	7:00	17:00	BRC crew													count times are not correct
941743	2	36	sa	5	9	2009	7:00	17:00	BRC crew													count times are not correct
941744	2	36	su	6	9	2009	7:00	17:00	BRC crew													count times are not correct
941745	2	36	mo	7	9	2009	7:00	17:00	BRC crew													count times are not correct
941746	2	36	we	9	9	2009	7:00	17:00	BRC crew													count times are not correct
941747	2	37	th	10	9	2009	7:00	17:00	BRC crew													count times are not correct
941748	2	37	fr	11	9	2009	7:00	17:00	BRC crew													count times are not correct
941749	2	37	sa	12	9	2009	7:00	17:00	BRC crew													count times are not correct
941750	2	37	su	13	9	2009	7:00	17:00	BRC crew													count times are not correct
941751	2	37	mo	14	9	2009	7:00	17:00	BRC crew													count times are not correct
941752	2	37	we	16	9	2009	7:00	17:00	BRC crew													count times are not correct
941753	2	38	th	17	9	2009	7:00	17:00	BRC crew													count times are not correct
941754	2	38	fr	18	9	2009	7:00	17:00	BRC crew													count times are not correct
941755	2	38	sa	19	9	2009	7:00	17:00	BRC crew													count times are not correct
941756	2	38	su	20	9	2009	7:00	17:00	BRC crew													count times are not correct
941757	2	38	mo	21	9	2009	7:00	17:00	BRC crew													count times are not correct
941758	2	38	tu	22	9	2009	7:00	17:00	BRC crew													count times are not correct
941759	2	39	th	24	9	2009	7:00	17:00	BRC crew													count times are not correct
941760	2	39	fr	25	9	2009	7:00	17:00	BRC crew													count times are not correct
941761	2	39	sa	26	9	2009	7:00	17:00	BRC crew													count times are not correct
941762	2	39	mo	28	9	2009	7:00	17:00	BRC crew													count times are not correct
941763	2	39	we	30	9	2009	7:00	17:00	BRC crew													count times are not correct
941764	2	40	th	1	10	2009	7:00	17:00	BRC crew													count times are not correct
941765	2	40	fr	2	10	2009	7:00	17:00	BRC crew													count times are not correct
941766	2	40	sa	3	10	2009	7:00	17:00	BRC crew													count times are not correct
941767	2	40	su	4	10	2009	7:00	17:00	BRC crew													count times are not correct
941768	2	40	mo	5	10	2009	7:00	17:00	BRC crew													count times are not correct
941769	2	40	tu	6	10	2009	7:00	17:00	BRC crew													count times are not correct
941770	2	41	th	8	10	2009	7:00	17:00	BRC crew													count times are not correct
941771	2	41	fr	9	10	2009	7:00	17:00	BRC crew													count times are not correct
941772	2	41	sa	10	10	2009	7:00	17:00	BRC crew													count times are not correct
941773	2	41	su	11	10	2009	7:00	17:00	BRC crew													count times are not correct
941774	2	41	mo	12	10	2009	7:00	17:00	BRC crew													count times are not correct
941775	2	41	tu	13	10	2009	7:00	17:00	BRC crew													count times are not correct
941776	2	34	su	22	8	2010	7:00	17:00	BRC crew													count times are not correct
941777	2	34	mo	23	8	2010	7:00	17:00	BRC crew													count times are not correct
941778	2	34	tu	24	8	2010	7:00	17:00	BRC crew													count times are not correct
941779	2	34	we	25	8	2010	7:00	17:00	BRC crew													count times are not correct
941780	2	34	th	26	8	2010	7:00	17:00	BRC crew													count times are not correct
941781	2	35	fr	27	8	2010	7:00	17:00	BRC crew													count times are not correct
941782	2	35	sa	28	8	2010	7:00	17:00	BRC crew													count times are not correct
941783	2	35	su	29	8	2010	7:00	17:00	BRC crew													count times are not correct
941784	2	35	mo	30	8	2010	7:00	17:00	BRC crew													count times are not correct
941785	2	35	tu	31	8	2010	7:00	17:00	BRC crew													count times are not correct
941786	2	35	we	1	9	2010	7:00	17:00	BRC crew													count times are not correct
941787	2	35	th	2	9	2010	7:00	17:00	BRC crew													count times are not correct
941788	2	36	fr	3	9	2010	7:00	17:00	BRC crew													count times are not correct
941789	2	36	sa	4	9	2010	7:00	17:00	BRC crew													count times are not correct
941790	2	36	su	5	9	2010	7:00	17:00	BRC crew													count times are not correct
941791	2	36	mo	6	9	2010	7:00	17:00	BRC crew													count times are not correct
941792	2	36	tu	7	9	2010	7:00	17:00	BRC crew													count times are not correct
941793	2	36	we	8	9	2010	7:00	17:00	BRC crew													count times are not correct
941794	2	36	th	9	9	2010	7:00	17:00	BRC crew													count times are not correct
941795	2	37	fr	10	9	2010	7:00	17:00	BRC crew													count times are not correct
941796	2	37	sa	11	9	2010	7:00	17:00	BRC crew													count times are not correct
941797	2	37	su	12	9	2010	7:00	17:00	BRC crew													count times are not correct
941798	2	37	mo	13	9	2010	7:00	17:00	BRC crew													count times are not correct
941799	2	37	tu	14	9	2010	7:00	17:00	BRC crew													count times are not correct
941800	2	37	we	15	9	2010	7:00	17:00	BRC crew													count times are not correct
941801	2	37	th	16	9	2010	7:00	17:00	BRC crew													count times are not correct
941802	2	38	fr	17	9	2010	7:00	17:00	BRC crew													count times are not correct
941803	2	38	sa	18	9	2010	7:00	17:00	BRC crew													count times are not correct
941804	2	38	su	19	9	2010	7:00	17:00	BRC crew													count times are not correct
941805	2	38	mo	20	9	2010	7:00	17:00	BRC crew													count times are not correct
941806	2	38	tu	21	9	2010	7:00	17:00	BRC crew													count times are not correct
941807	2	38	we	22	9	2010	7:00	17:00	BRC crew													count times are not correct
941808	2	38	th	23	9	2010	7:00	17:00	BRC crew													count times are not correct
941809	2	39	fr	24	9	2010	7:00	17:00	BRC crew													count times are not correct
941810	2	39	sa	25	9	2010	7:00	17:00	BRC crew													count times are not correct
941811	2	39	su	26	9	2010	7:00	17:00	BRC crew													count times are not correct
941812	2	39	mo	27	9	2010	7:00	17:00	BRC crew													count times are not correct
941813	2	39	tu	28	9	2010	7:00	17:00	BRC crew													count times are not correct
941814	2	39	we	29	9	2010	7:00	17:00	BRC crew													count times are not correct
941815	2	39	th	30	9	2010	7:00	17:00	BRC crew													count times are not correct
941816	2	40	fr	1	10	2010	7:00	17:00	BRC crew													count times are not correct
941817	2	40	sa	2	10	2010	7:00	17:00	BRC crew													count times are not correct
941818	2	40	su	3	10	2010	7:00	17:00	BRC crew													count times are not correct
941819	2	40	tu	5	10	2010	7:00	17:00	BRC crew													count times are not correct
941820	2	40	th	7	10	2010	7:00	17:00	BRC crew													count times are not correct
941821	2	41	fr	8	10	2010	7:00	17:00	BRC crew													count times are not correct
941822	2	41	mo	11	10	2010	7:00	17:00	BRC crew													count times are not correct
941823	2	41	tu	12	10	2010	7:00	17:00	BRC crew													count times are not correct
941824	2	41	we	13	10	2010	7:00	17:00	BRC crew													count times are not correct
941825	2	41	th	14	10	2010	7:00	17:00	BRC crew													count times are not correct
941826	2	42	fr	15	10	2010	7:00	17:00	BRC crew													count times are not correct
941827	2	42	sa	16	10	2010	7:00	17:00	BRC crew													count times are not correct
530189	2	33	we	17	8	2011	7:10	18:00	Wouter Vansteelant, Jasper Wehrmann, Marta Per(n)is Cabre, Linus, Simon Cavailles	fair weather									5		raptor	Local raptors: 1 juv Goshawk, 1 Peregrine FalconOther local birds: Thrush Nightingale, Raven, Black Woodpecker, ...Passerine migration: 2 Black-headed Bunting, some Tree Pipits, Ortolan Buntings, Lesser Grey Shrike
530393	2	33	th	18	8	2011	7:10	18:00	Jasper Wehrmann, Marta Per(n)is Cabre, Mael Sinoir, Nicolas Vanderstraten	fair weather									4		raptor	some migration of passerines with a group of Bee-eaters, a Red-breasted Flycatcher, Tree Pipits, an Ortolan and a few Lesser Grey Shrikes...
530681	2	33	fr	19	8	2011	7:10	18:00	Arthur Green, Mael Sinoir, Nicolas Vanderstrate, Michael Olofsson	sunny weather									4		raptor	Quiet day with 6 Ortolan Buntings, a flock of Bee-eaters.local raptors : a Goshawk
531513	2	34	sa	20	8	2011	7:00	18:00	Arthur Green, Mael Sinoir, Nicolas Vanderstrate, Linus Hedh	fair weather											raptor	local birds: Goshawk, WHITE BACKED WOODPECKER, Black Woodpecker, passerine migration: some Bee-eater flocks, Alpine Swifts ...
531514	2	34	su	21	8	2011	0:00	0:00	Nicolas Vanderstraten, Marta Peris Cabre, Simon Cavailles, Farzaneh Etezadifar, Pim Wolf	fair weather									5		raptor	remark: 1 Large Falcon spec.: most likely a calidus Peregrine. Pics available for confirmation.
531707	2	34	mo	22	8	2011	7:00	18:00	Mael Sinoir, Arthur Green, Michael Olofsson, Klas Rosenkvist, 	fair weather									4		raptor	
531946	2	34	tu	23	8	2011	7:10	18:00	Maël Sinoir, Arthur Green, Nicolas Vanderstrate, Ahmad Barati, Linus Hedh	Rainy morning, clearing come afternoon.									5		raptor	Flocks of Tree Pipit, Alpine Swift, Bee-eaters, (local) Northern Goshawk, (non-migrating) Long-legged Buzzard.
532129	2	34	we	24	8	2011	7:10	18:00	Simon Cavaillès, Pim Wolf, Jasper Wehrmann, Raul Vicente, Ahmad  Barati, Farzaneh Etezadifar	rainy morning, clear afternoon									6		raptor	Strong Ortolan Buntings migration (85 with a flock of 25+ birds), 23 Tree Pipits, 15 Bee-eaters...
533817	2	34	th	25	8	2011	7:00	18:00	Simon Cavaillès, Nicolas Vandestrate, Marta Per(n)is Cabré, Jon Jorpeland, Rasmus Elleby Michael Olofsson, Klas Rosenkvist 	fair weather	nw		3				10000	27	7		raptor	
533818	2	34	fr	26	8	2011	7:00	18:00	Raul Vicente, Arthur Green, Mael Sinoir, Niels Goulem, Klas Rosenkvist, Pim Wolf, Marta Per(n)is Cabre, Ahmad Barati 	fair weather									8		raptor	
534077	2	35	mo	29	8	2011	7:20	17:40													raptor	
533848	2	35	tu	30	8	2011	7:00	18:00	Frej Olof, Peder Winding, Nicolas Vandestrate, Marta Per(n)is Cabre, Corentin Rousseau, Filip Verbelen, Frank Franken  	fair weather									7		raptor	Bee-eater 50, ortolan bunting 4, kestrel 1, green warbler 1 singing, levant hawk 2, steppe buzzard 3, golden oriole 2, goshawk 1 1cy
534075	2	35	we	31	8	2011	7:20	17:35	Nicolas Vanderstrate, Simon Cavailles, Christian Gelpke, Bert Willaert, Niels Goulem, Frej Olof, Lars Olof	"sunny morning and cloudy afternoon = ""Batumi weather"","","","","","","","","",""7"		raptor	First day of heavy migration of Bee-eaters and Harriers									
534321	2	35	th	1	9	2011	7:00	18:00	Simon Cavailles, Lars Olof, Peder Winding, Marta Peris Cabre, Frank Franken, 	cloudy weather, raining in late afternoon									5		raptor	
534669	2	35	fr	2	9	2011	7:20	17:30	Mael Sinoir, Marta Per(n)is Cabre, Christian Gelpke, Olof Frej, Peder Winding 	rainy and cloudy day									5		raptor	Passerines and extra-raptors migration : 34 Ortolan Buntings, 2 Hobbies, 1 Merlin, 5 Levant Sparrowhaks, 4 Common Sparrowhawks.
535058	2	36	sa	3	9	2011	7:20	17:30	Corentin Rousseau, Jacob Rudhe , Jon Jorpeland , Nicolas Vanderstrate , Mael Sinoir	rainy and cloudy day									5		raptor	
535577	2	36	su	4	9	2011	7:00	18:00	Brecht Verhelst, Nicolas Vandestrate, Simon Cavailles, Corentin Rousseau, Filip Verbelen, Aurelien Kaiser, Holly Sievwright    	cloudy and rainy weather									7		raptor	
536613	2	36	mo	5	9	2011	7:20	17:30													raptor	
543124	2	36	tu	6	9	2011	7:20	17:30													raptor	
536621	2	36	we	7	9	2011	7:20	17:30	Marta Pernis Cabre, Nicolas Vandestrate, Christian Gelpke, Holly Sievwright, Aurelien Kaiser	sunny weather									5		raptor	
536976	2	36	th	8	9	2011	7:30	17:30	Simon Cavailles, Arthur Green. Corentin Rousseau, Filip Verbelen, Yvan Mahaux    	fairy weather									5		raptor	
538233	2	36	fr	9	9	2011	7:30	17:20		sunny weather											raptor	
538224	2	37	sa	10	9	2011	7:30	17:20		rain, rain and more rain											raptor	
543115	2	37	su	11	9	2011	7:30	17:20	Mael Sinoir, Nicolas Vandestrate, Corentin Rousseau, Holly Sievwright, Olof Frej, Niels Goulem	fair weather									6		raptor	
543116	2	37	mo	12	9	2011	7:31	17:16	Simon Cavailles, Arthur Green, Frej Olof, Holly Sievwright, Jan Baert     	cloudy									5		raptor	
543117	2	37	tu	13	9	2011	7:30	17:14	Julio Roldan, Nicolas Vandestrate, Simon Cavailles, Filip Verbelen, Robrecht Debaut 	Cloudy and sunny day									5		raptor	
550261	2	37	we	14	9	2011	7:30	17:00	Mael Sinoir, Marta Pernis Cabre, Julio Roldan, Jan Baert, Jasper Wehrmann, Holly Sievwright 	fair 									6		raptor	
543119	2	37	th	15	9	2011	7:30	17:11	Nicolas Vandestrate, Simon Cavailles, Arthur Green, Jasper Wehrmann, Christian Gelpke, Holly Sievwright  	Cloudy day									6		raptor	
543120	2	37	fr	16	9	2011	7:40	17:10	Arthur Green, Nicolas Vandestrate, Simon Cavaillès, Filip Verbelen, Robrecht Debaut	cloudy day									5		raptor	
543121	2	38	sa	17	9	2011	7:41	17:08	Nicolas Vandestrate, Simon Cavailles, Marta Peris Cabre, Filip Verbelen, Jasper Wehrmann, Jan Baert    	fairy weather									6		raptor	
543112	2	38	su	18	9	2011	7:40	17:09	Julio Roldan, Marta Peris Cabre, Mael Sinoir, Jasper Wehrmann, Filip Verbelen	Fairy Day									5		raptor	
543122	2	38	mo	19	9	2011	7:40	17:00	Mael Sinoir, Nico Vandestrate, Arthur Green, Romain Riols, Florian Jacob, Filip Verbelen, Jan Baert	fair Batumi weather									7		raptor	
541630	2	38	tu	20	9	2011	7:35	17:07	Julio Roldan, Simon Cavailles, Arthur Green, Jasper Wehrmann, Sebastien Heinrich, Julien Traversier   	Cloudy day									6		raptor	
543110	2	38	we	21	9	2011	7:40	17:00	Julio Roldan, Nicolas Vandestrate, Simon Cavailles, Jan Baert, Julien Traversier, Florian Jacob	fair Batumi weather									5		raptor	
543108	2	38	th	22	9	2011	7:41	16:59	Simon Cavailles, Nicolas Vandestrate, Marta Per(n)is Cabre, Filip Verbelen, Romain Riols, Julien Traversier  	fairy weather									6		raptor	
543107	2	38	fr	23	9	2011	7:40	17:10	Mael Sinoir, Arther Green, Marta Peris Cabre, Filip Verbelen, Sebatien Heinerich, Julien Traversier	fair weather									6		raptor	
543542	2	39	sa	24	9	2011	7:41	17:07	Mael Sinoir, Nicolas Vandestrate, Julio Roldan, Florian Jacob, Romain Riols   	cloudy and rainy									5		raptor	
543922	2	39	su	25	9	2011	7:40	17:00	Marta Pernis Cabre, Arthur Green, Simon Cavailles, Gijsbert Mourik, Sebastien Heinerich, Florian Jacob	rainy morning and cloudy afternoon									6		raptor	
550265	2	39	mo	26	9	2011	7:40	17:00													raptor	
545139	2	39	tu	27	9	2011	7:50	17:04	Julio Roldan, Nicolas Vandestrate, Mael Sinoir, Filip Verbelen, Florian Jacob, Romain Riols, Gijsbert Mourik 	Sunny Day									7		raptor	
546535	2	39	we	28	9	2011	7:51	17:00	Mael Sinoir, Arthur Green, Marta Per(n)is Cabre, Sebastien Heinrich, Romain Riols, Wouter van Pelt, Andre Lagendijk, Jasper Wehrmann          	sunny									8		raptor	
546536	2	39	th	29	9	2011	7:50	17:00	Marta Peris Cabre, Julio Roldan, Simon Cavailles, Sebastien Heinerich, Julien DDS Traversier, Wouter van Pelt, Gijsbert Mourik 	rainy morning and cloudy afternoon									7		raptor	
546340	2	39	fr	30	9	2011	7:50	17:00	Julio Roldan, Nicolas Vandestrate, Simon Cavailles, Florian Jacob, Sebastien Heinrich, Romain Riols 	rain									6		raptor	
546923	2	40	sa	1	10	2011	7:50	16:56	Marta Peris Cabre, Mael Sinoir,  Arthur Green, Romain Riols, Andre Lagendijk 	Rainy Day									5		raptor	
549364	2	40	su	2	10	2011	7:50	17:00	Mael Sinoir, Arthur Green, Nicolas Vandestrate, Wouter van Pelt, Jasper Wehrmann	cloudy day									5		raptor	
549805	2	40	mo	3	10	2011	7:50	17:00													raptor	
550094	2	40	tu	4	10	2011	7:50	17:00	Julio Roldan, Marta Peris Cabre, Simon Cavaillès, Romain Riols, Andre Lagendijk, Florian Jacob, Jasper Wehrmann	rainy morning, clear afternoon									7		raptor	
550096	2	40	we	5	10	2011	8:00	16:50	Marta Peris Cabre, Mael Sinoir, Arthur Green, Joris Driessen, Wouter van Pelt, Romain Riols 	fair weather, partly cloudy and light winds.									6		raptor	White-tailed Eagle going north
550218	2	40	th	6	10	2011	8:00	16:50	Mael Sinoir, Andrea Corso, Andre Lagendijk,  Julio Roldan, Sebastien Heinrich, Nicolas Vanderstrate 	Dry, light wind and cloudless skies									6		raptor	
550698	2	40	fr	7	10	2011	8:00	17:00	Nicolas Vandestrate, Simon Cavailles, Florian Jacob, Romain Riols, Seb Heinerich, Joris Driessen	sunny day									6		raptor	Very quiet morning. 101 Stock Doves, 16 Wood Pigeons and 25 unidentified pigeons.
551214	2	41	sa	8	10	2011	8:00	16:45	Julio Roldan, Marta Peris Cabre, Simon Cavailles, Joris Driessen 	sunny day									4		raptor	 Approximatively 13 Stock Doves and 16 Woog Pigeons.
553167	2	41	su	9	10	2011	8:00	16:40	Mael Sinoir, Arthur Green, Marta Peris Cabre, Andrea Corso	sunny weather									4		raptor	85 Stock Doves, 4 Wood Pigeons, and first Eleonora's Falcon for the BRC !
552640	2	41	mo	10	10	2011	8:00	17:00	Arthur Green, Mael Sinoir, Florian Jacob, Julio Roldan	Sunny weather, cloudy in the afternoon									4		raptor	Wood pigeons : 34, stok doves : 3
552920	2	41	tu	11	10	2011	8:00	16:40	Marta Pernis Cabre, Nicolas Vandestrate, Simon Cavaillès, Joris Driessen, Andrea Corso	heavy sun all the day long									5		raptor	
553241	2	41	we	12	10	2011	8:00	16:40	Florian Jacob, Simon Cavailles, Jasper Wehrmann ,Nicolas Vandestrate, Julio Roldan 	heavy sun all the day long									5		raptor	
553581	2	41	th	13	10	2011	8:01	13:00	Maël Sinoir, Marta Peris Cabre, Arthur Green, Florian Jacob	rain and wind all the day long									4		raptor	no birds !
554338	2	41	fr	14	10	2011	8:00	16:35	Arthur Green, Mael Sinoir, Nicolas Vandestrate, Jasper Wehrmann 	fair weather									4		raptor	
555095	2	42	sa	15	10	2011	10:34	18:32	Marta Peris Cabre, Jasper Wehrmann, Simon Cavailles	rainy morning and cloudy afternoon									3		raptor	pfff...
