date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,location,age,sex,plumage,counttype,migtype,remark,BE_flock
2012-09-15,16:55:00,,2,Mar,,1,,,E2,,FC,,,,,
2012-09-15,16:56:00,,2,BK,,2,,,E2,,,,,,,
2012-09-15,16:56:00,,2,SB,,4,,,E2,,,,,,,
2012-09-15,16:56:00,,2,HB,,5,,,E2,,,,,,,
2012-09-15,16:57:00,,2,HB,,1,,,E1,,,,,,,
2012-09-15,17:00:00,,2,LSE,,1,,,E1,Juv,,,,,,
2012-09-15,17:01:00,,2,BED,,1,,,W2,,,,,,,NAS
2012-09-15,17:01:00,,2,BEL,,1,,,W1,,,,,,,NAS
2012-09-15,17:02:00,,2,Mon,,1,,,E2,Juv,,,,,,
2012-09-15,17:05:00,,2,LSE,,1,,,E1,,,,,,,
2012-09-15,17:05:00,,2,SB,,1,,,E1,,,,,,,
2012-09-15,17:07:00,,2,SB,,1,,,E2,,,,,,,
2012-09-15,17:09:00,,2,SB,,4,,,E2,,,,,,,
2012-09-15,17:10:00,,2,MonPalHen,,1,,,E1,Non-juv,,,,,,
2012-09-15,17:11:00,,2,BK,,1,,,E2,,,,,,,
2012-09-15,17:11:00,,2,SB,,15,,,E2,,,,,,,
2012-09-15,17:11:00,,2,HB,,2,,,E2,,,,,,,
2012-09-15,17:12:00,,2,BK,,2,,,E2,,,,,,,
2012-09-15,17:15:00,,2,Mon,,1,,,O,Ad,F,,,,,
2012-09-15,17:16:00,,2,BK,,1,,,O,,,,,,,
2012-09-15,17:17:00,,2,SB,,1,,,E2,,,,,,,
2012-09-15,17:25:00,,2,BK,,2,,,W1,,,,,,,
2012-09-15,17:25:00,,2,HB,,5,,,W1,,,,,,,
2012-09-15,17:25:00,,2,SB,,1,,,W1,,,,,,,
2012-09-15,17:26:00,,2,HB,,1,,,E1,,,,,,,
2012-09-15,17:27:00,,2,HB,,6,,,O,,,,,,,
2012-09-15,17:27:00,,2,HBjuv,,6,,,O,,,,,,,
2012-09-15,17:28:00,,2,BK,,6,,,E2,,,,,,,
2012-09-15,17:28:00,,2,SB,,12,,,E2,,,,,,,
2012-09-15,17:29:00,,2,HB,,18,,,E2,,,,,,,
2012-09-15,17:29:00,,2,Mar,,2,,,E2,,FC,,,,,
2012-09-15,17:31:00,,2,HB,,1,,,W1,,,,,,,
2012-09-15,17:31:00,,2,SB,,1,,,W1,,,,,,,
2012-09-15,17:31:00,,2,BEL,,1,,,W1,,,,,,,NAS
2012-09-15,17:34:00,,2,SB,,1,,,E1,,,,,,,
2012-09-15,17:34:00,,2,HB,,1,,,E1,,,,,,,
2012-09-15,17:34:00,,2,Mon,,1,,,W1,Ad,M,,,,,
2012-09-15,17:38:00,,2,MonPalHen,,1,,,W2,,,,,,,
2012-09-15,17:38:00,,2,MUID,,1,,,W2,,,,,,,
2012-09-15,17:38:00,,2,BEL,,1,,,O,,,,,,,NAS
2012-09-15,17:39:00,,2,HB,,4,,,O,,,,,,,
2012-09-15,17:39:00,,2,Mar,,1,,,O,Juv,,,,,,
2012-09-15,17:41:00,,2,SB,,1,,,W1,,,,,,,
2012-09-15,17:46:00,,2,Mar,,1,,,O,,FC,,,,,
2012-09-15,17:47:00,,2,LSE,,1,,,E1,Juv,,,,,,
2012-09-15,17:47:00,,2,HB,,2,,,E2,,,,,,,
2012-09-15,17:52:00,,2,BEL,,2,,,O,Ad,,,,,,Minority
2012-09-15,17:53:00,,2,BEL,,1,,,O,Juv,,,,,,Minority
2012-09-15,17:54:00,,2,Mar,,1,,,O,Ad,F,,,,,
2012-09-15,17:54:00,,2,HB,,43,,,O,,,,,,,
2012-09-15,17:55:00,,2,SB,,26,,,O,,,,,,,
2012-09-15,17:55:00,,2,BK,,9,,,O,,,,,,,
2012-09-15,17:55:00,,2,Mar,,1,,,O,,,,,,,
2012-09-15,17:55:00,,2,LSE,,1,,,O,,,,,,,
2012-09-15,17:56:00,,2,BK,,1,,,O,,,,,,,
2012-09-15,17:56:00,,2,HB,,1,,,O,,,,,,,
2012-09-16,06:51:00,,1,Mar,,1,,,E3,,,,,,,
2012-09-16,06:51:00,,1,MonPalHen,,2,,,E3,,,,,,,
2012-09-16,06:55:00,,1,BK,,5,,,E3,,,,,,,
2012-09-16,07:00:00,,1,BK,,16,,,E3,,,,,,,
2012-09-16,07:03:00,,1,Mar,,1,,,W1,Juv,,,,,,
2012-09-16,07:05:00,,1,MonPalHen,,1,,,E3,,,,,,,
2012-09-16,07:08:00,,1,MonPalHen,,1,,,W2,Juv,,,,,,
2012-09-16,07:17:00,,1,MonPalHen,,2,,,E3,,,,,,,
2012-09-16,07:18:00,,1,MonPalHen,,1,,,W2,Juv,,,,,,
2012-09-16,07:21:00,,1,Mar,,1,,,E2,Ad,M,,,,,
2012-09-16,07:21:00,,1,MonPalHen,,5,,,E2,,,,,,,
2012-09-16,07:25:00,,1,MonPalHen,,2,,,E3,,,,,,,
2012-09-16,07:25:00,,1,SB,,1,,,O,Juv,,,,,,
2012-09-16,07:26:00,,1,Mar,,1,,,E3,,FC,,,,,
2012-09-16,07:29:00,,1,Mar,,1,,,E3,,,,,,,
2012-09-16,07:30:00,,1,Mar,,1,,,W2,Juv,,,,,,
2012-09-16,07:30:00,,1,MonPalHen,,1,,,E2,,,,,,,
2012-09-16,07:34:00,,1,BK,,63,,,E3,,,,,,,
2012-09-16,07:38:00,,1,Mar,,1,,,E3,,,,,,,
2012-09-16,07:44:00,,1,Mar,,1,,,E2,,FC,,,,,
2012-09-16,07:44:00,,1,Mar,,1,,,E2,Ad,M,,,,,
2012-09-16,07:51:00,,1,Mon,,2,,,W2,Juv,,,,,,
2012-09-16,07:51:00,,1,Pal,,1,,,W1,Juv,,,,,,
2012-09-16,07:56:00,,1,Mar,,1,,,E1,Juv,,,,,,
2012-09-16,07:59:00,,1,HB,,2,,,W1,Juv,,,,,,
2012-09-16,08:14:00,,1,MonPalHen,,1,,,E2,,,,,,,
2012-09-16,08:17:00,,1,MonPalHen,,1,,,E3,,,,,,,
2012-09-16,08:18:00,,1,MonPalHen,,1,,,E2,Juv,,,,,,
2012-09-16,08:18:00,,1,Pal,,1,,,E1,Ad,F,,,,,
2012-09-16,08:19:00,,1,Mar,,1,,,E2,Ad,M,,,,,
2012-09-16,08:19:00,,1,Pal,,1,,,O,Ad,M,,,,,
2012-09-16,08:21:00,,1,Mar,,1,,,W2,Ad,F,,,,,
2012-09-16,08:23:00,,1,Mar,,1,,,W2,Ad,M,,,,,
2012-09-16,08:23:00,,1,HB,,1,,,W1,,,,,,,
2012-09-16,08:24:00,,1,MonPalHen,,1,,,E2,Juv,,,,,,
2012-09-16,08:25:00,,1,Mar,,1,,,E2,Imm,M,,,,,
2012-09-16,08:25:00,,1,Mar,,1,,,E2,Juv,,,,,,
2012-09-16,08:27:00,,1,HB,,2,,,E2,,,,,,,
2012-09-16,08:29:00,,1,Mar,,1,,,E2,,FC,,,,,
2012-09-16,08:35:00,,1,BK,,4,,,O,,,,,,,
2012-09-16,08:36:00,,1,Mon,,2,,,W1,Juv,,,,,,
2012-09-16,08:37:00,,1,Pal,,1,,,W1,Ad,F,,,,,
2012-09-16,08:38:00,,1,BK,,2,,,O,,,,,,,
2012-09-16,08:46:00,,1,Mon,,1,,,E1,Ad,F,,,,,
2012-09-16,08:49:00,,1,Mar,,1,,,O,Juv,,,,,,
2012-09-16,08:49:00,,1,Mar,,1,,,O,Imm,M,,,,,
2012-09-16,08:53:00,,1,Mar,,2,,,E2,,,,,,,
2012-09-16,08:54:00,,1,Mar,,1,,,W2,Ad,M,,,,,
2012-09-16,08:57:00,,1,MonPalHen,,1,,,W2,Non-juv,F,,,,,
2012-09-16,08:58:00,,1,Mar,,1,,,E1,Imm,M,,,,,
2012-09-16,09:07:00,,1,Per,,1,,,O,Juv,,,,,,
2012-09-16,09:07:00,,1,Mar,,1,,,E2,,,,,,,
2012-09-16,09:19:00,,1,HB,,1,,,E2,Juv,,,,,,
2012-09-16,09:21:00,,1,Mar,,1,,,E1,Juv,,,,,,
2012-09-16,09:25:00,,1,HB,,1,,,W1,,,,,,,
2012-09-16,09:25:00,,1,Pal,,1,,,O,Ad,M,,,,,
2012-09-16,09:31:00,,1,Pal,,2,,,O,Juv,,,,,,
2012-09-16,09:31:00,,1,Mon,,1,,,O,Juv,,,,,,
2012-09-16,09:50:00,,1,SB,,1,,,W2,,,,,,,
2012-09-16,09:50:00,,1,Mar,,1,,,W2,Juv,,,,,,
2012-09-16,09:59:00,,1,Pal,,1,,,W1,Juv,,,,,,
2012-09-16,10:08:00,,1,Mar,,2,,,E1,Juv,,,,,,
2012-09-16,10:08:00,,1,Mar,,1,,,E1,Ad,F,,,,,
2012-09-16,10:09:00,,1,BED,,1,,,E2,Ad,,,,,,NAS
2012-09-16,10:10:00,,1,MonPalHen,,1,,,W2,Juv,,,,,,
2012-09-16,10:11:00,,1,Mar,,1,,,W2,Imm,M,,,,,
2012-09-16,10:16:00,,1,Mar,,1,,,O,Juv,,,,,,
2012-09-16,10:30:00,,1,SB,,2,,,O,,,,,,,
2012-09-16,10:30:00,,1,Pal,,1,,,W2,Imm,M,,,,,
2012-09-16,10:34:00,,1,HB,,1,,,E2,,,,,,,
2012-09-16,10:34:00,,1,SB,,1,,,E2,,,,,,,
2012-09-16,10:38:00,,1,Mar,,1,,,E1,Juv,,,,,,
2012-09-16,10:38:00,,1,BEL,,1,,,O,,,,,,,NAS
2012-09-16,10:38:00,,1,BED,,1,,,O,,,,,,,NAS
2012-09-16,10:39:00,,1,MonPalHen,,2,,,O,,,,,,,
2012-09-16,10:50:00,,1,BEL,,1,,,O,,,,,,,NAS
2012-09-16,10:55:00,,1,HB,,1,,,E1,,,,,,,
2012-09-16,10:55:00,,1,SB,,1,,,E1,,,,,,,
2012-09-16,11:00:00,,1,BEL,,1,,,E1,,,,,,,NAS
2012-09-16,11:00:00,,1,BK,,2,,,E1,,,,,,,
2012-09-16,11:01:00,,1,BED,,1,,,E1,,,,,,,Minority
2012-09-16,11:11:00,,1,HB,,5,,,E1,,,,,,,
2012-09-16,11:12:00,,1,BED,,2,,,E1,,,,,,,Minority
2012-09-16,11:13:00,,1,Mon,,1,,,W2,Juv,,,,,,
2012-09-16,11:16:00,,1,BS,,1,,,E2,,,,,,,
2012-09-16,11:18:00,,1,BK,,94,,,E2,,,,,,,
2012-09-16,11:23:00,,1,BK,,75,,,E2,,,,,,,
2012-09-16,11:23:00,,1,HB,,1,,,E2,,,,,,,
2012-09-16,11:25:00,,1,BK,,8,,,E2,,,,,,,
2012-09-16,11:25:00,,1,HB,,1,,,E2,,,,,,,
2012-09-16,11:27:00,,1,BS,,1,,,E2,,,,,,,
2012-09-16,11:27:00,,1,Per,,1,,,W1,,,,,,,
2012-09-16,11:31:00,,1,ShortTE,,1,,,O,Ad,,,,,,
2012-09-16,11:31:00,,1,BED,,1,,,O,,,,,,,Minority
2012-09-16,11:32:00,,1,BK,,241,,,E2,,,,,,,
2012-09-16,11:32:00,,1,BK,,33,,,O,,,,,,,
2012-09-16,11:32:00,,1,SB,,1,,,O,,,,,,,
2012-09-16,11:33:00,,1,BK,,7,,,O,,,,,,,
2012-09-16,11:34:00,,1,LesGrSte,,1,,,E2,,,,,,,
2012-09-16,11:36:00,,1,BK,,18,,,E1,,,,,,,
2012-09-16,11:36:00,,1,BEL,,1,,,O,,,,,,,NAS
2012-09-16,11:36:00,,1,BED,,1,,,O,Juv,,,,,,NAS
2012-09-16,11:41:00,,1,BK,,23,,,E1,,,,,,,
2012-09-16,11:41:00,,1,HB,,7,,,E1,,,,,,,
2012-09-16,11:41:00,,1,LSE,,1,,,E1,Non-juv,,,,,,
2012-09-16,11:42:00,,1,BEL,,3,,,E1,,,,,,,Minority
2012-09-16,11:43:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,11:43:00,,1,BK,,69,,,O,,,,,,,
2012-09-16,11:44:00,,1,HB,,2,,,O,,,,,,,
2012-09-16,11:44:00,,1,BED,,1,,,O,,,,,,,Minority
2012-09-16,11:44:00,,1,BEL,,2,,,O,,,,,,,Minority
2012-09-16,11:44:00,,1,BK,,14,,,E2,,,,,,,
2012-09-16,11:45:00,,1,BED,,1,,,E1,Ad,,,,,,Minority
2012-09-16,11:46:00,,1,BK,,1,,,W2,,,,,,,
2012-09-16,11:47:00,,1,MonPalHen,,1,,,E1,,,,,,,
2012-09-16,11:49:00,,1,BK,,10,,,E1,,,,,,,
2012-09-16,11:50:00,,1,HB,,15,,,E1,,,,,,,
2012-09-16,11:50:00,,1,BEL,,1,,,O,Ad,,,,,,Minority
2012-09-16,11:51:00,,1,HB,,1,,,W2,,,,,,,
2012-09-16,11:54:00,,1,BK,,3,,,E2,,,,,,,
2012-09-16,11:55:00,,1,HB,,17,,,E2,,,,,,,
2012-09-16,11:55:00,,1,BED,,1,,,E2,Ad,,,,,,Minority
2012-09-16,11:55:00,,1,BED,,1,,,E2,,,,,,,Minority
2012-09-16,11:57:00,,1,BED,,1,,,W1,Juv,,,,,,Minority
2012-09-16,12:03:00,,1,BK,,17,,,E1,,,,,,,
2012-09-16,12:03:00,,1,HB,,8,,,E1,,,,,,,
2012-09-16,12:03:00,,1,BEL,,1,,,E1,,,,,,,Minority
2012-09-16,12:04:00,,1,BED,,1,,,E1,,,,,,,Minority
2012-09-16,12:04:00,,1,BK,,65,,,E2,,,,,,,
2012-09-16,12:05:00,,1,HB,,27,,,E2,,,,,,,
2012-09-16,12:05:00,,1,BEL,,1,,,E2,Juv,,,,,,Minority
2012-09-16,12:07:00,,1,BK,,1,,,E1,Ad,,,,,,
2012-09-16,12:10:00,,1,SB,,1,,,E2,,,,,,,
2012-09-16,12:11:00,,1,BK,,3,,,E2,,,,,,,
2012-09-16,12:11:00,,1,HB,,1,,,E2,,,,,,,
2012-09-16,12:12:00,,1,BK,,45,,,E2,,,,,,,
2012-09-16,12:12:00,,1,HB,,34,,,E2,,,,,,,
2012-09-16,12:14:00,,1,BK,,1,,,E2,,,,,,,
2012-09-16,12:14:00,,1,HB,,2,,,E2,,,,,,,
2012-09-16,12:14:00,,1,BED,,1,,,E2,,,,,,,Minority
2012-09-16,12:15:00,,1,BK,,1,,,W1,,,,,,,
2012-09-16,12:16:00,,1,Egy,,1,,,E2,Ad,,,,,,
2012-09-16,12:17:00,,1,BK,,15,,,E2,,,,,,,
2012-09-16,12:17:00,,1,HB,,2,,,E2,,,,,,,
2012-09-16,12:20:00,,1,Mar,,1,,,E1,Ad,F,,,,,
2012-09-16,12:20:00,,1,BK,,16,,,E2,,,,,,,
2012-09-16,12:20:00,,1,HB,,14,,,E2,,,,,,,
2012-09-16,12:20:00,,1,BED,,1,,,E2,Juv,,,,,,Minority
2012-09-16,12:33:00,,1,LSE,,1,,,E1,Non-juv,,,,,,
2012-09-16,12:33:00,,1,BK,,96,,,E2,,,,,,,
2012-09-16,12:34:00,,1,HB,,34,,,E2,,,,,,,
2012-09-16,12:34:00,,1,Mar,,1,,,E2,Juv,,,,,,
2012-09-16,12:34:00,,1,LSE,,1,,,E1,Juv,,,,,,
2012-09-16,12:34:00,,1,Rol,,1,,,E1,,,,,,,
2012-09-16,12:35:00,,1,BEL,,1,,,W2,Ad,,,,,,NAS
2012-09-16,12:37:00,,1,BK,,9,,,E2,,,,,,,
2012-09-16,12:37:00,,1,HB,,24,,,E2,,,,,,,
2012-09-16,12:42:00,,1,BK,,35,,,E2,,,,,,,
2012-09-16,12:42:00,,1,HB,,16,,,E2,,,,,,,
2012-09-16,12:43:00,,1,BED,,1,,,E1,,,,,,,NAS
2012-09-16,12:44:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,12:44:00,,1,BED,,1,,,W2,,,,,,,NAS
2012-09-16,12:51:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,12:51:00,,1,SB,,4,,,E2,,,,,,,
2012-09-16,13:05:00,,1,HB,,15,,,W2,,,,,,,
2012-09-16,13:06:00,,1,BK,,51,,,E2,,,,,,,
2012-09-16,13:06:00,,1,HB,,49,,,E2,,,,,,,
2012-09-16,13:06:00,,1,SB,,5,,,E2,,,,,,,
2012-09-16,13:06:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,13:07:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,13:07:00,,1,LSE,,2,,,E2,Juv,,,,,,
2012-09-16,13:10:00,,1,BEL,,1,,,E2,Juv,,,,,,NAS
2012-09-16,13:14:00,,1,BED,,1,,,E2,,,,,,,Minority
2012-09-16,13:15:00,,1,BEL,,1,,,E2,Ad,,,,,,Minority
2012-09-16,13:15:00,,1,LSE,,3,,,E2,,,,,,,
2012-09-16,13:17:00,,1,Mon,,1,,,O,Ad,F,,,,,
2012-09-16,13:20:00,,1,SteppeE,,1,,,E2,Juv,,,,,,
2012-09-16,13:20:00,,1,LSE,,1,,,E2,,,,,,,
2012-09-16,13:22:00,,1,BEL,,1,,,E1,,,,,,,NAS
2012-09-16,13:23:00,,1,BEL,,2,,,E2,,,,,,,NAS
2012-09-16,13:24:00,,1,BK,,96,,,E2,,,,,,,
2012-09-16,13:24:00,,1,HB,,68,,,E2,,,,,,,
2012-09-16,13:25:00,,1,SB,,2,,,E2,,,,,,,
2012-09-16,13:25:00,,1,Mar,,2,,,E2,,,,,,,
2012-09-16,13:35:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,13:36:00,,1,BEL,,1,,,E2,,,,,,,Equal
2012-09-16,13:36:00,,1,BK,,64,,,E2,,,,,,,
2012-09-16,13:36:00,,1,HB,,12,,,E2,,,,,,,
2012-09-16,13:37:00,,1,SB,,5,,,E2,,,,,,,
2012-09-16,13:41:00,,1,BED,,1,,,W2,,,,,,,NAS
2012-09-16,13:42:00,,1,BED,,1,,,W2,Ad,,,,,,NAS
2012-09-16,13:44:00,,1,BEL,,1,,,E2,Juv,,,,,,Minority
2012-09-16,13:45:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,13:46:00,,1,BEL,,1,,,W1,Ad,,,,,,NAS
2012-09-16,13:47:00,,1,BK,,69,,,E2,,,,,,,
2012-09-16,13:47:00,,1,HB,,19,,,E2,,,,,,,
2012-09-16,13:47:00,,1,SB,,3,,,E2,,,,,,,
2012-09-16,13:48:00,,1,BE,,1,,,W2,,,,,,,NAS
2012-09-16,13:51:00,,1,BEL,,1,,,E2,,,,,,,Minority
2012-09-16,13:51:00,,1,BED,,2,,,E2,,,,,,,Equal
2012-09-16,13:52:00,,1,BED,,4,,,O,,,,,,,NAS
2012-09-16,13:53:00,,1,BEL,,2,,,E2,,,,,,,NAS
2012-09-16,13:56:00,,1,HB,,2,,,E1,,,,,,,
2012-09-16,13:58:00,,1,LSE,,1,,,E2,,,,,,,
2012-09-16,13:59:00,,1,BED,,4,,,E2,,,,,,,Minority
2012-09-16,14:00:00,,1,LesGrSte,,1,,,E2,,,,,,,
2012-09-16,14:03:00,,1,LSE,,1,,,E2,,,,,,,
2012-09-16,14:03:00,,1,BK,,7,,,E2,,,,,,,
2012-09-16,14:03:00,,1,HB,,2,,,E2,,,,,,,
2012-09-16,14:06:00,,1,BED,,2,,,W2,Ad,,,,,,Minority
2012-09-16,14:06:00,,1,BED,,1,,,W2,,,,,,,Minority
2012-09-16,14:07:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,14:09:00,,1,LSE,,2,,,E2,Ad,,,,,,
2012-09-16,14:12:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,14:13:00,,1,BEL,,1,,,E2,,,,,,,Minority
2012-09-16,14:14:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,14:15:00,,1,BEL,,1,,,W1,Ad,,,,,,NAS
2012-09-16,14:18:00,,1,BED,,2,,,O,Ad,,,,,,NAS
2012-09-16,14:21:00,,1,BEL,,1,,,E1,Juv,,,,,,NAS
2012-09-16,14:26:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,14:29:00,,1,ShortTE,,1,,,E2,,,,,,,
2012-09-16,14:29:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,14:30:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,14:35:00,,1,Mar,,1,,,E2,Ad,F,,,,,
2012-09-16,14:36:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,14:37:00,,1,BED,,1,,,O,Ad,,,,,,NAS
2012-09-16,14:39:00,,1,BED,,3,,,W1,,,,,,,Majority
2012-09-16,14:39:00,,1,BK,,1,,,W1,,,,,,,
2012-09-16,14:39:00,,1,BEL,,1,,,W1,,,,,,,Majority
2012-09-16,14:41:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,14:41:00,,1,HB,,1,,,W1,,,,,,,
2012-09-16,14:41:00,,1,BED,,1,,,W1,Ad,,,,,,NAS
2012-09-16,14:44:00,,1,BEL,,1,,,E2,Ad,,,,,,NAS
2012-09-16,14:45:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,14:45:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,14:52:00,,1,BEL,,1,,,W2,,,,,,,NAS
2012-09-16,14:53:00,,1,BEL,,1,,,W1,Ad,,,,,,NAS
2012-09-16,14:53:00,,1,BEL,,1,,,E2,Juv,,,,,,NAS
2012-09-16,14:53:00,,1,BED,,1,,,E2,Juv,,,,,,NAS
2012-09-16,14:54:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,14:54:00,,1,BEL,,1,,,E1,Ad,,,,,,NAS
2012-09-16,14:54:00,,1,Mon,,1,,,E1,Non-juv,F,,,,,
2012-09-16,14:57:00,,1,BK,,135,,,E2,,,,,,,
2012-09-16,14:57:00,,1,HB,,10,,,E2,,,,,,,
2012-09-16,14:57:00,,1,BS,,1,,,E2,,,,,,,
2012-09-16,14:57:00,,1,BED,,3,,,E2,,,,,,,Minority
2012-09-16,15:10:00,,1,Mar,,1,,,W2,Juv,,,,,,
2012-09-16,15:10:00,,1,BEL,,1,,,O,Ad,,,,,,NAS
2012-09-16,15:11:00,,1,BED,,1,,,O,,,,,,,NAS
2012-09-16,15:12:00,,1,LSE,,1,,,E1,Juv,,,,,,
2012-09-16,15:12:00,,1,LSE,,2,,,E1,Non-juv,,,,,,
2012-09-16,15:14:00,,1,BE,,3,,,W1,,,,,,,NAS
2012-09-16,15:14:00,,1,BE,,1,,,W2,,,,,,,NAS
2012-09-16,15:17:00,,1,BEL,,1,,,W1,Ad,,,,,,NAS
2012-09-16,15:17:00,,1,BED,,1,,,W1,Ad,,,,,,NAS
2012-09-16,15:18:00,,1,BK,,14,,,E1,,,,,,,
2012-09-16,15:18:00,,1,HB,,7,,,E1,,,,,,,
2012-09-16,15:18:00,,1,BE,,8,,,E1,,,,,,,Minority
2012-09-16,15:19:00,,1,LSE,,6,,,E1,,,,,,,
2012-09-16,15:20:00,,1,ShortTE,,2,,,E2,,,,,,,
2012-09-16,15:21:00,,1,BED,,1,,,W1,Ad,,,,,,NAS
2012-09-16,15:21:00,,1,MonPalHen,,2,,,E1,Juv,,,,,,
2012-09-16,15:29:00,,1,BK,,148,,,E2,,,,,,,
2012-09-16,15:29:00,,1,HB,,109,,,E2,,,,,,,
2012-09-16,15:30:00,,1,SB,,29,,,E2,,,,,,,
2012-09-16,15:30:00,,1,LSE,,1,,,E2,Non-juv,,,,,,
2012-09-16,15:30:00,,1,BEL,,10,,,E2,,,,,,,Minority
2012-09-16,15:31:00,,1,BED,,4,,,E2,,,,,,,Minority
2012-09-16,15:32:00,,1,BEL,,4,,,W2,Ad,,,,,,NAS
2012-09-16,15:32:00,,1,BEL,,1,,,W2,,,,,,,NAS
2012-09-16,15:33:00,,1,BED,,2,,,W2,Ad,,,,,,Majority
2012-09-16,15:33:00,,1,HB,,1,,,W2,,,,,,,
2012-09-16,15:36:00,,1,BK,,1,,,W1,,,,,,,
2012-09-16,15:38:00,,1,BEL,,4,,,W1,,,,,,,Majority
2012-09-16,15:38:00,,1,BED,,3,,,W1,,,,,,,Majority
2012-09-16,15:38:00,,1,BE,,2,,,W1,,,,,,,Majority
2012-09-16,15:39:00,,1,HB,,5,,,W1,,,,,,,
2012-09-16,15:39:00,,1,Mar,,1,,,E2,Juv,,,,,,
2012-09-16,15:39:00,,1,BEL,,1,,,E2,,,,,,,Minority
2012-09-16,15:39:00,,1,BED,,1,,,E2,Ad,,,,,,Minority
2012-09-16,15:40:00,,1,BK,,20,,,E2,,,,,,,
2012-09-16,15:40:00,,1,HB,,21,,,E2,,,,,,,
2012-09-16,15:40:00,,1,SB,,8,,,E2,,,,,,,
2012-09-16,15:41:00,,1,BEL,,1,,,O,Ad,,,,,,NAS
2012-09-16,15:41:00,,1,BEL,,1,,,O,,,,,,,NAS
2012-09-16,15:42:00,,1,BED,,1,,,W2,Ad,,,,,,NAS
2012-09-16,15:42:00,,1,BEL,,1,,,W1,Ad,,,,,,NAS
2012-09-16,15:45:00,,1,BED,,1,,,E1,Juv,,,,,,NAS
2012-09-16,15:45:00,,1,HB,,3,,,E1,,,,,,,
2012-09-16,15:45:00,,1,BK,,2,,,E1,,,,,,,
2012-09-16,15:45:00,,1,SB,,2,,,E1,,,,,,,
2012-09-16,15:46:00,,1,HB,,3,,,E1,,,,,,,
2012-09-16,15:46:00,,1,HB,,3,,,O,,,,,,,
2012-09-16,15:46:00,,1,HBjuv,,3,,,O,,,,,,,
2012-09-16,15:46:00,,1,HB,,1,,,O,,,,,,,
2012-09-16,15:46:00,,1,HB,,3,,,O,,,,,,,
2012-09-16,15:47:00,,1,BEL,,1,,,E2,,,,,,,NAS
2012-09-16,15:47:00,,1,BED,,1,,,E2,,,,,,,NAS
2012-09-16,15:48:00,,1,BEL,,1,,,W2,,,,,,,NAS
2012-09-16,15:48:00,,1,BED,,2,,,W2,,,,,,,NAS
2012-09-16,15:48:00,,1,BE,,5,,,W2,,,,,,,NAS
2012-09-16,15:49:00,,1,HB,,2,,,W1,,,,,,,
2012-09-16,15:49:00,,1,BK,,3,,,W1,,,,,,,
2012-09-16,15:53:00,,1,BE,,1,,,W2,,,,,,,NAS
2012-09-16,15:55:00,,1,SteppeE,,1,,,E2,Imm,,,,,,
2012-09-16,15:56:00,,1,BK,,1,,,W1,,,,,,,
2012-09-16,15:57:00,,1,BEL,,1,,,W1,Ad,,,,,,NAS
2012-09-16,15:58:00,,1,BED,,1,,,W1,Ad,,,,,,NAS
2012-09-16,15:59:00,,1,Mon,,1,,,W2,Juv,,,,,,
2012-09-16,16:05:00,,1,BK,,15,,,E2,,,,,,,
2012-09-16,16:05:00,,1,HB,,12,,,E2,,,,,,,
2012-09-16,16:05:00,,1,SB,,16,,,E2,,,,,,,
2012-09-16,16:05:00,,1,BED,,5,,,E2,,,,,,,NAS
2012-09-16,16:05:00,,1,BEL,,1,,,O,,,,,,,NAS
2012-09-16,16:06:00,,1,BED,,1,,,O,Ad,,,,,,NAS
2012-09-16,16:06:00,,1,BEL,,4,,,W2,,,,,,,NAS
2012-09-16,16:06:00,,1,BED,,1,,,W2,,,,,,,NAS
2012-09-16,16:07:00,,1,HB,,1,,,E1,,,,,,,
2012-09-16,16:08:00,,1,MonPalHen,,1,,,W2,,,,,,,
2012-09-16,16:10:00,,1,BEL,,1,,,W2,Ad,,,,,,NAS
2012-09-16,16:10:00,,1,BS,,5,,,E2,,,,,,,
2012-09-16,16:16:00,,1,BED,,2,,,W1,Ad,,,,,,NAS
2012-09-16,16:16:00,,1,BED,,1,,,W1,Juv,,,,,,NAS
2012-09-16,16:16:00,,1,SB,,117,,,E2,,,,,,,
2012-09-16,16:16:00,,1,HB,,43,,,E2,,,,,,,
