date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,location,age,sex,plumage,counttype,migtype,remark,Low,Age_det
2009-09-12,12:28:00,,2,LSPH,,12,,,W1,,,,,,,0,
2009-09-12,12:29:00,,1,BE,,4,,,O,,,,,,,0,
2009-09-12,12:29:00,,1,MonPal,,1,,,O,,,,,,,0,
2009-09-12,12:30:00,,2,LSPH,,2,,,,,M,,,,,0,
2009-09-12,12:30:00,,2,Mar,,1,,,O,Nonjuv,M,,,,,0,
2009-09-12,12:31:00,,2,HB,,15,,,W2,,,,,,,0,
2009-09-12,12:31:00,,2,SB,,10,,,W2,,,,,,,0,
2009-09-12,12:31:00,,1,BE,,2,,,O,,,,,,,0,
2009-09-12,12:31:00,,2,BK,,7,,,W1,,,,,,,0,
2009-09-12,12:32:00,,1,LLB,,1,,,O,Ad,,,,,,0,Ad
2009-09-12,12:33:00,,2,SB,,2,,,,,,,,,,0,
2009-09-12,12:33:00,,1,BE,,2,,,E1,,,,,,,0,
2009-09-12,12:33:00,,2,HB,,1,,,O,,,,,,,0,
2009-09-12,12:33:00,,1,MUID,,6,,,O,,,,,,,0,
2009-09-12,12:33:00,,2,SB,,1,,,W1,,,,,,,0,
2009-09-12,12:34:00,,1,BK,,70,,,E2,,,,,,,0,
2009-09-12,12:34:00,,2,SB,,2,,,W1,,,,,,,0,
2009-09-12,12:35:00,,1,HB,,232,,,E2,,,,,,,0,
2009-09-12,12:35:00,,1,LSPH,,3,,,E2,,,,,,,0,
2009-09-12,12:36:00,,1,Per,,1,,,E1,,,,,,,0,
2009-09-12,12:37:00,,2,HB,,6,,,W3,,,,,,,0,
2009-09-12,12:37:00,,2,SB,,1,,,W3,,,,,,,0,
2009-09-12,12:38:00,,2,BK,,107,,,W3,,,,,,,0,
2009-09-12,12:40:00,,2,BK,,37,,,W3,,,,,,,0,
2009-09-12,12:40:00,,2,HB,,73,,,W3,,,,,,,0,
2009-09-12,12:40:00,,1,BE,,3,,,O,,,,,,,0,
2009-09-12,12:42:00,,2,HB,,1,,,W2,,,,,,,0,
2009-09-12,12:42:00,,2,HB,,1,,,E2,,,,,,,0,
2009-09-12,12:43:00,,2,HB,,11,,,E2,,,,,,,0,
2009-09-12,12:43:00,,1,HB,,2,,,W1,,,,,,,0,
2009-09-12,12:44:00,,2,BK,,201,,,W3,,,,,,,0,
2009-09-12,12:44:00,,2,HB,,30,,,W3,,,,,,,0,
2009-09-12,12:45:00,,2,CLK,,1,,,W3,,,,,,,0,
2009-09-12,12:45:00,,1,HB,,1256,,,E2,,,,,,,0,
2009-09-12,12:46:00,,2,MUID,,92,,,W3,,,,,,,0,
2009-09-12,12:47:00,,1,BK,,1272,,,E2,,,,,,,0,
2009-09-12,12:48:00,,1,BE,,8,,,E2,,,,,,,0,
2009-09-12,12:48:00,,1,LSPH,,13,,,E2,,,,,,,0,
2009-09-12,12:48:00,,1,LSPH,,1,,,W1,Ad,M,,,,,0,Ad
2009-09-12,12:49:00,,2,BK,,40,,,W2,,,,,,,0,
2009-09-12,12:50:00,,1,BE,,1,,,W1,,,,,,,0,
2009-09-12,12:50:00,,2,HB,,1,,,E2,,,,,,,0,
2009-09-12,12:50:00,,2,Mar,,1,,,E2,Nonjuv,M,,,,,0,
2009-09-12,12:50:00,,2,SPH,,1,,,E2,,,,,,,0,
2009-09-12,12:51:00,,1,Hob,,1,,,W1,,,,,,,0,
2009-09-12,12:51:00,,1,LSE,,1,,,,Ad,,,,,,0,Ad
2009-09-12,12:51:00,,2,SB,,1,,,E2,,,,,,,0,
2009-09-12,12:52:00,,1,BE,,1,,,E1,,,,,,,0,
2009-09-12,12:52:00,,1,BE,,1,,,W1,,,,,,,0,
2009-09-12,12:52:00,,1,BE,,1,,,W1,,,,,,,0,
2009-09-12,12:52:00,,1,BE,,1,,,W1,,,,,,,0,
2009-09-12,12:53:00,,1,BE,,1,,,W2,,,,,,,0,
2009-09-12,12:54:00,,2,Hob,,1,,,E1,,,,,,,1,
2009-09-12,12:55:00,,2,ESPH,,1,,,E1,,,,,,,0,
2009-09-12,12:55:00,,1,HB,,3,,,E1,,,,,,,0,
2009-09-12,12:58:00,,1,BK,,76,,,E2,,,,,,,0,
2009-09-12,12:58:00,,1,HB,,100,,,E2,,,,,,,0,
2009-09-12,12:59:00,,2,BK,,305,,,W2,,,,,,,0,
2009-09-12,12:59:00,,1,BE,,5,,,E2,,,,,,,0,
2009-09-12,12:59:00,,1,BE,,1,,,W2,,,,,,,0,
2009-09-12,12:59:00,,2,LSPH,,8,,,W2,,,,,,,0,
2009-09-12,12:59:00,,1,Pal,,1,,,W2,Juv,,,,,,0,Juv
2009-09-12,12:59:00,,1,SPH,,1,,,E2,,,,,,,0,
2009-09-12,13:00:00,,2,HB,,25,,,W2,,,,,,,0,
2009-09-12,13:01:00,,2,BE,,1,,,W2,,,,,,,0,
2009-09-12,13:03:00,,1,BS,,1,,,O,,,,,,,0,
2009-09-12,13:03:00,,2,LSPH,,4,,,W2,,,,,,,0,
2009-09-12,13:03:00,,2,Mar,,1,,,W2,Nonjuv,M,,,,,0,
2009-09-12,13:05:00,,2,HB,,10,,,E1,,,,,,,0,
2009-09-12,13:05:00,,2,MonPal,,2,,,W1,Juv,,,,,,0,Juv
2009-09-12,13:05:00,,2,SB,,1,,,E1,,,,,,,0,
2009-09-12,13:06:00,,1,BE,,3,,,E1,,,,,,,0,
2009-09-12,13:06:00,,2,HB,,5,,,W1,,,,,,,0,
2009-09-12,13:07:00,,1,BK,,92,,,E2,,,,,,,0,
2009-09-12,13:07:00,,2,BK,,383,,,W2,,,,,,,0,
2009-09-12,13:07:00,,1,HB,,108,,,E2,,,,,,,0,
2009-09-12,13:07:00,,1,LSPH,,1,,,E1,,,,,,,0,
2009-09-12,13:07:00,,1,SB,,1,,,E1,,,,,,,0,
2009-09-12,13:07:00,,2,SB,,5,,,W1,,,,,,,0,
2009-09-12,13:08:00,,1,BE,,2,,,E2,,,,,,,0,
2009-09-12,13:08:00,,2,HB,,1,,,O,,,,,,,0,
2009-09-12,13:08:00,,1,LSPH,,1,,,E1,,,,,,,0,
2009-09-12,13:08:00,,1,MonPal,,2,,,E2,,,,,,,0,
2009-09-12,13:08:00,,2,SPH,,1,,,W1,,,,,,,0,
2009-09-12,13:10:00,,1,BE,,1,,,E1,,,,,,,0,
2009-09-12,13:12:00,,1,BE,,2,,,E1,,,,,,,0,
2009-09-12,13:12:00,,1,BE,,13,,,E1,,,,,,,0,
2009-09-12,13:12:00,,2,STE,,1,,,E1,,,,,,,0,
2009-09-12,13:13:00,,2,LSE,,1,,,W1,Imm,,,,,,0,2cy
2009-09-12,13:17:00,,1,BE,,9,,,E1,,,,,,,0,
2009-09-12,13:17:00,,2,HB,,5,,,O,,,,,,,0,
2009-09-12,13:17:00,,2,LSE,,1,,,E1,,,,,,,0,
2009-09-12,13:17:00,,2,LSPH,,5,,,O,,,,,,,0,
2009-09-12,13:17:00,,1,STE,,1,,,E1,,,,,,,0,
2009-09-12,13:17:00,,1,STE,,1,,,E1,,,,,,,0,
2009-09-12,13:18:00,,1,BK,,1,,,E1,,,,,,,0,
2009-09-12,13:18:00,,2,BK,,31,,,W2,,,,,,,0,
2009-09-12,13:18:00,,2,BK,,128,,,W2,,,,,,,0,
2009-09-12,13:18:00,,1,HB,,3,,,E1,,,,,,,0,
2009-09-12,13:18:00,,1,MonPal,,1,,,,,,,,,,0,
2009-09-12,13:19:00,,1,BE,,3,,,O,,,,,,,0,
2009-09-12,13:20:00,,2,BK,,10,,,O,,,,,,,0,
2009-09-12,13:20:00,,2,Mar,,1,,,O,,,,,,,0,
2009-09-12,13:20:00,,2,SB,,4,,,O,,,,,,,0,
2009-09-12,13:21:00,,2,HB,,3,,,O,,,,,,,0,
2009-09-12,13:21:00,,2,HB,,5,,,O,,,,,,,0,
2009-09-12,13:24:00,,2,BK,,6,,,E1,,,,,,,0,
2009-09-12,13:24:00,,2,HB,,9,,,W1,,,,,,,0,
2009-09-12,13:24:00,,2,LSE,,2,,,E1,,,,,,,0,
2009-09-12,13:24:00,,2,Mar,,1,,,W1,,FC,,,,,0,
2009-09-12,13:25:00,,2,BK,,10,,,E1,,,,,,,0,
2009-09-12,13:25:00,,2,HB,,21,,,E1,,,,,,,0,
2009-09-12,13:25:00,,2,HobRFF,,1,,,E1,,,,,,,0,
2009-09-12,13:25:00,,2,SB,,1,,,W1,,,,,,,0,
2009-09-12,13:26:00,,1,Egy,,1,,,E1,Imm,,,,,,0,Imm
2009-09-12,13:26:00,,2,HB,,1,,,O,,,,,,,0,
2009-09-12,13:26:00,,1,MonPal,,1,,,E2,,,,,,,0,
2009-09-12,13:26:00,,1,Pal,,1,,,W1,Imm,M,,,,,0,2cy
2009-09-12,13:26:00,,2,SPH,,1,,,O,,,,,,,0,
2009-09-12,13:27:00,,1,BK,,30,,,E2,,,,,,,0,
2009-09-12,13:27:00,,1,BK,,34,,,E2,,,,,,,0,
2009-09-12,13:27:00,,1,BE,,5,,,E2,,,,,,,0,
2009-09-12,13:27:00,,1,BE,,12,,,W1,,,,,,,0,
2009-09-12,13:27:00,,1,HB,,56,,,E2,,,,,,,0,
2009-09-12,13:27:00,,1,HB,,69,,,E2,,,,,,,0,
2009-09-12,13:27:00,,1,Pal,,2,,,W1,Juv,,,,,,0,Juv
2009-09-12,13:28:00,,1,BE,,13,,,E2,,,,,,,0,
2009-09-12,13:28:00,,2,HB,,6,,,E1,,,,,,,0,
2009-09-12,13:29:00,,2,BK,,1,,,E1,,,,,,,0,
2009-09-12,13:29:00,,2,BK,,1,,,E1,,,,,,,0,
2009-09-12,13:29:00,,2,BK,,1,,,O,,,,,,,0,
2009-09-12,13:30:00,,1,MonPal,,3,,,E1,,,,,,,0,
2009-09-12,13:30:00,,2,SPH,,1,,,E2,,,,,,,0,
2009-09-12,13:31:00,,2,BK,,2,,,E1,,,,,,,0,
2009-09-12,13:32:00,,2,Mar,,1,,,O,Juv,,,,,,0,Juv
2009-09-12,13:32:00,,1,Mar,,1,,,W1,,,,,,,0,
2009-09-12,13:32:00,,2,Per,,1,,,W3,,,,,,,0,
2009-09-12,13:33:00,,2,BE,,1,,,W1,,,,,,,0,
2009-09-12,13:33:00,,1,HB,,51,,,E1,,,,,,,0,
2009-09-12,13:33:00,,1,Mar,,1,,,E1,,,,,,,0,
2009-09-12,13:33:00,,2,Mer,,1,,,W1,,,,,,,0,
2009-09-12,13:34:00,,1,BE,,4,,,E1,,,,,,,0,
2009-09-12,13:34:00,,1,BK,,11,,,E1,,,,,,,0,
2009-09-12,13:34:00,,2,BK,,14,,,W1,,,,,,,0,
2009-09-12,13:34:00,,2,HB,,9,,,W1,,,,,,,0,
2009-09-12,13:34:00,,1,MonPal,,1,,,E2,,,,,,,0,
2009-09-12,13:34:00,,1,MonPal,,1,,,E2,,,,,,,0,
2009-09-12,13:35:00,,1,BE,,1,,,W1,,,,,,,1,
2009-09-12,13:35:00,,2,BK,,3,,,W1,,,,,,,0,
2009-09-12,13:35:00,,2,BK,,3,,,W1,,,,,,,0,
2009-09-12,13:36:00,,2,ESPH,,1,,,W1,,,,,,,0,
2009-09-12,13:36:00,,1,MonPal,,1,,,,,,,,,,0,
2009-09-12,13:37:00,,1,HB,,1,,,,,,,,,,0,
2009-09-12,13:38:00,,1,BE,,2,,,O,,,,,,,0,
2009-09-12,13:38:00,,1,BE,,9,,,W1,,,,,,,0,
2009-09-12,13:38:00,,1,HB,,2,,,O,,,,,,,0,
2009-09-12,13:38:00,,1,Mar,,1,,,W1,,,,,,,0,
2009-09-12,13:38:00,,1,Pal,,1,,,E1,Ad,M,,,,,0,Ad
2009-09-12,13:39:00,,2,BE,,1,,,E1,,,,,,,0,
2009-09-12,13:41:00,,2,Mar,,2,,,E2,,,,,,,0,
2009-09-12,13:41:00,,2,Mon,,1,,,O,,,,,,,0,
2009-09-12,13:41:00,,2,SB,,1,,,E2,,,,,,,0,
2009-09-12,13:42:00,,2,BK,,34,,,E2,,,,,,,0,
2009-09-12,13:42:00,,2,BK,,100,,,W2,,,,,,,0,
2009-09-12,13:42:00,,2,HB,,48,,,E2,,,,,,,0,
2009-09-12,13:42:00,,2,Mar,,150,,,W2,,,,,,,0,
2009-09-12,13:43:00,,2,BE,,3,,,W2,,,,,,,0,
2009-09-12,13:43:00,,1,BK,,22,,,E2,,,,,,,0,
2009-09-12,13:43:00,,1,MonPal,,3,,,E2,,,,,,,0,
2009-09-12,13:43:00,,1,BE,,18,,,E2,,,,,,,0,
2009-09-12,13:43:00,,1,HB,,60,,,E2,,,,,,,0,
2009-09-12,13:43:00,,2,Mar,,4,,,W2,,,,,,,0,
2009-09-12,13:43:00,,2,MonPal,,6,,,W2,,,,,,,0,
2009-09-12,13:43:00,,1,Pal,,1,,,O,Ad,F,,,,,0,Ad
2009-09-12,13:43:00,,1,Pal,,1,,,O,Imm,M,,,,,0,2cy
2009-09-12,13:44:00,,1,LSPH,,3,,,E2,,,,,,,0,
2009-09-12,13:44:00,,1,Pal,,1,,,W1,Imm,M,,,,,0,2cy
2009-09-12,13:44:00,,2,STE,,1,,,W1,,,,,,,0,
2009-09-12,13:48:00,,1,Pal,,1,,,W1,Nonjuv,F,,,,,0,
2009-09-12,13:48:00,,1,Pal,,5,,,W1,Juv,,,,,,0,Juv
2009-09-12,13:49:00,,1,BE,,1,,,O,,,,,,,0,
2009-09-12,13:49:00,,1,HB,,20,,,W1,,,,,,,0,
2009-09-12,13:49:00,,1,MonPal,,6,,,W1,,,,,,,0,
2009-09-12,13:50:00,,1,HB,,260,,,E1,,,,,,,0,
2009-09-12,13:52:00,,2,STE,,2,,,O,,,,,,,0,
2009-09-12,13:53:00,,2,BK,,23,,,O,,,,,,,0,
2009-09-12,13:53:00,,2,ESPH,,1,,,W1,,,,,,,0,
2009-09-12,13:53:00,,2,HB,,25,,,O,,,,,,,0,
2009-09-12,13:54:00,,2,BK,,1,,,E1,,,,,,,0,
2009-09-12,13:54:00,,2,HB,,80,,,E1,,,,,,,0,
2009-09-12,13:55:00,,1,BE,,18,,,E1,,,,,,,0,
2009-09-12,13:55:00,,1,BK,,38,,,E1,,,,,,,0,
2009-09-12,13:55:00,,2,ESPH,,1,,,O,,,,,,,0,
2009-09-12,13:55:00,,1,HB,,9,,,W1,,,,,,,0,
2009-09-12,13:55:00,,2,LSPH,,2,,,O,,,,,,,0,
2009-09-12,13:55:00,,1,Mon,,1,,,E1,Ad,M,,,,,0,Ad
2009-09-12,13:56:00,,1,BE,,1,,,W1,,,,,,,0,
2009-09-12,13:56:00,,1,Mon,,1,,,W1,Ad,F,,,,,0,Ad
2009-09-12,13:56:00,,1,Mon,,1,,,W1,Ad,M,,,,,0,Ad
2009-09-12,13:56:00,,1,MonPal,,4,,,W1,,,,,,,0,
2009-09-12,13:57:00,,2,HB,,111,,,O,,,,,,,0,
2009-09-12,13:57:00,,1,Pal,,1,,,E1,Juv,,,,,,0,Juv
2009-09-12,13:57:00,,1,Pal,,2,,,W1,Juv,,,,,,0,Juv
2009-09-12,13:58:00,,2,BK,,139,,,O,,,,,,,0,
2009-09-12,13:58:00,,2,Hob,,1,,,W1,,,,,,,0,
2009-09-12,14:03:00,,2,HB,,96,,,E1,,,,,,,0,
2009-09-12,14:05:00,,2,BK,,121,,,E1,,,,,,,0,
2009-09-12,14:05:00,,2,Mar,,1,,,E1,,,,,,,0,
2009-09-12,14:08:00,,2,Mar,,1,,,E1,,,,,,,0,
2009-09-12,14:09:00,,2,BK,,34,,,E1,,,,,,,0,
2009-09-12,14:09:00,,2,HB,,21,,,E1,,,,,,,0,
2009-09-12,14:09:00,,2,MonPal,,1,,,E2,,,,,,,0,
2009-09-12,14:10:00,,1,BK,,161,,,E2,,,,,,,0,
2009-09-12,14:10:00,,1,BS,,1,,,E2,,,,,,,0,
2009-09-12,14:10:00,,1,HB,,405,,,E1,,,,,,,0,
2009-09-12,14:10:00,,1,Osp,,1,,,E1,,,,,,,0,
2009-09-12,14:11:00,,1,BE,,3,,,E1,,,,,,,0,
2009-09-12,14:11:00,,1,BE,,29,,,E2,,,,,,,0,
2009-09-12,14:11:00,,1,BK,,24,,,E1,,,,,,,0,
2009-09-12,14:11:00,,1,HB,,288,,,E1,,,,,,,0,
2009-09-12,14:11:00,,1,SPH,,2,,,E2,,,,,,,0,
2009-09-12,14:12:00,,2,BK,,90,,,W3,,,,,,,0,
2009-09-12,14:12:00,,2,HB,,210,,,W3,,,,,,,0,
2009-09-12,14:12:00,,1,HB,,18,,,W1,,,,,,,0,
2009-09-12,14:12:00,,2,LSPH,,1,,,W1,,,,,,,0,
2009-09-12,14:12:00,,1,MonPal,,1,,,W1,,,,,,,0,
2009-09-12,14:13:00,,1,BE,,5,,,W1,,,,,,,0,
2009-09-12,14:13:00,,1,MonPal,,2,,,E1,,,,,,,0,
2009-09-12,14:14:00,,2,ESPH,,1,,,O,,,,,,,0,
2009-09-12,14:14:00,,2,SB,,1,,,O,,,,,,,0,
2009-09-12,14:15:00,,2,SB,,3,,,O,,,,,,,0,
2009-09-12,14:17:00,,1,BE,,7,,,W1,,,,,,,0,
2009-09-12,14:17:00,,2,BK,,70,,,E1,,,,,,,0,
2009-09-12,14:17:00,,1,HB,,146,,,E1,,,,,,,0,
2009-09-12,14:18:00,,1,BE,,8,,,W1,,,,,,,0,
2009-09-12,14:18:00,,1,BK,,14,,,E1,,,,,,,0,
2009-09-12,14:18:00,,1,HB,,3,,,W1,,,,,,,0,
2009-09-12,14:19:00,,1,MonPal,,2,,,O,,,,,,,0,
2009-09-12,14:20:00,,2,BK,,50,,,W3,,,,,,,0,
2009-09-12,14:20:00,,2,HB,,140,,,W3,,,,,,,0,
2009-09-12,14:21:00,,2,BK,,202,,,O,,,,,,,0,
2009-09-12,14:21:00,,2,HB,,274,,,O,,,,,,,0,
2009-09-12,14:21:00,,2,LSE,,1,,,W1,,,,,,,0,
2009-09-12,14:21:00,,2,SB,,1,,,E1,,,,,,,0,
2009-09-12,14:21:00,,1,SPH,,3,,,E2,,,,,,,0,
2009-09-12,14:22:00,,2,HB,,14,,,E1,,,,,,,0,
2009-09-12,14:25:00,,2,ESPH,,2,,,O,,,,,,,0,
2009-09-12,14:26:00,,2,Mar,,1,,,E1,,,,,,,0,
2009-09-12,14:26:00,,1,Mar,,3,,,E2,,,,,,,0,
2009-09-12,14:27:00,,1,BE,,2,,,E1,,,,,,,0,
2009-09-12,14:27:00,,1,BE,,2,,,E2,,,,,,,0,
2009-09-12,14:27:00,,2,BK,,7,,,O,,,,,,,0,
2009-09-12,14:27:00,,2,HB,,6,,,O,,,,,,,0,
2009-09-12,14:27:00,,2,MonPal,,1,,,E1,,,,,,,0,
2009-09-12,14:27:00,,1,MonPal,,5,,,E2,,,,,,,0,
2009-09-12,14:28:00,,1,BK,,2,,,E1,,,,,,,0,
2009-09-12,14:28:00,,1,HB,,132,,,E1,,,,,,,0,
2009-09-12,14:28:00,,1,HB,,286,,,E2,,,,,,,0,
2009-09-12,14:29:00,,1,BK,,95,,,E2,,,,,,,0,
2009-09-12,14:31:00,,2,HB,,300,,,W1,,,,,,,0,
2009-09-12,14:31:00,,2,LSE,,1,,,W1,,,,,,,0,
2009-09-12,14:32:00,,2,BK,,250,,,W1,,,,,,,0,
2009-09-12,14:35:00,,2,HB,,101,,,W2,,,,,,,0,
2009-09-12,14:35:00,,2,BK,,17,,,E2,,,,,,,0,
2009-09-12,14:35:00,,2,HB,,10,,,E2,,,,,,,0,
2009-09-12,14:35:00,,2,MonPal,,3,,,E2,,,,,,,0,
2009-09-12,14:37:00,,1,BE,,11,,,E2,,,,,,,0,
2009-09-12,14:37:00,,1,HB,,173,,,E2,,,,,,,0,
2009-09-12,14:38:00,,2,LSPH,,10,,,E3,,,,,,,0,
2009-09-12,14:38:00,,2,BE,,1,,,W1,,,,,,,0,
2009-09-12,14:39:00,,2,BK,,3,,,W1,,,,,,,0,
2009-09-12,14:39:00,,2,SB,,4,,,W1,,,,,,,0,
2009-09-12,14:40:00,,1,BE,,1,,,E2,,,,,,,0,
2009-09-12,14:40:00,,1,BK,,58,,,E2,,,,,,,0,
2009-09-12,14:40:00,,2,ESPH,,1,,,W1,,,,,,,0,
2009-09-12,14:40:00,,1,HB,,134,,,E2,,,,,,,0,
2009-09-12,14:40:00,,2,HB,,30,,,E2,,,,,,,0,
2009-09-12,14:40:00,,1,Mar,,5,,,E2,,,,,,,0,
2009-09-12,14:40:00,,2,SPH,,1,,,W1,,,,,,,0,
2009-09-12,14:41:00,,2,BK,,12,,,E2,,,,,,,0,
2009-09-12,14:41:00,,2,MonPal,,1,,,E2,,,,,,,0,
2009-09-12,14:41:00,,2,SB,,1,,,E2,,,,,,,0,
2009-09-12,14:42:00,,1,BE,,3,,,E2,,,,,,,0,
2009-09-12,14:42:00,,1,BK,,30,,,E2,,,,,,,0,
2009-09-12,14:43:00,,1,BE,,2,,,E2,,,,,,,0,
2009-09-12,14:43:00,,2,MonPal,,1,,,W1,,FC,,,,,0,
2009-09-12,14:44:00,,1,Mar,,1,,,E2,,FC,,,,,0,
2009-09-12,14:45:00,,2,BE,,1,,,W2,,,,,,,0,
2009-09-12,14:47:00,,2,BE,,1,,,W1,,,,,,,1,
2009-09-12,14:47:00,,2,BK,,54,,,W1,,,,,,,0,
2009-09-12,14:47:00,,2,ESPH,,1,,,O,,,,,,,0,
2009-09-12,14:47:00,,2,Mar,,1,,,O,,FC,,,,,0,
2009-09-12,14:47:00,,2,Mon,,1,,,O,Juv,,,,,,0,Juv
2009-09-12,14:48:00,,2,HB,,41,,,E2,,,,,,,0,
2009-09-12,14:48:00,,2,SB,,7,,,E2,,,,,,,0,
2009-09-12,14:50:00,,2,BK,,10,,,W2,,,,,,,0,
2009-09-12,14:50:00,,2,MonPal,,1,,,W2,,,,,,,0,
2009-09-12,14:51:00,,1,Mar,,1,,,O,Nonjuv,M,,,,,0,
2009-09-12,14:52:00,,1,GSE,,1,,,E2,Imm,,,,,,0,Imm
2009-09-12,14:52:00,,2,MonPal,,1,,,O,Ad,F,,,,,0,Ad
2009-09-12,14:57:00,,2,BE,,1,,,W1,,,,,,,0,
2009-09-12,14:59:00,,1,HB,,63,,,E2,,,,,,,0,
2009-09-12,14:59:00,,1,HobRFF,,1,,,E2,,,,,,,0,
2009-09-12,14:59:00,,1,Mar,,1,,,E2,,FC,,,,,0,
2009-09-12,15:00:00,,2,BK,,41,,,O,,,,,,,0,
2009-09-12,15:00:00,,2,HB,,21,,,O,,,,,,,0,
2009-09-12,15:00:00,,2,HB,,21,,,W1,,,,,,,0,
2009-09-12,15:00:00,,2,Mar,,1,,,O,Nonjuv,M,,,,,0,
2009-09-12,15:00:00,,2,MonPal,,1,,,O,,,,,,,0,
2009-09-12,15:00:00,,2,SPH,,1,,,O,,,,,,,0,
2009-09-12,15:01:00,,2,HB,,3,,,O,,,,,,,0,
2009-09-12,15:02:00,,2,HB,,1,,,O,,,,,,,0,
2009-09-12,15:03:00,,2,BE,,1,,,E2,,,,,,,0,
2009-09-12,15:04:00,,2,BK,,4,,,E2,,,,,,,0,
2009-09-12,15:04:00,,2,HB,,18,,,E2,,,,,,,0,
2009-09-12,15:07:00,,2,BK,,1,,,E3,,,,,,,0,
2009-09-12,15:07:00,,2,HB,,31,,,E3,,,,,,,0,
2009-09-12,15:07:00,,2,SB,,4,,,E3,,,,,,,0,
2009-09-12,15:07:00,,2,SPH,,4,,,E3,,,,,,,0,
2009-09-12,15:07:00,,2,HB,,36,,,W1,,,,,,,0,
2009-09-12,15:10:00,,1,BE,,10,,,E2,,,,,,,0,
2009-09-12,15:10:00,,1,BK,,21,,,E2,,,,,,,0,
2009-09-12,15:10:00,,1,LSE,,1,,,E1,,,,,,,0,
2009-09-12,15:12:00,,1,SB,,1,,,E2,,,,,,,0,
2009-09-12,15:14:00,,2,HB,,34,,,O,,,,,,,0,
2009-09-12,15:14:00,,2,MonPal,,1,,,W2,,,,,,,0,
2009-09-12,15:15:00,,2,HB,,1,,,O,,,,,,,0,
2009-09-12,15:15:00,,2,MonPal,,1,,,W2,Juv,,,,,,0,Juv
2009-09-12,15:16:00,,1,BE,,1,,,E1,,,,,,,0,
2009-09-12,15:16:00,,1,BE,,5,,,W1,,,,,,,0,
2009-09-12,15:16:00,,2,HB,,1,,,O,,,,,,,0,
2009-09-12,15:16:00,,2,Mar,,1,,,O,,FC,,,,,0,
2009-09-12,15:17:00,,1,BE,,1,,,W1,,,,,,,0,
2009-09-12,15:17:00,,2,ESPH,,1,,,O,,,,,,,0,
2009-09-12,15:18:00,,2,BK,,4,,,W1,,,,,,,0,
2009-09-12,15:18:00,,2,HB,,16,,,W1,,,,,,,0,
2009-09-12,15:18:00,,2,LSPH,,1,,,O,,,,,,,0,
2009-09-12,15:19:00,,1,BE,,3,,,W1,,,,,,,0,
2009-09-12,15:19:00,,2,ESPH,,1,,,E1,,,,,,,0,
2009-09-12,15:19:00,,2,LSPH,,1,,,E1,,,,,,,0,
2009-09-12,15:19:00,,2,STE,,1,,,E1,,,,,,,0,
2009-09-12,15:20:00,,1,SB,,3,,,E2,,,,,,,0,
2009-09-12,15:21:00,,1,HB,,83,,,E2,,,,,,,0,
2009-09-12,15:21:00,,1,Mar,,1,,,E2,,,,,,,0,
2009-09-12,15:22:00,,1,BE,,2,,,E2,,,,,,,0,
2009-09-12,15:22:00,,1,BE,,20,,,E2,,,,,,,0,
2009-09-12,15:22:00,,1,BK,,5,,,E2,,,,,,,0,
2009-09-12,15:22:00,,1,BK,,21,,,E2,,,,,,,0,
2009-09-12,15:22:00,,1,HB,,43,,,E2,,,,,,,0,
2009-09-12,15:23:00,,1,MonPal,,1,,,E2,Juv,,,,,,0,Juv
2009-09-12,15:23:00,,1,GSE,,1,,,E2,,,,,,,0,
2009-09-12,15:26:00,,2,GSE,,1,,,W2,,,,,,,0,
2009-09-12,15:26:00,,2,BK,,10,,,E2,,,,,,,0,
2009-09-12,15:26:00,,2,HB,,40,,,E2,,,,,,,0,
2009-09-12,15:26:00,,2,SB,,10,,,E2,,,,,,,0,
2009-09-12,15:29:00,,2,LSPH,,1,,,E1,,,,,,,0,
2009-09-12,15:30:00,,1,LSE,,2,,,E2,,,,,,,0,
2009-09-12,15:30:00,,2,LSPH,,1,,,W1,,,,,,,0,
2009-09-12,15:32:00,,2,BE,,1,,,W2,,,,,,,0,
2009-09-12,15:32:00,,2,BK,,10,,,W2,,,,,,,0,
2009-09-12,15:32:00,,2,HB,,16,,,W2,,,,,,,0,
2009-09-12,15:34:00,,1,ESPH,,2,,,E2,,,,,,,0,
2009-09-12,15:34:00,,1,HB,,1,,,W1,,,,,,,0,
2009-09-12,15:34:00,,1,Hob,,1,,,E2,,,,,,,0,
2009-09-12,15:35:00,,1,BE,,2,,,E2,,,,,,,0,
2009-09-12,15:35:00,,1,BE,,2,,,W1,,,,,,,0,
2009-09-12,15:35:00,,1,LSPH,,1,,,E2,,,,,,,0,
2009-09-12,15:36:00,,1,HB,,2,,,E1,,,,,,,0,
2009-09-12,15:36:00,,1,STE,,1,,,O,Ad,,,,,,0,Ad
2009-09-12,15:38:00,,2,BK,,15,,,O,,,,,,,0,
2009-09-12,15:38:00,,2,HB,,37,,,O,,,,,,,0,
2009-09-12,15:38:00,,1,Hob,,1,,,W1,,,,,,,0,
2009-09-12,15:38:00,,1,STE,,1,,,E2,,,,,,,0,
2009-09-12,15:39:00,,1,BE,,1,,,E1,,,,,,,0,
2009-09-12,15:39:00,,1,HobRFF,,1,,,E2,,,,,,,0,
2009-09-12,15:40:00,,2,LSPH,,2,,,O,,,,,,,0,
2009-09-12,15:41:00,,1,BE,,18,,,E2,,,,,,,0,
