Year,Date,Time,Station,Species,Number,RDC,numberdoublecount,Location,Low,Age,Sex,Age_det,Morph,Remark
2009,2009-09-21,12:31:00,1,BK,50,1,50,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:31:00,2,ESPH,3,1,3,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:31:00,1,HB,66,1,66,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:31:00,2,SB,40,1,40,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:31:00,1,SB,25,1,25,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:32:00,1,SPH,16,0,0,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:32:00,1,BE,5,1,5,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:32:00,1,ESPH,29,1,29,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:32:00,1,ESPH,130,1,130,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:33:00,1,BE,7,1,7,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:33:00,1,BE,9,1,9,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:33:00,2,ESPH,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:34:00,2,LSE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:34:00,1,Osp,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:35:00,1,LSPH,1,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:35:00,2,Mar,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:36:00,2,ESPH,4,1,4,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:36:00,2,STE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:37:00,2,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:37:00,2,LSE,3,1,3,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:37:00,2,MonPal,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:38:00,2,SPH,2,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:38:00,2,SPH,1,0,0,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:38:00,1,BE,4,1,4,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:38:00,1,BE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:38:00,1,BE,3,1,3,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:38:00,2,SB,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:39:00,2,SB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:40:00,2,SB,15,1,15,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:41:00,2,ESPH,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:42:00,2,SPH,2,0,0,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:42:00,1,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:42:00,2,ESPH,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:42:00,2,Mar,1,1,1,E1,0,NoValue,M,NoValue,NoValue,NoValue
2009,2009-09-21,12:42:00,2,STE,1,1,1,W2,0,Juv,NoValue,Juv,NoValue,NoValue
2009,2009-09-21,12:43:00,2,SB,28,1,28,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:44:00,2,SPH,17,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:44:00,2,LSE,3,1,3,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:44:00,2,SB,145,1,145,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:45:00,2,SPH,4,0,0,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:46:00,1,BE,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:47:00,1,LSPH,1,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:47:00,1,LSPH,1,0,0,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:47:00,1,BE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:48:00,2,SB,34,1,34,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:49:00,2,LSE,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:50:00,2,SPH,3,0,0,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:50:00,2,SB,10,1,10,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:51:00,1,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:51:00,1,STE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:53:00,2,LSE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:55:00,2,LSE,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:55:00,2,LSE,4,1,4,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,12:55:00,2,SB,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,SPH,11,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,BE,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,BE,3,1,3,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,BE,4,1,4,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,BE,6,1,6,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,BK,17,1,17,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,ESPH,3,1,3,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,ESPH,7,1,7,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,2,HB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,HB,70,1,70,E2,0,Juv,NoValue,Juv,NoValue,NoValue
2009,2009-09-21,13:00:00,1,LesGrSte,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,LSE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:00:00,1,SB,18,1,18,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:02:00,2,LSPH,7,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:02:00,2,BE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:02:00,2,SB,19,1,19,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:03:00,2,SPH,8,0,0,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:03:00,2,BK,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:03:00,2,Mar,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:03:00,2,SB,206,1,206,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:04:00,2,LSE,5,1,5,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:05:00,1,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:05:00,1,BE,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:05:00,1,BE,6,1,6,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:05:00,1,BE,11,1,11,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:05:00,1,ESPH,8,1,8,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:09:00,1,LSPH,1,0,0,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:09:00,1,LSPH,1,0,0,E1,0,Ad,M,Ad,NoValue,NoValue
2009,2009-09-21,13:09:00,1,LSPH,8,0,0,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:09:00,1,BE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:09:00,1,BE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:09:00,1,ESPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:09:00,1,ESPH,4,1,4,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:09:00,1,RFF,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:11:00,2,SPH,14,0,0,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:11:00,2,BE,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:11:00,2,SB,153,1,153,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:12:00,2,LSPH,5,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:12:00,2,SB,30,1,30,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:17:00,2,SPH,1,0,0,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:18:00,2,SB,27,1,27,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:20:00,1,LSPH,1,0,0,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:20:00,2,LSPH,1,0,0,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:20:00,1,LSPH,1,0,0,E1,0,Ad,F,Ad,NoValue,NoValue
2009,2009-09-21,13:20:00,1,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:20:00,1,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:20:00,1,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:20:00,1,BE,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:20:00,1,BE,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,LSPH,1,0,0,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,STE,1,0,0,E3,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,BE,3,1,3,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,BE,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,BE,3,1,3,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,BK,17,1,17,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,BK,44,1,44,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,CK,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,2,ESPH,5,1,5,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,ESPH,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,ESPH,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,ESPH,8,1,8,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,HB,5,1,5,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,HB,68,1,68,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,2,SB,84,1,84,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:21:00,1,SB,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:22:00,2,SPH,4,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:22:00,2,LSE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:22:00,2,STE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:23:00,2,BE,1,0,0,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:23:00,2,HB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:23:00,2,SB,11,1,11,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:25:00,1,RFF,1,1,1,W1,0,Ad,M,Ad,NoValue,NoValue
2009,2009-09-21,13:27:00,2,BE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:28:00,2,SPH,4,0,0,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:28:00,2,ESPH,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:29:00,2,SB,8,1,8,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:30:00,2,MonPal,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:30:00,2,SB,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:31:00,2,BE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:31:00,2,ESPH,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:31:00,2,SB,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:32:00,2,ESPH,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:32:00,2,SB,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:36:00,1,ESPH,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:36:00,1,STE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:40:00,1,LesGrSte,2,0,0,E3,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:40:00,1,ESPH,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:40:00,1,LSE,1,1,1,E1,0,Juv,NoValue,Juv,NoValue,NoValue
2009,2009-09-21,13:40:00,2,LSE,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:40:00,1,STE,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:40:00,2,STE,2,1,2,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:42:00,1,BE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:42:00,1,BE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:42:00,1,Osp,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:42:00,1,Osp,1,1,1,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,SB,64,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,STE,1,0,0,E3,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,BE,13,1,13,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,BE,19,1,19,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,BE,14,1,14,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,BE,4,1,4,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,BE,6,1,6,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,BK,27,1,27,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,BK,5,1,5,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,ESPH,29,1,29,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,HB,21,1,21,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,HB,33,1,33,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:45:00,1,LSE,1,1,1,E1,0,Juv,NoValue,Juv,NoValue,NoValue
2009,2009-09-21,13:45:00,1,SB,8,1,8,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:47:00,2,SPH,18,0,0,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:47:00,2,LSE,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:47:00,2,SB,272,1,272,W2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:48:00,2,BE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:48:00,2,ESPH,2,1,2,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:48:00,2,HB,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:49:00,2,SPH,27,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:50:00,2,SB,197,1,197,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:51:00,2,LSE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:55:00,2,SPH,8,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:57:00,2,SB,404,1,404,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:58:00,2,LSE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,13:58:00,2,LSE,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:00:00,1,BE,1,1,1,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:00:00,1,BE,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:00:00,1,Hob,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:00:00,1,LSE,2,1,2,E2,0,Juv,NoValue,Juv,NoValue,NoValue
2009,2009-09-21,14:00:00,1,LSE,5,1,5,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:00:00,2,LSE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:04:00,1,LSPH,1,0,0,E1,0,Ad,M,Ad,NoValue,NoValue
2009,2009-09-21,14:04:00,1,BE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:04:00,1,BE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:04:00,1,BE,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:04:00,1,BK,21,1,21,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:04:00,1,HB,35,1,35,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:04:00,1,LesGrSte,7,1,7,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:05:00,2,LesGrSte,12,1,12,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:12:00,1,LesGrSte,6,0,0,E3,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:12:00,1,BE,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:12:00,1,BE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:12:00,1,ESPH,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:12:00,2,SB,236,1,236,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:13:00,2,SPH,15,0,0,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:14:00,2,LK,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:14:00,2,LSE,9,1,9,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:14:00,2,SB,450,1,450,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:15:00,2,SPH,32,0,0,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:15:00,2,BK,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:15:00,2,STE,1,1,1,W1,0,Juv,NoValue,Juv,NoValue,NoValue
2009,2009-09-21,14:17:00,2,SPH,1,0,0,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:17:00,2,BE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:18:00,2,ESPH,2,1,2,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:20:00,2,BK,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:22:00,1,BE,2,1,2,E1,0,Ad,NoValue,Ad,NoValue,NoValue
2009,2009-09-21,14:22:00,1,BE,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:22:00,1,BE,18,1,18,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:22:00,1,BE,33,1,33,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:22:00,1,BK,6,1,6,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:22:00,1,ESPH,11,1,11,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:22:00,1,HB,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:22:00,1,Mar,1,1,1,W1,0,NoValue,NoValue,FC,NoValue,NoValue
2009,2009-09-21,14:22:00,1,Mar,2,1,2,W2,0,NoValue,NoValue,FC,NoValue,NoValue
2009,2009-09-21,14:22:00,1,SB,3,1,3,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:23:00,2,BK,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:24:00,2,LesGrSte,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:24:00,2,LesGrSte,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:27:00,2,GSE,1,1,1,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:29:00,2,BK,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:29:00,2,BK,2,1,2,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:29:00,2,ESPH,7,1,7,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:29:00,2,LSE,6,1,6,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:29:00,2,SB,571,1,571,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:30:00,2,SPH,12,0,0,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:30:00,2,SB,179,1,179,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:31:00,2,LSE,3,1,3,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:31:00,2,SB,11,1,11,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:32:00,1,BK,3,1,3,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:32:00,1,BS,4,1,4,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:32:00,1,HB,4,1,4,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:32:00,1,SB,1,1,1,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:33:00,2,SPH,2,0,0,O,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:33:00,2,SB,260,1,260,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:35:00,2,LSE,1,1,1,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:38:00,1,CK,2,1,2,E1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:38:00,2,SB,50,1,50,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:40:00,2,SPH,3,0,0,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:40:00,2,BK,29,1,29,W1,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:40:00,2,LesGrSte,3,1,3,E2,0,NoValue,NoValue,NoValue,NoValue,NoValue
2009,2009-09-21,14:43:00,1,SPH,1,0,0,E1,1,NoValue,NoValue,NoValue,NoValue,NoValue
