date,timestamp,countid,telpost,speciesname,speciesid,count,countback,local,location,age,sex,plumage,counttype,migtype,remark,Low
2010-09-09,07:20:00,,1,Mar,,1,,,O,,FC,,,,,0
2010-09-09,07:21:00,,1,Mar,,1,,,W1,Juv,,,,,,0
2010-09-09,07:21:00,,1,BK,,1,,,W1,,,,,,,0
2010-09-09,07:25:00,,1,Mon,,1,,,O,Juv,,,,,,0
2010-09-09,07:25:00,,1,Pal,,1,,,W2,Ad,M,,,,,0
2010-09-09,07:25:00,,1,Mar,,1,,,W1,,FC,,,,,0
2010-09-09,07:26:00,,1,MonPalHen,,2,,,O,,,,,,,0
2010-09-09,07:26:00,,1,Pal,,1,,,E1,Ad,M,,,,,0
2010-09-09,07:27:00,,1,Mar,,1,,,E1,Ad,F,,,,,0
2010-09-09,07:27:00,,1,Mar,,1,,,O,Juv,,,,,,0
2010-09-09,07:27:00,,1,Mar,,1,,,O,Ad,M,,,,,0
2010-09-09,07:27:00,,1,Mar,,1,,,O,Ad,M,,,,,0
2010-09-09,07:28:00,,1,BK,,4,,,E1,,,,,,,0
2010-09-09,07:28:00,,1,Mar,,1,,,O,Juv,,,,,,0
2010-09-09,07:29:00,,1,BK,,10,,,E1,,,,,,,0
2010-09-09,07:29:00,,1,Mar,,1,,,E1,Ad,M,,,,,0
2010-09-09,07:30:00,,1,Mar,,1,,,W1,Ad,F,,,,,0
2010-09-09,07:31:00,,1,Mar,,1,,,O,Ad,F,,,,,0
2010-09-09,07:31:00,,1,MonPalHen,,9,,,W3,,,,,,,0
2010-09-09,07:31:00,,1,HB,,3,,,W3,,,,,,,0
2010-09-09,07:31:00,,1,Mar,,18,,,W3,,FC,,,,,0
2010-09-09,07:31:00,,1,Mar,,17,,,W3,Ad,M,,,,,0
2010-09-09,07:32:00,,1,BK,,11,,,E1,,,,,,,0
2010-09-09,07:32:00,,1,HB,,6,,,E1,,,,,,,0
2010-09-09,07:33:00,,1,Mar,,2,,,E1,,FC,,,,,0
2010-09-09,07:33:00,,1,BK,,8,,,O,,,,,,,0
2010-09-09,07:35:00,,1,Mar,,1,,,E1,Ad,M,,,,,0
2010-09-09,07:36:00,,1,Rol,,2,,,O,,,,,,,0
2010-09-09,07:37:00,,1,BK,,35,,,O,,,,,,,0
2010-09-09,07:38:00,,1,HB,,1,,,E1,,,,,,,0
2010-09-09,07:39:00,,1,BK,,16,,,E1,,,,,,,0
2010-09-09,07:39:00,,1,HB,,1170,,,E3,,,,,,,0
2010-09-09,07:39:00,,1,MonPalHen,,3,,,E3,,,,,,,0
2010-09-09,07:40:00,,1,HB,,32,,,E3,,,,,,,0
2010-09-09,07:40:00,,1,BK,,45,,,E3,,,,,,,0
2010-09-09,07:40:00,,1,Mar,,1,,,O,Ad,M,,,,,0
2010-09-09,07:41:00,,1,MUID,,1,,,O,,,,,,,0
2010-09-09,07:42:00,,1,Mon,,1,,,O,Juv,,,,,,0
2010-09-09,07:42:00,,1,BK,,20,,,E1,,,,,,,0
2010-09-09,07:42:00,,1,HB,,1,,,E1,,,,,,,0
2010-09-09,07:48:00,,1,Mar,,1,,,O,,FC,,,,,0
2010-09-09,07:49:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-09,07:52:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-09,07:52:00,,1,Osp,,1,,,W2,,,,,,,0
2010-09-09,07:55:00,,1,Mar,,2,,,O,Ad,M,,,,,0
2010-09-09,07:56:00,,1,MonPalHen,,2,,,O,,,,,,,0
2010-09-09,07:56:00,,1,MonPalHen,,21,,,W3,,,,,,,0
2010-09-09,07:56:00,,1,Pal,,2,,,W3,Ad,M,,,,,0
2010-09-09,07:57:00,,1,Mar,,48,,,W3,,FC,,,,,0
2010-09-09,07:57:00,,1,Mar,,32,,,W3,Ad,M,,,,,0
2010-09-09,07:57:00,,1,Mar,,1,,,O,,FC,,,,,0
2010-09-09,08:00:00,,1,Mar,,3,,,O,Juv,,,,,,0
2010-09-09,08:01:00,,1,Mar,,1,,,O,Ad,F,,,,,0
2010-09-09,08:01:00,,1,Mar,,1,,,W1,,FC,,,,,0
2010-09-09,08:01:00,,1,Mar,,1,,,E1,,FC,,,,,0
2010-09-09,08:02:00,,1,Mon,,1,,,O,Juv,,,,,,0
2010-09-09,08:03:00,,1,HB,,1341,,,E3,,,,,,,0
2010-09-09,08:03:00,,1,BK,,3,,,E3,,,,,,,0
2010-09-09,08:04:00,,1,MonPalHen,,2,,,E3,,,,,,,0
2010-09-09,08:04:00,,1,MonPalHen,,1,,,O,Nonjuv,F,,,,,0
2010-09-09,08:05:00,,1,Pal,,1,,,O,2 cy,M,,,,,0
2010-09-09,08:06:00,,1,Mon,,1,,,O,Ad,M,,,,,0
2010-09-09,08:13:00,,1,MonPalHen,,2,,,E3,,,,,,,0
2010-09-09,08:13:00,,1,MUID,,1,,,E2,,,,,,,0
2010-09-09,08:13:00,,1,HB,,352,,,E3,,,,,,,0
2010-09-09,08:15:00,,1,MonPalHen,,2,,,E3,,,,,,,0
2010-09-09,08:15:00,,1,Mar,,2,,,O,Ad,M,,,,,0
2010-09-09,08:15:00,,1,Mar,,11,,,W3,,FC,,,,,0
2010-09-09,08:16:00,,1,Mar,,1,,,W1,,FC,,,,,0
2010-09-09,08:16:00,,1,Mar,,1,,,W1,Juv,,,,,,0
2010-09-09,08:16:00,,1,Mar,,14,,,W3,Ad,M,,,,,0
2010-09-09,08:16:00,,1,Mon,,1,,,W3,Ad,M,,,,,0
2010-09-09,08:16:00,,1,MonPalHen,,4,,,W3,,,,,,,0
2010-09-09,08:18:00,,1,MonPalHen,,1,,,O,Juv,,,,,,0
2010-09-09,08:19:00,,1,Mon,,1,,,O,Juv,,,,,,0
2010-09-09,08:19:00,,1,Harspec,,1,,,O,,,,,,,0
2010-09-09,08:22:00,,1,HB,,1,,,W1,,,,,,,0
2010-09-09,08:25:00,,1,Mon,,1,,,W1,Juv,,,,,,0
2010-09-09,08:26:00,,1,Mar,,1,,,W3,Ad,M,,,,,0
2010-09-09,08:26:00,,1,Mar,,1,,,W3,,FC,,,,,0
2010-09-09,08:28:00,,1,HB,,338,,,E3,,,,,,,0
2010-09-09,08:34:00,,1,BK,,18,,,E1,,,,,,,0
2010-09-09,08:34:00,,1,Pal,,1,,,E1,Ad,M,,,,,0
2010-09-09,08:35:00,,1,HB,,6,,,E1,,,,,,,0
2010-09-09,08:35:00,,1,Mon,,2,,,W1,Juv,,,,,,0
2010-09-09,08:36:00,,1,HB,,4,,,E1,,,,,,,0
2010-09-09,08:36:00,,1,BK,,2,,,E1,,,,,,,0
2010-09-09,08:37:00,,1,BK,,1,,,W1,,,,,,,0
2010-09-09,08:37:00,,1,BK,,3,,,E1,,,,,,,0
2010-09-09,08:38:00,,1,Rol,,1,,,W2,,,,,,,0
2010-09-09,08:39:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-09,08:40:00,,1,MonPalHen,,2,,,E3,,,,,,,0
2010-09-09,08:40:00,,1,WS,,8,,,E2,,,,,,,0
2010-09-09,08:40:00,,1,HB,,6,,,E2,,,,,,,0
2010-09-09,08:40:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-09,08:42:00,,1,BK,,7,,,E2,,,,,,,0
2010-09-09,08:42:00,,1,HB,,3,,,E2,,,,,,,0
2010-09-09,08:44:00,,1,BK,,1,,,E1,,,,,,,0
2010-09-09,08:44:00,,1,BK,,20,,,E3,,,,,,,0
2010-09-09,08:44:00,,1,HB,,186,,,E3,,,,,,,0
2010-09-09,08:46:00,,1,HB,,859,,,E3,,,,,,,0
2010-09-09,08:46:00,,1,BK,,12,,,E3,,,,,,,0
2010-09-09,08:46:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-09,08:47:00,,1,HB,,271,,,E3,,,,,,,0
2010-09-09,08:47:00,,1,BK,,4,,,E3,,,,,,,0
2010-09-09,08:47:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-09,08:48:00,,1,MonPalHen,,1,,,O,Ad,F,,,,,0
2010-09-09,08:48:00,,1,HB,,15,,,E1,,,,,,,0
2010-09-09,08:48:00,,1,BK,,6,,,E1,,,,,,,0
2010-09-09,08:49:00,,1,BK,,1,,,E3,,,,,,,0
2010-09-09,08:50:00,,1,HB,,80,,,E3,,,,,,,0
2010-09-09,08:51:00,,1,Mar,,1,,,E1,Ad,M,,,,,0
2010-09-09,08:52:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-09,08:54:00,,1,HB,,186,,,E3,,,,,,,0
2010-09-09,08:54:00,,1,BK,,4,,,O,,,,,,,0
2010-09-09,08:54:00,,1,BK,,3,,,E3,,,,,,,0
2010-09-09,08:54:00,,1,HB,,1,,,W1,,,,,,,0
2010-09-09,08:56:00,,1,BK,,6,,,E1,,,,,,,0
2010-09-09,08:57:00,,1,MonPalHen,,2,,,O,Juv,,,,,,0
2010-09-09,08:57:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-09,08:58:00,,1,Mar,,1,,,E1,Ad,M,,,,,0
2010-09-09,08:58:00,,1,Mar,,1,,,W1,Ad,F,,,,,0
2010-09-09,08:59:00,,1,Rol,,1,,,E2,,,,,,,0
2010-09-09,09:01:00,,1,HB,,25,,,E1,,,,,,,0
2010-09-09,09:01:00,,1,BK,,4,,,E1,,,,,,,0
2010-09-09,09:02:00,,1,HB,,3,,,E1,,,,,,,0
2010-09-09,09:02:00,,1,HB,,5,,,E2,,,,,,,0
2010-09-09,09:03:00,,1,HB,,4382,,,E3,,,,,,,0
2010-09-09,09:04:00,,1,Rol,,2,,,E2,,,,,,,0
2010-09-09,09:04:00,,1,BK,,2,,,E3,,,,,,,0
2010-09-09,09:06:00,,1,Mar,,1,,,W1,Ad,M,,,,,0
2010-09-09,09:07:00,,1,HB,,134,,,E3,,,,,,,0
2010-09-09,09:07:00,,1,BK,,6,,,E3,,,,,,,0
2010-09-09,09:11:00,,1,HB,,12,,,W2,,,,,,,0
2010-09-09,09:12:00,,1,HB,,2,,,E3,,,,,,,0
2010-09-09,09:13:00,,1,BK,,1,,,E3,,,,,,,0
2010-09-09,09:13:00,,1,Harspec,,1,,,E3,,,,,,,0
2010-09-09,09:14:00,,1,BK,,1,,,E3,,,,,,,0
2010-09-09,09:14:00,,1,MonPalHen,,1,,,W2,Juv,,,,,,0
2010-09-09,09:16:00,,1,Mon,,1,,,O,Ad,M,,,,,0
2010-09-09,09:16:00,,1,Mon,,1,,,O,Juv,,,,,,0
2010-09-09,09:16:00,,1,HB,,29,,,E1,,,,,,,0
2010-09-09,09:16:00,,1,BK,,5,,,E1,,,,,,,0
2010-09-09,09:16:00,,1,Mar,,1,,,E1,,,,,,,0
2010-09-09,09:17:00,,1,Pal,,1,,,O,Juv,,,,,,0
2010-09-09,09:18:00,,1,Mar,,1,,,E1,,FC,,,,,0
2010-09-09,09:18:00,,1,Mar,,1,,,E2,Juv,,,,,,0
2010-09-09,09:19:00,,1,HB,,14,,,W1,,,,,,,0
2010-09-09,09:19:00,,1,HB,,8,,,E3,,,,,,,0
2010-09-09,09:20:00,,1,HB,,1,,,W1,,,,,,,0
2010-09-09,09:21:00,,1,Mar,,1,,,E1,Ad,M,,,,,0
2010-09-09,09:23:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-09,09:26:00,,1,HB,,14,,,O,,,,,,,0
2010-09-09,09:26:00,,1,Pal,,1,,,O,2 cy,M,,,,,0
2010-09-09,09:30:00,,1,HB,,2,,,W1,,,,,,,0
2010-09-09,09:36:00,,1,HB,,44,,,E3,,,,,,,0
2010-09-09,09:37:00,,1,HB,,51,,,E1,,,,,,,0
2010-09-09,09:37:00,,1,HB,,4,,,W2,,,,,,,0
2010-09-09,09:37:00,,1,BK,,5,,,E1,,,,,,,0
2010-09-09,09:37:00,,1,Mar,,1,,,E1,Ad,M,,,,,0
2010-09-09,09:42:00,,1,Mar,,1,,,W1,,FC,,,,,0
2010-09-09,09:42:00,,1,HB,,8,,,W2,,,,,,,0
2010-09-09,09:42:00,,1,Rol,,3,,,W1,,,,,,,0
2010-09-09,09:43:00,,1,HB,,3,,,E3,,,,,,,0
2010-09-09,09:47:00,,1,MonPalHen,,1,,,O,Juv,,,,,,0
2010-09-09,09:47:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-09,09:48:00,,1,Mon,,1,,,W2,Juv,,,,,,0
2010-09-09,09:48:00,,1,HB,,1,,,W1,,,,,,,0
2010-09-09,09:50:00,,1,HB,,23,,,E3,,,,,,,0
2010-09-09,09:52:00,,1,MonPalHen,,1,,,O,Juv,,,,,,0
2010-09-09,09:57:00,,1,HB,,8,,,E3,,,,,,,0
2010-09-09,09:58:00,,1,BK,,47,,,O,,,,,,,0
2010-09-09,09:58:00,,1,HB,,193,,,O,,,,,,,0
2010-09-09,09:58:00,,1,Mar,,2,,,O,,,,,,,0
2010-09-09,10:01:00,,1,MonPalHen,,1,,,E3,,,,,,,0
2010-09-09,10:01:00,,1,MonPalHen,,1,,,O,,,,,,,0
2010-09-09,10:01:00,,1,Rol,,9,,,W1,,,,,,,0
2010-09-09,10:03:00,,1,Mon,,1,,,O,Ad,F,,,,,0
2010-09-09,10:03:00,,1,MonPalHen,,1,,,E1,,,,,,,0
2010-09-09,10:05:00,,1,Mon,,1,,,W1,Juv,,,,,,0
2010-09-09,10:06:00,,1,HB,,17,,,E2,,,,,,,0
2010-09-09,10:07:00,,1,Pal,,1,,,O,Juv,,,,,,0
2010-09-09,10:08:00,,1,HB,,2786,,,E3,,,,,,,0
2010-09-09,10:08:00,,1,BK,,6,,,E3,,,,,,,0
2010-09-09,10:08:00,,1,BEL,,1,,,E1,,,Light,,,,0
2010-09-09,10:09:00,,1,HB,,181,,,O,,,,,,,0
2010-09-09,10:09:00,,1,BK,,58,,,O,,,,,,,0
2010-09-09,10:09:00,,1,Mar,,1,,,O,,,,,,,0
2010-09-09,10:10:00,,1,Osp,,1,,,O,,,,,,,0
2010-09-09,10:10:00,,1,Mar,,1,,,W1,,FC,,,,,0
2010-09-09,10:11:00,,1,MonPalHen,,1,,,W2,,,,,,,0
2010-09-09,10:11:00,,1,Mon,,1,,,W2,Ad,F,,,,,0
2010-09-09,10:14:00,,1,HB,,114,,,E3,,,,,,,0
2010-09-09,10:14:00,,1,BK,,9,,,E3,,,,,,,0
2010-09-09,10:17:00,,1,Mar,,2,,,O,Ad,M,,,,,0
2010-09-09,10:19:00,,1,HB,,18,,,E1,,,,,,,0
2010-09-09,10:20:00,,1,Mar,,1,,,E2,Ad,F,,,,,0
2010-09-09,10:21:00,,1,MonPalHen,,1,,,W2,Juv,,,,,,0
2010-09-09,10:21:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-09,10:24:00,,1,HB,,1,,,E2,,,,,,,0
2010-09-09,10:25:00,,1,HB,,73,,,W2,,,,,,,0
2010-09-09,10:25:00,,1,BK,,24,,,W2,,,,,,,0
2010-09-09,10:27:00,,1,Mar,,1,,,W1,Ad,M,,,,,0
2010-09-09,10:28:00,,1,MonPalHen,,3,,,W3,,,,,,,0
2010-09-09,10:29:00,,1,Mar,,1,,,O,Ad,M,,,,,0
2010-09-09,10:30:00,,1,BE,,1,,,W1,,,,,,,0
2010-09-09,10:30:00,,1,HB,,88,,,W1,,,,,,,0
2010-09-09,10:30:00,,1,BK,,32,,,W1,,,,,,,0
2010-09-09,10:31:00,,1,Mar,,1,,,W1,,FC,,,,,0
2010-09-09,10:34:00,,1,Mar,,1,,,W1,Juv,,,,,,0
2010-09-09,10:37:00,,1,BK,,63,,,E1,,,,,,,0
2010-09-09,10:37:00,,1,HB,,154,,,E1,,,,,,,0
2010-09-09,10:37:00,,1,Mon,,1,,,W1,Juv,,,,,,0
2010-09-09,10:38:00,,1,MonPalHen,,1,,,O,,,,,,,0
2010-09-09,10:38:00,,1,Mon,,1,,,O,Ad,F,,,,,0
2010-09-09,10:39:00,,1,MonPalHen,,1,,,O,,,,,,,0
2010-09-09,10:39:00,,1,HB,,5,,,O,,,,,,,0
2010-09-09,10:39:00,,1,BK,,4,,,O,,,,,,,0
2010-09-09,10:40:00,,1,MonPalHen,,1,,,O,,,,,,,0
2010-09-09,10:41:00,,1,Mon,,1,,,O,Juv,,,,,,0
2010-09-09,10:41:00,,1,MonPalHen,,2,,,O,Juv,,,,,,0
2010-09-09,10:43:00,,1,MonPalHen,,2,,,O,,,,,,,0
2010-09-09,10:43:00,,1,MonPalHen,,3,,,O,,,,,,,0
2010-09-09,10:43:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-09,10:47:00,,1,Mon,,1,,,W2,Juv,,,,,,0
2010-09-09,10:48:00,,1,MonPalHen,,1,,,O,Juv,,,,,,0
2010-09-09,10:49:00,,1,Pal,,1,,,O,Juv,,,,,,0
2010-09-09,10:50:00,,1,Mar,,1,,,E1,,FC,,,,,0
2010-09-09,10:55:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-09,10:55:00,,1,Mar,,1,,,W1,,FC,,,,,0
2010-09-09,10:55:00,,1,HB,,442,,,E1,,,,,,,0
2010-09-09,10:56:00,,1,BK,,74,,,E1,,,,,,,0
2010-09-09,10:57:00,,1,HB,,526,,,E2,,,,,,,0
2010-09-09,10:57:00,,1,BK,,28,,,E2,,,,,,,0
2010-09-09,10:57:00,,1,MonPalHen,,3,,,E2,,,,,,,0
2010-09-09,10:58:00,,1,Mar,,1,,,E2,,FC,,,,,0
2010-09-09,10:58:00,,1,BE,,1,,,E2,,,,,,,0
2010-09-09,11:00:00,,1,HB,,77,,,E2,,,,,,,0
2010-09-09,11:00:00,,1,MonPalHen,,1,,,O,,,,,,,0
2010-09-09,11:00:00,,1,MonPalHen,,1,,,W2,,,,,,,0
2010-09-09,11:00:00,,1,HB,,1,,,W2,,,,,,,0
2010-09-09,11:00:00,,1,BK,,1,,,W2,,,,,,,0
2010-09-09,11:03:00,,1,Mon,,1,,,O,Juv,,,,,,0
2010-09-09,11:03:00,,1,HB,,2,,,W2,,,,,,,0
2010-09-09,11:03:00,,1,Rol,,2,,,W1,,,,,,,0
2010-09-09,11:04:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-09,11:06:00,,1,Mar,,1,,,W2,Juv,,,,,,0
2010-09-09,11:08:00,,1,MonPalHen,,1,,,O,,,,,,,0
2010-09-09,11:09:00,,1,Mar,,2,,,E1,Ad,M,,,,,0
2010-09-09,11:10:00,,1,Mar,,1,,,O,Juv,,,,,,0
2010-09-09,11:11:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-09,11:11:00,,1,HB,,66,,,E1,,,,,,,0
2010-09-09,11:11:00,,1,BK,,12,,,E1,,,,,,,0
2010-09-09,11:12:00,,1,MonPalHen,,1,,,E1,,,,,,,0
2010-09-09,11:13:00,,1,MonPalHen,,1,,,W1,Juv,,,,,,0
2010-09-09,11:14:00,,1,BEL,,1,,,W2,,,Light,,,,0
2010-09-09,11:17:00,,1,BK,,1,,,O,,,,,,,0
2010-09-09,11:17:00,,1,HB,,1,,,O,,,,,,,0
2010-09-09,11:18:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-09,11:18:00,,1,BK,,1,,,W2,,,,,,,0
2010-09-09,11:19:00,,1,HB,,650,,,W2,,,,,,,0
2010-09-09,11:20:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-09,11:20:00,,1,Pal,,1,,,W1,Juv,,,,,,0
2010-09-09,11:22:00,,1,Hob,,1,,,W1,Ad,,,,,,0
2010-09-09,11:22:00,,1,MonPalHen,,1,,,E2,,FC,,,,,0
2010-09-09,11:23:00,,1,BK,,2,,,W3,,,,,,,0
2010-09-09,11:25:00,,1,Kesspec,,1,,,O,,,,,,,0
2010-09-09,11:26:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-09,11:26:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-09,11:26:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-09,11:27:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-09,11:27:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-09,11:29:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-09,11:29:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-09,11:30:00,,1,HB,,22,,,E1,,,,,,,0
2010-09-09,11:30:00,,1,BK,,3,,,E2,,,,,,,0
2010-09-09,11:31:00,,1,HB,,3,,,W1,,,,,,,0
2010-09-09,11:32:00,,1,BK,,3,,,W1,,,,,,,0
2010-09-09,11:32:00,,1,BK,,7,,,O,,,,,,,0
2010-09-09,11:32:00,,1,Mar,,1,,,O,,FC,,,,,0
2010-09-09,11:33:00,,1,HB,,54,,,O,,,,,,,0
2010-09-09,11:33:00,,1,MonPalHen,,1,,,E1,,,,,,,0
2010-09-09,11:33:00,,1,BK,,2,,,W1,,,,,,,0
2010-09-09,11:34:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,11:36:00,,1,BK,,1,,,W2,,,,,,,0
2010-09-09,11:37:00,,1,MonPalHen,,1,,,W1,,,,,,,0
2010-09-09,11:38:00,,1,Mar,,1,,,E1,Ad,M,,,,,0
2010-09-09,11:39:00,,1,BEL,,1,,,W2,,,Light,,,,0
2010-09-09,11:40:00,,1,HB,,178,,,O,,,,,,,0
2010-09-09,11:42:00,,1,BED,,1,,,W2,,,Dark,,,,0
2010-09-09,11:44:00,,1,BK,,1,,,W1,,,,,,,0
2010-09-09,11:45:00,,1,ShortTE,,1,,,E1,,,,,,,0
2010-09-09,11:47:00,,1,MonPalHen,,1,,,W2,,,,,,,0
2010-09-09,11:47:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-09,11:48:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-09,11:48:00,,1,BK,,3,,,W2,,,,,,,0
2010-09-09,11:48:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-09,11:50:00,,1,LesGrSte,,1,,,W2,,,,,,,0
2010-09-09,11:51:00,,1,HB,,3057,,,E3,,,,,,,0
2010-09-09,11:51:00,,1,BK,,11,,,E3,,,,,,,0
2010-09-09,11:51:00,,1,MonPalHen,,3,,,E3,,,,,,,0
2010-09-09,11:51:00,,1,BED,,4,,,E2,,,Dark,,,,0
2010-09-09,11:52:00,,1,HB,,49,,,O,,,,,,,0
2010-09-09,11:52:00,,1,BK,,4,,,O,,,,,,,0
2010-09-09,11:52:00,,1,BEL,,1,,,W2,,,Light,,,,0
2010-09-09,11:53:00,,1,MonPalHen,,1,,,O,Juv,,,,,,0
2010-09-09,11:53:00,,1,BEL,,1,,,W2,,,Light,,,,0
2010-09-09,11:54:00,,1,BEL,,2,,,W1,,,Light,,,,0
2010-09-09,11:55:00,,1,BK,,13,,,W1,,,,,,,0
2010-09-09,11:55:00,,1,BEL,,2,,,W2,,,Light,,,,0
2010-09-09,11:56:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-09,11:57:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,11:57:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,11:58:00,,1,BK,,2,,,W2,,,,,,,0
2010-09-09,11:58:00,,1,HB,,54,,,O,,,,,,,0
2010-09-09,12:02:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,12:02:00,,1,BEL,,1,,,E3,,,Light,,,,0
2010-09-09,12:02:00,,1,Mon,,1,,,O,Ad,M,,,,,0
2010-09-09,12:04:00,,1,BE,,1,,,W1,,,,,,,0
2010-09-09,12:11:00,,1,Mar,,1,,,W1,Juv,,,,,,0
2010-09-09,12:12:00,,1,BE,,3,,,W1,,,,,,,0
2010-09-09,12:20:00,,1,HB,,470,,,E3,,,,,,,0
2010-09-09,12:20:00,,1,BED,,1,,,W2,,,Dark,,,,0
2010-09-09,12:20:00,,1,Mar,,1,,,E3,Ad,M,,,,,0
2010-09-09,12:20:00,,1,BE,,3,,,W2,,,,,,,0
2010-09-09,12:22:00,,1,BED,,1,,,W2,,,Dark,,,,0
2010-09-09,12:22:00,,1,HB,,3041,,,W2,,,,,,,0
2010-09-09,12:23:00,,1,BK,,150,,,W2,,,,,,,0
2010-09-09,12:24:00,,1,BK,,40,,,O,,,,,,,0
2010-09-09,12:24:00,,1,MonPalHen,,9,,,O,,,,,,,0
2010-09-09,12:25:00,,1,BEL,,8,,,O,,,Light,,,,0
2010-09-09,12:25:00,,1,HB,,279,,,O,,,,,,,0
2010-09-09,12:25:00,,1,MonPalHen,,1,,,O,,,,,,,0
2010-09-09,12:26:00,,1,HB,,5699,,,W1,,,,,,,0
2010-09-09,12:30:00,,1,BEL,,1,,,E3,,,Light,,,,0
2010-09-09,12:31:00,,1,BE,,1,,,E3,,,,,,,0
2010-09-09,12:40:00,,1,BEL,,1,,,W2,,,Light,,,,0
2010-09-09,12:43:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-09,12:44:00,,1,Osp,,1,,,W1,,,,,,,0
2010-09-09,12:45:00,,1,HB,,744,,,O,,,,,,,0
2010-09-09,12:48:00,,1,Mar,,1,,,W2,Juv,,,,,,0
2010-09-09,12:49:00,,1,LesGrSte,,1,,,E3,,,,,,rond 12h,0
2010-09-09,12:53:00,,1,LesGrSte,,1,,,E3,,,,,,rond 11:30,0
2010-09-09,13:00:00,,1,BED,,1,,,E2,,,Dark,,,,0
2010-09-09,13:00:00,,1,MonPalHen,,1,,,E2,,,,,,,0
2010-09-09,13:05:00,,1,BEL,,1,,,E1,,,Light,,,,0
2010-09-09,13:06:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,13:06:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-09,13:07:00,,1,HB,,763,,,E3,,,,,,,0
2010-09-09,13:07:00,,1,BK,,9,,,E3,,,,,,,0
2010-09-09,13:07:00,,1,MonPalHen,,6,,,E3,,,,,,,0
2010-09-09,13:08:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-09,13:09:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,13:10:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,13:12:00,,1,BEL,,2,,,W1,,,Light,,,,0
2010-09-09,13:12:00,,1,BED,,2,,,W1,,,Dark,,,,0
2010-09-09,13:13:00,,1,MonPalHen,,1,,,W1,Juv,,,,,,0
2010-09-09,13:13:00,,1,HB,,12,,,W1,,,,,,,0
2010-09-09,13:14:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,13:15:00,,1,BED,,1,,,W1,,,Dark,,,,0
2010-09-09,13:15:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-09,13:18:00,,1,Hob,,1,,,W1,,,,,,,0
2010-09-09,13:21:00,,1,BEL,,1,,,E2,,,Light,,,,0
2010-09-09,13:25:00,,1,BK,,1,,,W1,,,,,,,0
2010-09-09,13:26:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-09,13:27:00,,1,BED,,1,,,E1,,,Dark,,,,0
2010-09-09,13:29:00,,1,BEL,,1,,,W1,,,Light,,,,0
2010-09-09,13:31:00,,1,BED,,2,,,W1,,,Dark,,,,0
2010-09-09,13:36:00,,1,BEL,,2,,,O,,,Light,,,,1
2010-09-09,13:37:00,,1,BED,,1,,,O,,,Dark,,,,0
2010-09-09,13:38:00,,1,BE,,5,,,E2,,,,,,,0
2010-09-09,13:39:00,,1,BK,,1,,,W1,,,,,,,0
2010-09-09,13:39:00,,1,BEL,,1,,,O,,,Light,,,,0
2010-09-09,13:40:00,,1,Mar,,1,,,W2,Ad,F,,,,,0
2010-09-09,13:40:00,,1,BK,,1,,,O,,,,,,,0
