"date","timestamp","telpost","speciesname","count","countback","local","location","age","sex","plumage","counttype","migtype","remark","yday","year"
"2015-10-12","10:03:34","1","SHOT",8,"0","0","O","","","","","","",285,2015
"2015-10-12","11:00:22","1","SHOT",6,"0","0","O","","","","","","",285,2015
"2015-10-12","11:03:09","2","SHOT",1,"0","0","O","","","","","","",285,2015
"2015-10-12","14:00:00","2","SHOT",6,"0","0","O","","","","","","",285,2015
"2015-10-13","09:02:59","1","SHOT",4,"0","0","O","","","","","","",286,2015
"2015-10-13","09:55:00","1","SHOT",2,"0","0","O","","","","","","",286,2015
"2015-10-13","11:01:30","1","SHOT",5,"0","0","O","","","","","","",286,2015
"2015-10-13","12:02:41","2","SHOT",11,"0","0","O","","","","","","from last 5 hours",286,2015
"2015-10-13","12:02:59","1","SHOT",8,"0","0","O","","","","","","",286,2015
"2015-10-13","13:01:17","2","SHOT",2,"0","0","O","","","","","","",286,2015
"2015-10-13","14:05:57","2","SHOT",24,"0","0","O","","","","","","",286,2015
"2015-10-13","14:06:03","1","SHOT",5,"0","0","O","","","","","","",286,2015
"2015-10-13","14:12:32","2","StepBuz",1,"0","0","O","","","","","i","",286,2015
"2015-10-13","15:13:41","2","SHOT",7,"0","0","O","","","","","","",286,2015
"2015-10-13","16:00:51","2","SHOT",3,"0","0","O","","","","","","",286,2015
"2015-10-13","16:01:57","1","SHOT",8,"0","0","O","","","","","","",286,2015
"2015-10-13","16:34:55","1","SHOT",2,"0","0","O","","","","","","",286,2015
"2015-10-14","14:03:04","1","SHOT",1,"0","0","O","","","","","","",287,2015
"2015-10-14","15:03:54","1","SHOT",1,"0","0","O","","","","","","",287,2015
"2015-10-14","15:40:09","1","Hobby",0,"0","0","O","ad","","","","i","previously 1 - count on impulse but no monitoring this year -  right wing",287,2015
"2015-10-16","10:10:44","1","SHOT",4,"0","0","O","","","","","","",289,2015
"2015-10-16","11:05:00","1","SHOT",6,"0","0","O","","","","","","",289,2015
"2015-10-16","12:01:18","2","StepBuz",1,"0","0","E1","","","","","k","",289,2015
"2015-10-16","12:02:54","1","SHOT",7,"0","0","O","","","","","","",289,2015
"2015-10-16","12:10:34","2","SHOT",13,"0","0","O","","","","","","",289,2015
"2015-10-16","12:37:00","1","StepBuz",1,"0","0","E1","","","","","i","leg damage",289,2015
"2015-10-16","13:01:18","1","StepBuz",1,"0","0","E2","","","","","i","leg damage",289,2015
"2015-10-16","13:08:11","2","SHOT",5,"0","0","O","","","","","","",289,2015
"2015-10-16","13:09:13","2","LesserSE",1,"0","0","E2","imm","","","","i","left wing",289,2015
"2015-10-16","13:10:58","1","SHOT",12,"0","0","O","","","","","","",289,2015
"2015-10-16","13:32:00","2","SteppeE",1,"0","0","E2","imm","","","","i","left wing",289,2015
"2015-10-16","14:23:56","1","StepBuz",1,"0","0","O","","","","","i","wing shot damage",289,2015
"2015-10-16","14:38:29","1","SHOT",2,"0","0","O","","","","","","",289,2015
"2015-10-16","14:55:00","2","SteppeE",1,"0","0","E2","ad","","","","i","wing damage",289,2015
"2015-10-16","15:04:28","2","StepBuz",4,"0","0","O","","","","","i","",289,2015
"2015-10-16","15:31:37","2","StepBuz",1,"0","0","E2","","","","","i","wing damage",289,2015
"2015-10-16","15:57:56","2","StepBuz",1,"0","0","O","","","","","i","wing damage",289,2015
"2015-10-16","16:04:21","2","StepBuz",1,"0","0","E1","","","","","i","at least one leg",289,2015
"2015-10-16","16:30:50","2","BlackKite",1,"0","0","O","","","","","i","wing damaged",289,2015
"2015-10-16","16:35:29","1","SHOT",1,"0","0","O","","","","","","",289,2015
"2016-08-17","08:04:00","1","SHOT",1,"0","0","O","","","","","","",230,2016
"2016-08-17","09:08:00","1","SHOT",2,"0","0","W3","","","","","","",230,2016
"2016-08-17","10:09:00","1","SHOT",6,"0","0","O","","","","","","",230,2016
"2016-08-17","12:12:00","1","SHOT",1,"0","0","E1","","","","","","",230,2016
"2016-08-17","13:04:00","1","SHOT",3,"0","0","O","","","","","","",230,2016
"2016-08-17","13:56:00","1","SHOT",3,"0","0","O","","","","","","",230,2016
"2016-08-17","09:04:00","2","SHOT",2,"0","0","O","","","","","","",230,2016
"2016-08-17","10:16:00","2","SHOT",2,"0","0","O","","","","","","",230,2016
"2016-08-17","11:04:00","2","SHOT",2,"0","0","O","","","","","","",230,2016
"2016-08-18","07:09:00","1","SHOT",1,"0","0","O","","","","","","",231,2016
"2016-08-18","08:02:00","1","SHOT",6,"0","0","E2","","","","","","",231,2016
"2016-08-18","09:01:00","1","SHOT",9,"0","0","O","","","","","","",231,2016
"2016-08-18","10:01:00","1","SHOT",1,"0","0","O","","","","","","",231,2016
"2016-08-18","11:11:00","1","SHOT",7,"0","0","O","","","","","","",231,2016
"2016-08-18","12:00:00","1","SHOT",3,"0","0","O","","","","","","",231,2016
"2016-08-18","13:00:00","1","SHOT",4,"0","0","O","","","","","","",231,2016
"2016-08-18","15:04:00","1","SHOT",1,"0","0","O","","","","","","",231,2016
"2016-08-18","18:00:00","1","SHOT",1,"0","0","O","","","","","","",231,2016
"2016-08-18","14:00:00","1","SHOT",0,"0","0","O","","","","","","",231,2016
"2016-08-18","16:00:00","1","SHOT",2,"0","0","O","","","","","","",231,2016
"2016-08-18","17:00:00","1","SHOT",5,"0","0","O","","","","","","",231,2016
"2016-08-18","09:04:00","2","SHOT",3,"0","0","O","","","","","","",231,2016
"2016-08-18","11:08:00","2","SHOT",3,"0","0","O","","","","","","",231,2016
"2016-08-19","07:06:00","1","SHOT",1,"0","0","O","","","","","","",232,2016
"2016-08-19","08:00:00","1","SHOT",10,"0","0","O","","","","","","",232,2016
"2016-08-19","09:01:00","1","SHOT",7,"0","0","O","","","","","","",232,2016
"2016-08-19","10:00:00","1","SHOT",12,"0","0","W1","","","","","","",232,2016
"2016-08-19","11:00:00","1","SHOT",8,"0","0","O","","","","","","",232,2016
"2016-08-19","12:00:00","1","SHOT",3,"0","0","O","","","","","","",232,2016
"2016-08-19","12:16:00","1","SHOT",2,"0","0","O","","","","","","",232,2016
"2016-08-19","13:01:00","1","SHOT",6,"0","0","O","","","","","","",232,2016
"2016-08-19","14:08:00","1","SHOT",9,"0","0","O","","","","","","",232,2016
"2016-08-19","16:17:00","1","SHOT",10,"0","0","E1","","","","","","",232,2016
"2016-08-19","18:02:00","1","SHOT",1,"0","0","O","","","","","","",232,2016
"2016-08-20","08:16:00","1","SHOT",7,"0","0","O","","","","","","",233,2016
"2016-08-20","09:10:00","1","SHOT",4,"0","0","O","","","","","","",233,2016
"2016-08-20","10:07:00","1","SHOT",2,"0","0","O","","","","","","",233,2016
"2016-08-20","11:09:00","1","SHOT",23,"0","0","O","","","","","","",233,2016
"2016-08-20","12:05:00","1","SHOT",2,"0","0","O","","","","","","",233,2016
"2016-08-20","13:00:00","1","SHOT",0,"0","0","O","","","","","","",233,2016
"2016-08-20","14:10:00","1","SHOT",8,"0","0","O","","","","","","",233,2016
"2016-08-20","15:03:00","1","SHOT",3,"0","0","O","","","","","","",233,2016
"2016-08-20","16:10:00","1","SHOT",3,"0","0","O","","","","","","",233,2016
"2016-08-20","17:07:00","1","SHOT",3,"0","0","O","","","","","","",233,2016
"2016-08-20","08:00:00","2","SHOT",7,"0","0","O","","","","","","",233,2016
"2016-08-20","09:00:00","2","SHOT",3,"0","0","O","","","","","","",233,2016
"2016-08-20","10:00:00","2","SHOT",8,"0","0","O","","","","","","",233,2016
"2016-08-20","11:00:00","2","SHOT",5,"0","0","O","","","","","","",233,2016
"2016-08-20","12:00:00","2","SHOT",0,"0","0","O","","","","","","",233,2016
"2016-08-20","13:00:00","2","SHOT",1,"0","0","O","","","","","","",233,2016
"2016-08-20","14:00:00","2","SHOT",4,"0","0","O","","","","","","",233,2016
"2016-08-20","15:00:00","2","SHOT",3,"0","0","O","","","","","","",233,2016
"2016-08-20","16:00:00","2","SHOT",1,"0","0","O","","","","","","",233,2016
"2016-08-20","17:00:00","2","SHOT",0,"0","0","O","","","","","","",233,2016
"2016-08-20","18:00:00","2","SHOT",12,"0","0","O","","","","","","",233,2016
"2016-08-21","07:00:00","1","SHOT",0,"0","0","O","","","","","","",234,2016
"2016-08-21","08:00:00","1","SHOT",4,"0","0","O","","","","","","",234,2016
"2016-08-21","09:00:00","1","SHOT",7,"0","0","O","","","","","","",234,2016
"2016-08-21","10:00:00","1","SHOT",4,"0","0","O","","","","","","",234,2016
"2016-08-21","11:00:00","1","SHOT",4,"0","0","O","","","","","","",234,2016
"2016-08-21","12:00:00","1","SHOT",1,"0","0","O","","","","","","",234,2016
"2016-08-21","13:00:00","1","SHOT",5,"0","0","O","","","","","","",234,2016
"2016-08-21","14:00:00","1","SHOT",5,"0","0","O","","","","","","",234,2016
"2016-08-21","15:00:00","1","SHOT",3,"0","0","O","","","","","","",234,2016
"2016-08-21","16:00:00","1","SHOT",0,"0","0","O","","","","","","",234,2016
"2016-08-21","17:00:00","1","SHOT",2,"0","0","O","","","","","","",234,2016
"2016-08-21","18:00:00","1","SHOT",2,"0","0","O","","","","","","",234,2016
"2016-08-21","08:00:00","2","SHOT",5,"0","0","O","","","","","","",234,2016
"2016-08-21","09:01:00","2","SHOT",5,"0","0","O","","","","","","",234,2016
"2016-08-21","10:00:00","2","SHOT",5,"0","0","O","","","","","","",234,2016
"2016-08-21","11:00:00","2","SHOT",5,"0","0","O","","","","","","",234,2016
"2016-08-21","12:00:00","2","SHOT",4,"0","0","O","","","","","","",234,2016
"2016-08-21","13:00:00","2","SHOT",2,"0","0","O","","","","","","",234,2016
"2016-08-21","14:00:00","2","SHOT",5,"0","0","O","","","","","","",234,2016
"2016-08-21","15:00:00","2","SHOT",4,"0","0","O","","","","","","",234,2016
"2016-08-21","16:00:00","2","SHOT",15,"0","0","O","","","","","","",234,2016
"2016-08-21","17:06:00","2","SHOT",13,"0","0","O","","","","","","",234,2016
"2016-08-21","18:00:00","2","SHOT",1,"0","0","O","","","","","","",234,2016
"2016-08-22","07:00:00","1","SHOT",2,"0","0","O","","","","","","",235,2016
"2016-08-22","08:02:00","1","SHOT",7,"0","0","O","","","","","","",235,2016
"2016-08-22","09:01:00","1","SHOT",8,"0","0","O","","","","","","",235,2016
"2016-08-22","10:01:00","1","SHOT",8,"0","0","O","","","","","","",235,2016
"2016-08-22","11:01:00","1","SHOT",3,"0","0","O","","","","","","",235,2016
"2016-08-22","13:00:00","1","SHOT",10,"0","0","O","","","","","","",235,2016
"2016-08-22","14:03:00","1","SHOT",12,"0","0","O","","","","","","",235,2016
"2016-08-22","15:05:00","1","SHOT",4,"0","0","O","","","","","","",235,2016
"2016-08-22","16:01:00","1","SHOT",13,"0","0","O","","","","","","",235,2016
"2016-08-22","17:02:00","1","SHOT",11,"0","0","O","","","","","","",235,2016
"2016-08-22","18:10:00","1","SHOT",1,"0","0","O","","","","","","",235,2016
"2016-08-22","08:00:00","2","SHOT",1,"0","0","O","","","","","","",235,2016
"2016-08-22","09:01:00","2","SHOT",2,"0","0","O","","","","","","",235,2016
"2016-08-22","10:01:00","2","SHOT",2,"0","0","O","","","","","","",235,2016
"2016-08-22","11:00:00","2","SHOT",1,"0","0","O","","","","","","",235,2016
"2016-08-22","12:00:00","2","SHOT",1,"0","0","O","","","","","","",235,2016
"2016-08-22","13:00:00","2","SHOT",2,"0","0","O","","","","","","",235,2016
"2016-08-22","14:00:00","2","SHOT",1,"0","0","O","","","","","","",235,2016
"2016-08-22","15:00:00","2","SHOT",3,"0","0","O","","","","","","",235,2016
"2016-08-22","16:00:00","2","SHOT",1,"0","0","O","","","","","","",235,2016
"2016-08-22","17:00:00","2","SHOT",1,"0","0","O","","","","","","",235,2016
"2016-08-23","10:00:00","1","SHOT",5,"0","0","O","","","","","","",236,2016
"2016-08-23","11:00:00","1","SHOT",7,"0","0","O","","","","","","",236,2016
"2016-08-23","13:00:00","1","SHOT",5,"0","0","O","","","","","","",236,2016
"2016-08-23","18:00:00","1","SHOT",5,"0","0","O","","","","","","",236,2016
"2016-08-23","08:04:37","2","SHOT",3,"0","0","O","","","","","","",236,2016
"2016-08-23","10:00:26","2","SHOT",3,"0","0","O","","","","","","",236,2016
"2016-08-23","11:00:21","2","SHOT",1,"0","0","O","","","","","","",236,2016
"2016-08-23","12:00:18","2","SHOT",2,"0","0","O","","","","","","",236,2016
"2016-08-23","13:00:13","2","SHOT",1,"0","0","O","","","","","","",236,2016
"2016-08-23","14:00:20","2","SHOT",4,"0","0","O","","","","","","",236,2016
"2016-08-23","15:00:36","2","SHOT",1,"0","0","O","","","","","","",236,2016
"2016-08-23","17:00:30","2","SHOT",2,"0","0","O","","","","","","",236,2016
"2016-08-24","08:28:13","1","SHOT",4,"0","0","O","","","","","","",237,2016
"2016-08-24","09:01:20","1","SHOT",7,"0","0","O","","","","","","",237,2016
"2016-08-24","14:14:00","1","SHOT",17,"0","0","O","","","","","","",237,2016
"2016-08-24","15:00:40","1","SHOT",24,"0","0","O","","","","","","",237,2016
"2016-08-24","16:00:15","1","SHOT",6,"0","0","O","","","","","","",237,2016
"2016-08-24","17:00:24","1","SHOT",6,"0","0","O","","","","","","",237,2016
"2016-08-24","08:00:18","2","SHOT",4,"0","0","O","","","","","","",237,2016
"2016-08-24","09:00:21","2","SHOT",4,"0","0","O","","","","","","",237,2016
"2016-08-24","10:00:48","2","SHOT",1,"0","0","O","","","","","","",237,2016
"2016-08-24","11:00:11","2","SHOT",3,"0","0","O","","","","","","",237,2016
"2016-08-24","12:00:07","2","SHOT",2,"0","0","O","","","","","","",237,2016
"2016-08-24","14:00:17","2","SHOT",10,"0","0","O","","","","","","",237,2016
"2016-08-24","15:00:21","2","SHOT",5,"0","0","O","","","","","","",237,2016
"2016-08-24","17:00:13","2","SHOT",2,"0","0","O","","","","","","",237,2016
"2016-08-24","17:40:04","2","HB",1,"0","0","O","","","","sc","i","wingshot",237,2016
"2016-08-24","18:10:15","2","SHOT",2,"0","0","O","","","","","","",237,2016
"2016-08-24","19:06:01","2","SHOT",5,"0","0","O","","","","","","",237,2016
"2016-08-25","08:00:54","1","SHOT",1,"0","0","O","","","","","","",238,2016
"2016-08-25","09:00:29","1","SHOT",1,"0","0","E1","","","","","","",238,2016
"2016-08-25","10:00:28","1","SHOT",1,"0","0","O","","","","","","",238,2016
"2016-08-25","11:00:17","1","SHOT",1,"0","0","W1","","","","","","",238,2016
"2016-08-25","13:00:15","1","SHOT",5,"0","0","O","","","","","","",238,2016
"2016-08-25","14:00:06","1","SHOT",3,"0","0","O","","","","","","",238,2016
"2016-08-25","15:00:28","1","SHOT",5,"0","0","O","","","","","","",238,2016
"2016-08-25","17:00:40","1","SHOT",2,"0","0","O","","","","","","",238,2016
"2016-08-25","17:58:07","1","SHOT",1,"0","0","O","","","","","","",238,2016
"2016-08-25","08:12:00","2","SHOT",3,"0","0","O","","","","","","",238,2016
"2016-08-25","09:00:23","2","SHOT",5,"0","0","O","","","","","","",238,2016
"2016-08-25","10:00:29","2","SHOT",2,"0","0","O","","","","","","",238,2016
"2016-08-25","11:00:50","2","SHOT",2,"0","0","O","","","","","","",238,2016
"2016-08-25","12:00:41","2","SHOT",2,"0","0","O","","","","","","",238,2016
"2016-08-25","13:00:17","2","SHOT",4,"0","0","O","","","","","","",238,2016
"2016-08-25","14:00:53","2","SHOT",10,"0","0","E2","","","","","","",238,2016
"2016-08-25","15:00:38","2","SHOT",6,"0","0","O","","","","","","",238,2016
"2016-08-25","16:02:01","2","SHOT",3,"0","0","O","","","","","","",238,2016
"2016-08-25","17:00:41","2","SHOT",2,"0","0","O","","","","","","",238,2016
"2016-08-25","18:00:22","2","SHOT",1,"0","0","O","","","","","","",238,2016
"2016-08-25","18:51:38","2","SHOT",4,"0","0","O","","","","","","",238,2016
"2016-08-26","09:15:11","1","SHOT",5,"0","0","E3","","","","","","",239,2016
"2016-08-26","10:03:07","1","SHOT",5,"0","0","O","","","","","","",239,2016
"2016-08-26","12:04:37","1","SHOT",2,"0","0","O","","","","","","",239,2016
"2016-08-26","13:12:01","1","SHOT",9,"0","0","O","","","","","","",239,2016
"2016-08-26","14:06:18","1","SHOT",11,"0","0","O","","","","","","",239,2016
"2016-08-26","16:13:03","1","SHOT",5,"0","0","O","","","","","","",239,2016
"2016-08-26","17:12:39","1","SHOT",2,"0","0","O","","","","","","",239,2016
"2016-08-26","07:00:27","2","SHOT",1,"0","0","O","","","","","","",239,2016
"2016-08-26","08:00:38","2","SHOT",5,"0","0","O","","","","","","",239,2016
"2016-08-26","09:00:19","2","SHOT",4,"0","0","O","","","","","","",239,2016
"2016-08-26","10:00:33","2","SHOT",1,"0","0","O","","","","","","",239,2016
"2016-08-26","13:40:31","2","SHOT",3,"0","0","O","","","","","","",239,2016
"2016-08-26","13:43:17","2","HB_AD",1,"0","0","E1","","f","","","i","right leg",239,2016
"2016-08-26","14:00:40","2","SHOT",3,"0","0","O","","","","","","",239,2016
"2016-08-26","14:20:00","2","HB",4,"0","0","E2","","","","sc","i","left wing",239,2016
"2016-08-26","15:00:14","2","SHOT",3,"0","0","O","","","","","","",239,2016
"2016-08-26","16:13:38","2","SHOT",2,"0","0","O","","","","","","",239,2016
"2016-08-26","17:00:37","2","SHOT",3,"0","0","O","","","","","","",239,2016
"2016-08-27","08:00:00","1","SHOT",3,"0","0","E1","","","","","","",240,2016
"2016-08-27","09:00:42","1","SHOT",4,"0","0","O","","","","","","",240,2016
"2016-08-27","10:00:21","1","SHOT",24,"0","0","O","","","","","","",240,2016
"2016-08-27","11:00:17","1","SHOT",7,"0","0","O","","","","","","",240,2016
"2016-08-27","12:00:10","1","SHOT",3,"0","0","O","","","","","","",240,2016
"2016-08-27","13:00:11","1","SHOT",4,"0","0","O","","","","","","",240,2016
"2016-08-27","14:00:25","1","SHOT",21,"0","0","W1","","","","","","",240,2016
"2016-08-27","15:00:20","1","SHOT",15,"0","0","O","","","","","","",240,2016
"2016-08-27","16:00:12","1","SHOT",3,"0","0","O","","","","","","",240,2016
"2016-08-27","17:00:36","1","SHOT",5,"0","0","O","","","","","","",240,2016
"2016-08-27","11:00:55","2","SHOT",1,"0","0","O","","","","","","",240,2016
"2016-08-27","18:59:09","2","SHOT",1,"0","0","E1","","","","","","",240,2016
"2016-08-28","08:00:21","1","SHOT",5,"0","0","O","","","","","","",241,2016
"2016-08-28","09:00:40","1","SHOT",8,"0","0","O","","","","","","",241,2016
"2016-08-28","10:00:28","1","SHOT",10,"0","0","O","","","","","","",241,2016
"2016-08-28","11:00:21","1","SHOT",10,"0","0","O","","","","","","",241,2016
"2016-08-28","11:59:00","1","BlackKite",1,"0","0","W1","","","","","i","right wing",241,2016
"2016-08-28","12:00:17","1","SHOT",17,"0","0","O","","","","","","",241,2016
"2016-08-28","13:05:26","1","SHOT",33,"0","0","O","","","","","","",241,2016
"2016-08-28","14:00:23","1","SHOT",17,"0","0","O","","","","","","",241,2016
"2016-08-28","15:00:28","1","SHOT",40,"0","0","O","","","","","","",241,2016
"2016-08-28","16:25:08","1","SHOT",61,"0","0","O","","","","","","",241,2016
"2016-08-28","17:04:21","1","SHOT",7,"0","0","O","","","","","","",241,2016
"2016-08-28","08:02:48","2","SHOT",1,"0","0","O","","","","","","",241,2016
"2016-08-28","09:00:30","2","SHOT",1,"0","0","O","","","","","","",241,2016
"2016-08-28","11:01:08","2","SHOT",6,"0","0","W1","","","","","","",241,2016
"2016-08-28","12:00:43","2","SHOT",2,"0","0","E1","","","","","","",241,2016
"2016-08-28","15:00:00","2","SHOT",5,"0","0","O","","","","","","",241,2016
"2016-08-28","16:00:00","2","SHOT",7,"0","0","O","","","","","","",241,2016
"2016-08-28","17:54:58","2","SHOT",1,"0","0","O","","","","","","",241,2016
"2016-08-29","07:00:00","1","SHOT",2,"0","0","W3","","","","","","",242,2016
"2016-08-29","08:00:30","1","SHOT",8,"0","0","O","","","","","","",242,2016
"2016-08-29","08:37:42","1","MonPalHen",1,"0","0","E2","","","","","i","left wing shot",242,2016
"2016-08-29","09:00:20","1","SHOT",4,"0","0","O","","","","","","",242,2016
"2016-08-29","13:09:44","1","SHOT",18,"0","0","E1","","","","","","",242,2016
"2016-08-29","14:04:37","1","SHOT",17,"0","0","E2","","","","","","",242,2016
"2016-08-29","16:02:41","1","SHOT",26,"0","0","O","","","","","","",242,2016
"2016-08-29","17:07:18","1","SHOT",14,"0","0","O","","","","","","",242,2016
"2016-08-29","17:39:33","1","Mon",1,"0","0","W1","ad","m","","","i","right wing",242,2016
"2016-08-29","17:57:00","1","SHOT",2,"0","0","O","","","","","","",242,2016
"2016-08-29","08:52:34","2","SHOT",6,"0","0","O","","","","","","",242,2016
"2016-08-29","14:02:30","2","SHOT",2,"0","0","O","","","","","","",242,2016
"2016-08-29","15:00:42","2","SHOT",3,"0","0","O","","","","","","",242,2016
"2016-08-29","16:05:59","2","SHOT",7,"0","0","O","","","","","","",242,2016
"2016-08-30","08:03:01","2","SHOT",4,"0","0","O","","","","","","",243,2016
"2016-08-30","09:00:19","2","SHOT",7,"0","0","O","","","","","","",243,2016
"2016-08-30","10:00:22","2","SHOT",1,"0","0","O","","","","","","",243,2016
"2016-08-30","10:06:55","2","HB",1,"0","0","O","imm","f","","","i","without a tail",243,2016
"2016-08-30","14:07:02","2","SHOT",17,"0","0","O","","","","","","",243,2016
"2016-08-30","15:00:35","2","SHOT",6,"0","0","O","","","","","","",243,2016
"2016-08-30","16:01:16","2","SHOT",1,"0","0","O","","","","","","",243,2016
"2016-08-30","07:15:44","1","SHOT",2,"0","0","O","","","","","","",243,2016
"2016-08-30","09:22:44","1","SHOT",85,"0","0","W1","","","","","","",243,2016
"2016-08-30","10:31:29","1","SHOT",19,"0","0","O","","","","","","",243,2016
"2016-08-30","11:00:21","1","SHOT",11,"0","0","O","","","","","","",243,2016
"2016-08-30","12:00:17","1","SHOT",28,"0","0","W2","","","","","","",243,2016
"2016-08-30","13:05:02","1","SHOT",152,"0","0","O","","","","","","",243,2016
"2016-08-30","14:03:39","1","SHOT",67,"0","0","O","","","","","","",243,2016
"2016-08-30","14:38:18","1","SHOT",18,"0","0","O","","","","","","",243,2016
"2016-08-30","15:00:24","1","SHOT",4,"0","0","O","","","","","","",243,2016
"2016-08-30","16:00:35","1","SHOT",35,"0","0","E2","","","","","","",243,2016
"2016-08-30","17:01:19","1","SHOT",15,"0","0","O","","","","","","",243,2016
"2016-08-30","18:06:18","1","SHOT",1,"0","0","O","","","","","","",243,2016
"2016-08-30","19:00:00","1","SHOT",2,"0","0","O","","","","","","",243,2016
"2016-08-31","07:01:36","1","SHOT",1,"0","0","O","","","","","","",244,2016
"2016-08-31","08:00:21","1","SHOT",7,"0","0","O","","","","","","",244,2016
"2016-08-31","09:05:43","1","SHOT",21,"0","0","O","","","","","","",244,2016
"2016-08-31","10:03:37","1","SHOT",20,"0","0","O","","","","","","",244,2016
"2016-08-31","11:01:58","1","SHOT",23,"0","0","W1","","","","","","",244,2016
"2016-08-31","12:26:30","1","SHOT",32,"0","0","O","","","","","","",244,2016
"2016-08-31","13:00:13","1","SHOT",34,"0","0","O","","","","","","",244,2016
"2016-08-31","14:00:26","1","SHOT",47,"0","0","O","","","","","","",244,2016
"2016-08-31","16:00:39","1","SHOT",26,"0","0","O","","","","","","",244,2016
"2016-08-31","17:00:12","1","SHOT",39,"0","0","O","","","","","","",244,2016
"2016-08-31","18:00:00","1","SHOT",43,"0","0","O","","","","","","",244,2016
"2016-09-01","13:00:42","1","SHOT",14,"0","0","O","","","","","","",245,2016
"2016-09-01","14:00:11","1","SHOT",145,"0","0","O","","","","","","",245,2016
"2016-09-01","14:11:07","1","HB",1,"0","0","W1","","","","","k","",245,2016
"2016-09-01","15:00:31","1","SHOT",82,"0","0","O","","","","","","",245,2016
"2016-09-01","16:06:32","1","SHOT",5,"0","0","O","","","","","","",245,2016
"2016-09-01","17:17:07","1","SHOT",23,"0","0","W2","","","","","","",245,2016
"2016-09-01","18:10:44","1","SHOT",6,"0","0","E1","","","","","","",245,2016
"2016-09-01","18:26:58","1","SHOT",16,"0","0","W2","","","","","","",245,2016
"2016-09-01","14:00:43","2","SHOT",32,"0","0","O","","","","","","",245,2016
"2016-09-01","15:02:21","2","SHOT",50,"0","0","E1","","","","","","",245,2016
"2016-09-01","18:00:27","2","SHOT",16,"0","0","O","","","","","","",245,2016
"2016-09-02","08:17:00","1","SHOT",45,"0","0","O","","","","","","",246,2016
"2016-09-02","09:02:18","1","SHOT",25,"0","0","O","","","","","","",246,2016
"2016-09-02","09:47:46","1","Mar",1,"0","0","W1","imm","f","","","k","",246,2016
"2016-09-02","10:00:35","1","SHOT",71,"0","0","O","","","","","","",246,2016
"2016-09-02","11:01:17","1","SHOT",62,"0","0","O","","","","","","",246,2016
"2016-09-02","13:00:00","1","SHOT",29,"0","0","O","","","","","","",246,2016
"2016-09-02","14:06:56","1","SHOT",28,"0","0","O","","","","","","",246,2016
"2016-09-02","15:00:47","1","SHOT",6,"0","0","O","","","","","","",246,2016
"2016-09-02","16:00:27","1","SHOT",2,"0","0","O","","","","","","",246,2016
"2016-09-02","16:46:16","1","Mar",1,"0","0","E1","juv","","","","i","",246,2016
"2016-09-02","17:03:28","1","SHOT",4,"0","0","W1","","","","","","",246,2016
"2016-09-02","08:03:24","2","SHOT",14,"0","0","E1","","","","","","",246,2016
"2016-09-02","09:00:13","2","SHOT",18,"0","0","O","","","","","","",246,2016
"2016-09-02","10:00:16","2","SHOT",15,"0","0","E1","","","","","","",246,2016
"2016-09-02","11:00:16","2","SHOT",17,"0","0","O","","","","","","",246,2016
"2016-09-02","12:00:27","2","SHOT",4,"0","0","O","","","","","","",246,2016
"2016-09-02","12:31:00","2","BlackKite",1,"0","0","W2","","","","","i","leg broken",246,2016
"2016-09-02","13:02:16","2","SHOT",7,"0","0","E1","","","","","","",246,2016
"2016-09-02","14:01:57","2","SHOT",16,"0","0","O","","","","","","",246,2016
"2016-09-02","16:00:35","2","SHOT",14,"0","0","W1","","","","","","",246,2016
"2016-09-02","17:02:31","2","SHOT",3,"0","0","W2","","","","","","",246,2016
"2016-09-02","17:56:59","2","SHOT",8,"0","0","W2","","","","","","",246,2016
"2016-09-03","09:00:36","1","SHOT",110,"0","0","O","","","","","","",247,2016
"2016-09-03","10:05:39","1","SHOT",51,"0","0","O","","","","","","",247,2016
"2016-09-03","11:00:47","1","SHOT",16,"0","0","O","","","","","","",247,2016
"2016-09-03","12:20:48","1","SHOT",28,"0","0","O","","","","","","",247,2016
"2016-09-03","13:00:31","1","SHOT",10,"0","0","O","","","","","","",247,2016
"2016-09-03","14:01:39","1","SHOT",40,"0","0","O","","","","","","",247,2016
"2016-09-03","15:01:13","1","SHOT",56,"0","0","O","","","","","","",247,2016
"2016-09-03","15:29:32","1","SHOT",76,"0","0","O","","","","","","",247,2016
"2016-09-03","16:00:50","1","SHOT",90,"0","0","O","","","","","","",247,2016
"2016-09-03","17:11:23","1","SHOT",74,"0","0","O","","","","","","",247,2016
"2016-09-03","08:05:31","2","SHOT",20,"0","0","O","","","","","","",247,2016
"2016-09-03","09:00:46","2","SHOT",52,"0","0","O","","","","","","",247,2016
"2016-09-03","10:00:29","2","SHOT",14,"0","0","O","","","","","","",247,2016
"2016-09-03","11:00:19","2","SHOT",17,"0","0","O","","","","","","",247,2016
"2016-09-03","12:00:16","2","SHOT",3,"0","0","O","","","","","","",247,2016
"2016-09-03","13:00:44","2","SHOT",5,"0","0","O","","","","","","",247,2016
"2016-09-03","14:00:25","2","SHOT",14,"0","0","O","","","","","","",247,2016
"2016-09-03","15:00:53","2","SHOT",15,"0","0","O","","","","","","",247,2016
"2016-09-03","15:16:08","2","HB",1,"0","0","O","","","","sc","k","",247,2016
"2016-09-03","16:23:07","2","SHOT",94,"0","0","O","","","","","","",247,2016
