"","id","date","time","species","number_new","number_ori","numberN","station","location","age","sex","morph","ctype","mtype","remark","dckept","dcdel","dcremark"
"4196",4196,2008-09-03,"13:57:00","BlackKite",17,17,0,2,"W1","","","","","","",17,0,"ID4189:-17 "
"4197",4197,2008-09-03,"13:57:00","HB",0,630,0,2,"W3","","","","","","",0,-630,"ID4209:50 ID4214:5 ID4215:575 "
"4198",4198,2008-09-03,"13:57:00","Mar",1,1,0,1,"O","","","","","","",0,0,""
"4199",4199,2008-09-03,"13:57:00","Mar",1,1,0,2,"W1","","","","","","",1,0,"ID4183:-1 "
"4200",4200,2008-09-03,"13:57:00","Mon",1,1,0,1,"O","nonjuv","m","","","","",0,0,""
"4201",4201,2008-09-03,"13:57:00","MonPalHen",2,2,0,1,"E2","","","","","","",0,0,""
"4202",4202,2008-09-03,"13:57:00","MonPalHen",1,1,0,1,"O","","","","","","",0,0,""
"4203",4203,2008-09-03,"13:57:00","MonPalHen",3,3,0,1,"O","","","","","","",0,0,""
"4204",4204,2008-09-03,"13:57:00","MonPalHen",2,2,0,1,"O","","","","","","",0,0,""
"4205",4205,2008-09-03,"13:57:00","MonPalHen",2,2,0,2,"W1","","","","","","",2,0,"ID4181:-1 ID4182:-1 "
"4206",4206,2008-09-03,"14:01:00","BlackKite",30,30,0,2,"W2","","","","","","",30,0,"ID4189:-30 "
"4207",4207,2008-09-03,"14:01:00","HB",270,270,0,2,"E1","","","","","","",0,0,""
"4208",4208,2008-09-03,"14:01:00","MonPalHen",2,2,0,2,"W2","","","","","","",2,0,"ID4188:-2 "
"4209",4209,2008-09-03,"14:02:00","HB",50,50,0,1,"O","","","","","","",50,0,"ID4197:-50 "
"4210",4210,2008-09-03,"14:03:00","HB",400,400,0,2,"W1","","","","","","",0,0,""
"4211",4211,2008-09-03,"14:03:00","Mar",1,1,0,1,"O","","","","","","",0,0,""
"4212",4212,2008-09-03,"14:04:00","MonPalHen",2,2,0,1,"O","","","","","","",0,0,""
"4213",4213,2008-09-03,"14:05:00","BlackKite",12,12,0,1,"O","","","","","","",0,0,""
"4214",4214,2008-09-03,"14:05:00","HB",5,5,0,1,"O","","","","","","",5,0,"ID4197:-5 "
"4215",4215,2008-09-03,"14:05:00","HB",1200,1200,0,1,"O","","","","","","",613,0,"ID4197:-575 ID4185:-38 "
"4216",4216,2008-09-03,"14:05:00","HB",2,2,0,2,"O","","","","","","",0,0,""
"4217",4217,2008-09-03,"14:05:00","MonPalHen",1,1,0,1,"O","","","","","","",0,0,""
"4218",4218,2008-09-03,"14:06:00","BlackKite",150,150,0,2,"O","","","","","","",140,0,"ID4189:-140 "
"4219",4219,2008-09-03,"14:06:00","HB",130,130,0,2,"E2","","","","","","",0,0,""
"4220",4220,2008-09-03,"14:06:00","HB",1100,1100,0,2,"W2","","","","","","",0,0,""
"4221",4221,2008-09-03,"14:06:00","LevantSH",1,1,0,1,"O","","","","","","",0,0,""
"4222",4222,2008-09-03,"14:06:00","MonPalHen",1,1,0,1,"O","juv","","","","","",0,0,""
"4223",4223,2008-09-03,"14:06:00","MonPalHen",6,6,0,1,"O","","","","","","",0,0,""
"4224",4224,2008-09-03,"14:06:00","MonPalHen",5,5,0,2,"O","","","","","","",0,0,""
"4225",4225,2008-09-03,"14:08:00","MonPalHen",3,3,0,1,"O","","","","","","",0,0,""
"4226",4226,2008-09-03,"14:09:00","BlackKite",5,5,0,2,"O","","","","","","",0,0,""
"4227",4227,2008-09-03,"14:09:00","BlackKite",70,70,0,2,"W2","","","","","","",0,0,""
"4228",4228,2008-09-03,"14:09:00","HB",4,4,0,2,"O","","","","","","",0,0,""
"4229",4229,2008-09-03,"14:09:00","HB",740,740,0,2,"W2","","","","","","",0,0,""
"4230",4230,2008-09-03,"14:09:00","LevantSH",1,1,0,1,"O","","","","","","",0,0,""
"4231",4231,2008-09-03,"14:09:00","MonPalHen",3,3,0,1,"O","","","","","","",0,0,""
"4232",4232,2008-09-03,"14:09:00","MonPalHen",5,5,0,2,"O","","","","","","",0,0,""
"4233",4233,2008-09-03,"14:10:00","BlackKite",20,20,0,2,"W1","","","","","","",0,0,""
"4234",4234,2008-09-03,"14:11:00","BlackKite",30,30,0,1,"O","","","","","","",0,0,""
"4235",4235,2008-09-03,"14:11:00","BlackKite",2,2,0,1,"O","","","","","","",0,0,""
"4236",4236,2008-09-03,"14:11:00","HB",1100,1100,0,1,"O","","","","","","",0,0,""
"4237",4237,2008-09-03,"14:11:00","Mar",2,2,0,1,"O","","","","","","",0,0,""
"4238",4238,2008-09-03,"14:11:00","MonPalHen",1,1,0,1,"O","","","","","","",0,0,""
"4239",4239,2008-09-03,"14:11:00","SparrowH-SPEC",2,2,0,1,"E3","","","","","","",0,0,""
"4240",4240,2008-09-03,"14:12:00","BlackKite",7,7,0,2,"E1","","","","","","",0,0,""
"4241",4241,2008-09-03,"14:12:00","HB",21,21,0,2,"E1","","","","","","",0,0,""
"4242",4242,2008-09-03,"14:12:00","HB",240,240,0,2,"W1","","","","","","",0,0,""
"4243",4243,2008-09-03,"14:12:00","LevantSH",5,5,0,2,"W1","","","","","","",0,0,""
"4244",4244,2008-09-03,"14:12:00","MonPalHen",4,4,0,2,"E1","","","","","","",0,0,""
"4245",4245,2008-09-03,"14:18:00","BootedE",3,3,0,1,"W2","","","","","","",0,0,""
"4246",4246,2008-09-03,"14:18:00","BlackKite",60,60,0,1,"O","","","","","","",0,0,""
"4247",4247,2008-09-03,"14:18:00","BlackKite",100,100,0,2,"W1","","","","","","",0,0,""
"4248",4248,2008-09-03,"14:18:00","HB",230,230,0,2,"E2","","","","","","",0,0,""
"4249",4249,2008-09-03,"14:18:00","HB",220,220,0,2,"W1","","","","","","",0,0,""
"4250",4250,2008-09-03,"14:20:00","BootedE",1,1,0,1,"W2","","","","","","",0,0,""
"4251",4251,2008-09-03,"14:20:00","HB",190,190,0,2,"W1","","","","","","",0,0,""
"4252",4252,2008-09-03,"14:20:00","HB",270,270,0,2,"W2","","","","","","",0,0,""
"4253",4253,2008-09-03,"14:20:00","MonPalHen",1,1,0,1,"W2","","","","","","",0,0,""
"4254",4254,2008-09-03,"14:20:00","Osprey",2,2,0,1,"W2","","","","","","",0,0,""
"4255",4255,2008-09-03,"14:21:00","BlackKite",23,23,0,2,"O","","","","","","",0,0,""
"4256",4256,2008-09-03,"14:21:00","HB",109,109,0,2,"O","","","","","","",0,0,""
"4257",4257,2008-09-03,"14:23:00","BlackKite",25,25,0,2,"W1","","","","","","",0,0,""
"4258",4258,2008-09-03,"14:23:00","BlackKite",12,12,0,1,"W2","","","","","","",0,0,""
"4259",4259,2008-09-03,"14:23:00","HB",80,80,0,1,"W2","","","","","","",80,0,"ID4264:-80 "
"4260",4260,2008-09-03,"14:23:00","MonPalHen",1,1,0,1,"W2","","","","","","",0,0,""
"4261",4261,2008-09-03,"14:23:00","MediumRaptor",700,700,0,2,"W1","","","","","","",0,0,""
"4262",4262,2008-09-03,"14:27:00","BootedE",1,1,0,1,"W2","","","","","","",0,0,""
"4263",4263,2008-09-03,"14:27:00","BlackKite",10,10,0,2,"E1","","","","","","",0,0,""
"4264",4264,2008-09-03,"14:27:00","HB",180,670,0,2,"W3","","","","","","",0,-490,"ID4259:80 ID4268:410 "
"4265",4265,2008-09-03,"14:28:00","BootedE",1,1,0,1,"W2","","","","","","",0,0,""
"4266",4266,2008-09-03,"14:28:00","BlackKite",19,19,0,1,"E2","","","","","","",19,0,"ID4279:-19 "
"4267",4267,2008-09-03,"14:29:00","BootedE",1,1,0,1,"W2","","","","","","",0,0,""
"4268",4268,2008-09-03,"14:29:00","HB",1110,1110,0,1,"E1","","","","","","",1110,0,"ID4271:-700 ID4264:-410 "
"4269",4269,2008-09-03,"14:29:00","MonPalHen",1,1,0,1,"E1","juv","","","","","",0,0,""
"4270",4270,2008-09-03,"14:29:00","MonPalHen",1,1,0,1,"O","","","","","","",0,0,""
"4271",4271,2008-09-03,"14:30:00","HB",0,700,0,2,"W3","","","","","","",0,-700,"ID4268:700 "
"4272",4272,2008-09-03,"14:32:00","HB",100,200,0,2,"W3","","","","","","",0,-100,"ID4295:100 "
"4273",4273,2008-09-03,"14:32:00","LargeEAGLE",1,1,0,1,"O","","","","","","",0,0,""
"4274",4274,2008-09-03,"14:32:00","MonPalHen",1,1,0,1,"O","juv","","","","","",0,0,""
"4275",4275,2008-09-03,"14:32:00","Osprey",1,1,0,1,"O","","","","","","",0,0,""
"4276",4276,2008-09-03,"14:33:00","BlackKite",1,1,0,2,"E1","","","","","","",0,0,""
"4277",4277,2008-09-03,"14:33:00","HB",2,2,0,2,"E1","","","","","","",0,0,""
"4278",4278,2008-09-03,"14:33:00","Mar",3,3,0,2,"E1","","","","","","",0,0,""
"4279",4279,2008-09-03,"14:33:00","MediumRaptor",151,170,0,2,"W2","","","","","","",0,-19,"ID4266:19 "
"4280",4280,2008-09-03,"14:34:00","BlackKite",10,10,0,1,"O","","","","","","",0,0,""
"4281",4281,2008-09-03,"14:34:00","HB",100,100,0,2,"W2","","","","","","",0,0,""
"4282",4282,2008-09-03,"14:34:00","MonPalHen",1,1,0,1,"O","","","","","","",0,0,""
"4283",4283,2008-09-03,"14:35:00","BootedE",1,1,0,1,"W1","","","","","","",0,0,""
"4284",4284,2008-09-03,"14:35:00","BlackKite",27,27,0,1,"W1","","","","","","",0,0,""
"4285",4285,2008-09-03,"14:35:00","MonPalHen",2,2,0,1,"E1","","","","","","",0,0,""
"4286",4286,2008-09-03,"14:36:00","BootedE",2,2,0,1,"W2","","","","","","",0,0,""
"4287",4287,2008-09-03,"14:36:00","BootedE",1,1,0,1,"W3","","","","","","",0,0,""
"4288",4288,2008-09-03,"14:36:00","BootedE",2,2,0,1,"W3","","","","","","",0,0,""
"4289",4289,2008-09-03,"14:36:00","MonPalHen",1,1,0,1,"W2","","","","","","",0,0,""
"4290",4290,2008-09-03,"14:37:00","BootedE",2,2,0,1,"W2","","","","","","",0,0,""
"4291",4291,2008-09-03,"14:37:00","LargeEAGLE",1,1,0,1,"E1","","","","","","",0,0,""
"4292",4292,2008-09-03,"14:37:00","MonPalHen",1,1,0,1,"W3","","","","","","",0,0,""
"4293",4293,2008-09-03,"14:38:00","BootedE",1,1,0,1,"W1","","","","","","",0,0,""
"4294",4294,2008-09-03,"14:38:00","BlackKite",1,1,0,2,"W1","","","","","","",0,0,""
"4295",4295,2008-09-03,"14:38:00","HB",100,100,0,1,"E1","","","","","","",100,0,"ID4272:-100 "
"4296",4296,2008-09-03,"14:38:00","HB",300,300,0,2,"W1","","","","","","",0,0,""
"4297",4297,2008-09-03,"14:38:00","HB",260,260,0,2,"W2","","","","","","",0,0,""
"4298",4298,2008-09-03,"14:38:00","LesserSE",1,1,0,1,"O","","","","","","",0,0,""
"4299",4299,2008-09-03,"14:38:00","LevantSH",5,5,0,2,"O","","","","","","",0,0,""
"4300",4300,2008-09-03,"14:38:00","Mar",1,1,0,2,"W1","","","","","","",0,0,""
"4301",4301,2008-09-03,"14:38:00","MonPalHen",5,5,0,2,"W1","","","","","","",0,0,""
"4302",4302,2008-09-03,"14:39:00","BootedE",1,1,0,1,"W2","","","","","","",0,0,""
"4303",4303,2008-09-03,"14:39:00","BlackKite",100,100,0,1,"E1","","","","","","",0,0,""
"4304",4304,2008-09-03,"14:40:00","BootedE",1,1,0,1,"E1","","","","","","",0,0,""
"4305",4305,2008-09-03,"14:40:00","BootedE",1,1,0,1,"O","","","","","","",0,0,""
"4306",4306,2008-09-03,"14:40:00","BootedE",2,2,0,1,"W1","","","","","","",0,0,""
"4307",4307,2008-09-03,"14:40:00","BlackKite",24,24,0,1,"O","","","","","","",0,0,""
"4308",4308,2008-09-03,"14:40:00","BlackKite",27,27,0,1,"W1","","","","","","",0,0,""
"4309",4309,2008-09-03,"14:40:00","BlackKite",6,6,0,1,"W1","","","","","","",0,0,""
"4310",4310,2008-09-03,"14:40:00","LargeEAGLE",1,1,0,1,"O","","","","","","",0,0,""
"4311",4311,2008-09-03,"14:40:00","Mar",1,1,0,1,"E1","","","","","","",0,0,""
"4312",4312,2008-09-03,"14:40:00","MonPalHen",1,1,0,1,"W1","","","","","","",0,0,""
"4313",4313,2008-09-03,"14:43:00","BlackKite",100,100,0,2,"O","","","","","","",0,0,""
"4314",4314,2008-09-03,"14:43:00","HB",150,150,0,2,"O","","","","","","",0,0,""
"4315",4315,2008-09-03,"14:43:00","ShortTE",1,1,0,2,"O","ad","","","","","",0,0,""
"4316",4316,2008-09-03,"14:44:00","BootedE",6,6,0,1,"W1","","","","","","",0,0,""
"4317",4317,2008-09-03,"14:44:00","BlackKite",140,140,0,1,"O","","","","","","",0,0,""
"4318",4318,2008-09-03,"14:44:00","HB",200,200,0,2,"W3","","","","","","",0,0,""
"4319",4319,2008-09-03,"14:44:00","LesserSE",1,1,0,1,"W1","","","","","","",0,0,""
"4320",4320,2008-09-03,"14:44:00","Mar",2,2,0,2,"O","","","","","","",0,0,""
"4321",4321,2008-09-03,"14:45:00","HB",80,80,0,2,"W2","","","","","","",0,0,""
"4322",4322,2008-09-03,"14:46:00","BootedE",1,1,0,1,"W1","","","","","","",0,0,""
"4323",4323,2008-09-03,"14:46:00","BlackKite",110,110,0,1,"O","","","","","","",0,0,""
"4324",4324,2008-09-03,"14:46:00","HB",200,200,0,2,"W3","","","","","","",0,0,""
"4325",4325,2008-09-03,"14:46:00","LargeEAGLE",1,1,0,2,"W2","","","","","","",1,0,"ID4342:-1 "
"4326",4326,2008-09-03,"14:49:00","BootedE",1,1,0,1,"W1","","","","","","",0,0,""
"4327",4327,2008-09-03,"14:49:00","LargeEAGLE",1,1,0,1,"W1","","","","","","",0,0,""
"4328",4328,2008-09-03,"14:50:00","ShortTE",1,1,0,2,"W2","ad","","","","","",0,0,""
"4329",4329,2008-09-03,"14:51:00","EurasianSH",1,1,0,2,"E1","","","","","","",0,0,""
"4330",4330,2008-09-03,"14:51:00","ShortTE",1,1,0,2,"E2","ad","","","","","",0,0,""
"4331",4331,2008-09-03,"14:52:00","BootedE",2,2,0,1,"W1","","","","","","",0,0,""
"4332",4332,2008-09-03,"14:53:00","BlackKite",2,2,0,2,"E1","","","","","","",0,0,""
"4333",4333,2008-09-03,"14:53:00","BlackKite",1,1,0,2,"W1","","","","","","",0,0,""
"4334",4334,2008-09-03,"14:53:00","HB",150,150,0,2,"E1","","","","","","",0,0,""
"4335",4335,2008-09-03,"14:53:00","HB",150,150,0,2,"W2","","","","","","",0,0,""
"4336",4336,2008-09-03,"14:53:00","HB",120,120,0,2,"W3","","","","","","",0,0,""
"4337",4337,2008-09-03,"14:53:00","LevantSH",5,5,0,2,"W2","","","","","","",0,0,""
"4338",4338,2008-09-03,"14:53:00","Mar",2,2,0,2,"E1","","","","","","",0,0,""
"4339",4339,2008-09-03,"14:53:00","Mar",3,3,0,2,"W2","","","","","","",0,0,""
"4340",4340,2008-09-03,"14:58:00","BlackKite",5,5,0,2,"E1","","","","","","",5,0,"ID4370:-5 "
"4341",4341,2008-09-03,"14:58:00","HB",70,70,0,2,"E1","","","","","","",0,0,""
"4342",4342,2008-09-03,"14:58:00","LargeEAGLE",1,2,0,1,"E3","","","","","","",0,-1,"ID4325:1 "
"4343",4343,2008-09-03,"14:58:00","LevantSH",4,4,0,2,"W2","","","","","","",0,0,""
"4344",4344,2008-09-03,"14:58:00","Mar",1,1,0,1,"E1","","","","","","",0,0,""
"4345",4345,2008-09-03,"14:58:00","Mar",1,1,0,2,"E1","","","","","","",0,0,""
"4346",4346,2008-09-03,"14:58:00","Mar",1,1,0,1,"W1","","","","","","",0,0,""
"4347",4347,2008-09-03,"14:58:00","Mar",4,4,0,2,"W2","","","","","","",0,0,""
"4348",4348,2008-09-03,"14:59:00","BootedE",1,1,0,1,"E2","","","","","","",0,0,""
"4349",4349,2008-09-03,"15:00:00","HB",52,52,0,2,"W2","","","","","","",0,0,""
"4350",4350,2008-09-03,"15:01:00","BlackKite",3,3,0,2,"W1","","","","","","",3,0,"ID4370:-3 "
"4351",4351,2008-09-03,"15:01:00","HB",70,70,0,2,"W1","","","","","","",0,0,""
"4352",4352,2008-09-03,"15:02:00","HB",64,70,0,2,"W3","","","","","","",0,-6,"ID4354:6 "
"4353",4353,2008-09-03,"15:04:00","BlackKite",5,5,0,1,"E2","","","","","","",5,0,"ID4360:-5 "
"4354",4354,2008-09-03,"15:04:00","HB",6,6,0,1,"E2","","","","","","",6,0,"ID4352:-6 "
"4355",4355,2008-09-03,"15:04:00","Mar",1,1,0,1,"O","","fc","","","","",0,0,""
"4356",4356,2008-09-03,"15:04:00","MonPalHen",3,3,0,1,"O","","","","","","",0,0,""
"4357",4357,2008-09-03,"15:05:00","BlackKite",8,8,0,2,"E2","","","","","","",8,0,"ID4370:-8 "
"4358",4358,2008-09-03,"15:05:00","HB",40,40,0,2,"E2","","","","","","",0,0,""
"4359",4359,2008-09-03,"15:05:00","Mar",1,1,0,2,"O","ad","m","","","","",0,0,""
"4360",4360,2008-09-03,"15:06:00","BlackKite",3,8,0,2,"W2","","","","","","",3,-5,"ID4353:5 ID4370:-3 "
"4361",4361,2008-09-03,"15:06:00","HB",140,140,0,2,"W2","","","","","","",0,0,""
"4362",4362,2008-09-03,"15:08:00","BlackKite",17,17,0,2,"W2","","","","","","",17,0,"ID4370:-17 "
"4363",4363,2008-09-03,"15:08:00","HB",170,170,0,2,"W2","","","","","","",37,0,"ID4371:-37 "
"4364",4364,2008-09-03,"15:09:00","Mar",1,1,0,2,"O","ad","m","","","","",0,0,""
"4365",4365,2008-09-03,"15:09:00","MonPalHen",9,9,0,2,"O","","","","","","",0,0,""
"4366",4366,2008-09-03,"15:10:00","HB",20,20,0,2,"W2","","","","","","",20,0,"ID4371:-20 "
"4367",4367,2008-09-03,"15:11:00","BootedE",1,1,0,1,"E2","","","","","","",0,0,""
"4368",4368,2008-09-03,"15:11:00","HB",3,3,0,2,"E2","","","","","","",3,0,"ID4371:-3 "
"4369",4369,2008-09-03,"15:12:00","BootedE",1,1,0,1,"W2","","","","","","",0,0,""
"4370",4370,2008-09-03,"15:12:00","BlackKite",44,80,0,1,"E3","","","","","","",0,-36,"ID4362:17 ID4360:3 ID4357:8 ID4350:3 ID4340:5 "
"4371",4371,2008-09-03,"15:12:00","HB",0,60,0,1,"E3","","","","","","",0,-60,"ID4368:3 ID4366:20 ID4363:37 "
"4372",4372,2008-09-03,"15:13:00","LevantSH",3,3,0,2,"O","","","","","","",0,0,""
"4373",4373,2008-09-03,"15:13:00","Mar",1,1,0,2,"O","imm","m","","","","",0,0,""
"4374",4374,2008-09-03,"15:14:00","BootedE",1,1,0,1,"W1","","","","","","",0,0,""
"4375",4375,2008-09-03,"15:14:00","LevantSH",1,1,0,1,"O","","","","","","",0,0,""
"4376",4376,2008-09-03,"15:14:00","LevantSH",2,2,0,2,"W2","","","","","","",0,0,""
"4377",4377,2008-09-03,"15:15:00","BootedE",1,1,0,1,"O","","","","","","",0,0,""
"4378",4378,2008-09-03,"15:15:00","BootedE",1,1,0,1,"W1","","","","","","",0,0,""
"4379",4379,2008-09-03,"15:15:00","BootedE",1,1,0,1,"W1","","","","","","",0,0,""
"4380",4380,2008-09-03,"15:15:00","LevantSH",1,1,0,1,"O","","","","","","",0,0,""
"4381",4381,2008-09-03,"15:17:00","BootedE",1,1,0,1,"O","","","","","","",0,0,""
"4382",4382,2008-09-03,"15:17:00","BlackKite",36,36,0,1,"O","","","","","","",0,0,""
"4383",4383,2008-09-03,"15:17:00","HB",164,164,0,1,"O","","","","","","",164,0,"ID4390:-150 ID4393:-14 "
"4384",4384,2008-09-03,"15:18:00","BootedE",1,1,0,1,"O","","","","","","",0,0,""
"4385",4385,2008-09-03,"15:18:00","MonPalHen",1,1,0,2,"E3","","","","","","",0,0,""
"4386",4386,2008-09-03,"15:18:00","MonPalHen",1,1,0,1,"O","","","","","","",0,0,""
"4387",4387,2008-09-03,"15:19:00","HB",0,42,0,2,"W2","","","","","","",0,-42,"ID4389:42 "
"4388",4388,2008-09-03,"15:19:00","Mar",1,1,0,2,"E3","","","","","","",0,0,""
"4389",4389,2008-09-03,"15:20:00","HB",84,84,0,1,"E2","","","","","","",84,0,"ID4387:-42 ID4393:-42 "
"4390",4390,2008-09-03,"15:21:00","HB",0,150,0,2,"W3","","","","","","",0,-150,"ID4383:150 "
"4391",4391,2008-09-03,"15:21:00","LargeEAGLE",1,1,0,1,"O","","","","","","",0,0,""
"4392",4392,2008-09-03,"15:21:00","Mar",1,1,0,1,"O","","fc","","","","",0,0,""
"4393",4393,2008-09-03,"15:22:00","HB",0,140,0,2,"W3","","","","","","",0,-140,"ID4383:14 ID4389:42 ID4415:84 "
"4394",4394,2008-09-03,"15:22:00","MonPalHen",12,12,0,1,"E2","","","","","","",0,0,""
"4395",4395,2008-09-03,"15:23:00","BlackKite",5,5,0,1,"E2","","","","","","",0,0,""
"4396",4396,2008-09-03,"15:23:00","HB",0,50,0,2,"W3","","","","","","",0,-50,"ID4415:50 "
"4397",4397,2008-09-03,"15:24:00","HB",55,55,0,2,"E2","","","","","","",0,0,""
"4398",4398,2008-09-03,"15:25:00","BlackKite",2,2,0,1,"O","","","","","","",0,0,""
"4399",4399,2008-09-03,"15:25:00","HB",3,3,0,2,"W1","","","","","","",0,0,""
"4400",4400,2008-09-03,"15:25:00","LevantSH",9,9,0,1,"E2","","","","","","",0,0,""
"4401",4401,2008-09-03,"15:25:00","LargeEAGLE",1,1,0,1,"E2","","","","","","",0,0,""
"4402",4402,2008-09-03,"15:25:00","Mar",7,7,0,2,"W1","","","","","","",1,0,"ID4428:-1 "
"4403",4403,2008-09-03,"15:27:00","LevantSH",1,1,0,1,"O","","","","","","",0,0,""
"4404",4404,2008-09-03,"15:27:00","LargeEAGLE",1,1,0,1,"O","","","","","","",0,0,""
"4405",4405,2008-09-03,"15:27:00","LargeEAGLE",1,1,0,1,"O","","","","","","",0,0,""
"4406",4406,2008-09-03,"15:27:00","StepBuz",1,1,0,1,"O","","","","","","",0,0,""
"4407",4407,2008-09-03,"15:28:00","BlackKite",1,1,0,2,"E2","","","","","","",0,0,""
"4408",4408,2008-09-03,"15:28:00","Mar",2,2,0,1,"E2","","","","","","",1,0,"ID4439:-1 "
"4409",4409,2008-09-03,"15:29:00","HB",0,15,0,2,"W2","","","","","","",0,-15,"ID4416:15 "
"4410",4410,2008-09-03,"15:29:00","LargeEAGLE",1,1,0,1,"E2","","","","","","",0,0,""
"4411",4411,2008-09-03,"15:29:00","MonPalHen",5,5,0,1,"O","","","","","","",0,0,""
"4412",4412,2008-09-03,"15:30:00","LevantSH",5,5,0,1,"O","","","","","","",0,0,""
"4413",4413,2008-09-03,"15:31:00","LevantSH",18,18,0,1,"O","","","","","","",0,0,""
"4414",4414,2008-09-03,"15:32:00","BlackKite",40,40,0,1,"E1","","","","","","",0,0,""
"4415",4415,2008-09-03,"15:32:00","HB",140,140,0,1,"E1","","","","","","",134,0,"ID4396:-50 ID4393:-84 "
"4416",4416,2008-09-03,"15:32:00","HB",53,53,0,1,"E2","","","","","","",53,0,"ID4409:-15 ID4437:-38 "
"4417",4417,2008-09-03,"15:32:00","HB",85,85,0,2,"W1","","","","","","",0,0,""
"4418",4418,2008-09-03,"15:32:00","Mar",1,1,0,2,"E1","","","","","","",1,0,"ID4428:-1 "
"4419",4419,2008-09-03,"15:33:00","BlackKite",1,1,0,2,"E1","","","","","","",0,0,""
"4420",4420,2008-09-03,"15:33:00","LevantSH",5,5,0,1,"E2","","","","","","",1,0,"ID4438:-1 "
"4421",4421,2008-09-03,"15:33:00","Mar",3,3,0,1,"E2","","","","","","",0,0,""
"4422",4422,2008-09-03,"15:33:00","MonPalHen",1,1,0,1,"E1","","","","","","",0,0,""
"4423",4423,2008-09-03,"15:34:00","Mon",1,1,0,2,"O","","","","","","",0,0,""
"4424",4424,2008-09-03,"15:35:00","BlackKite",15,15,0,1,"E2","","","","","","",1,0,"ID4440:-1 "
"4425",4425,2008-09-03,"15:35:00","Osprey",1,1,0,1,"E2","","","","","","",0,0,""
"4426",4426,2008-09-03,"15:37:00","BootedE",2,2,0,1,"E2","","","","","","",0,0,""
"4427",4427,2008-09-03,"15:38:00","MonPalHen",0,1,0,1,"E3","","","","","","",0,-1,"ID4429:1 "
"4428",4428,2008-09-03,"15:39:00","Mar",0,2,0,1,"E3","","","","","","",0,-2,"ID4418:1 ID4402:1 "
"4429",4429,2008-09-03,"15:39:00","MonPalHen",2,2,0,2,"W2","","","","","","",1,0,"ID4427:-1 "
"4430",4430,2008-09-03,"15:40:00","BootedE",1,1,0,1,"W2","","","","","","",0,0,""
"4431",4431,2008-09-03,"15:40:00","BlackKite",2,2,0,1,"E2","","","","","","",2,0,"ID4449:-2 "
"4432",4432,2008-09-03,"15:40:00","BlackKite",5,5,0,2,"O","","","","","","",0,0,""
"4433",4433,2008-09-03,"15:40:00","HB",149,149,0,1,"E2","","","","","","",144,0,"ID4437:-1 ID4441:-53 ID4443:-32 ID4450:-58 "
"4434",4434,2008-09-03,"15:40:00","HB",15,15,0,2,"O","","","","","","",15,0,"ID4442:-15 "
"4435",4435,2008-09-03,"15:41:00","StepBuz",1,1,0,1,"W1","","","","","","",0,0,""
"4436",4436,2008-09-03,"15:43:00","BlaStork",1,1,0,2,"W2","","","","","","",0,0,""
"4437",4437,2008-09-03,"15:43:00","HB",0,39,0,2,"W2","","","","","","",0,-39,"ID4416:38 ID4433:1 "
"4438",4438,2008-09-03,"15:43:00","LevantSH",0,1,0,2,"W2","","","","","","",0,-1,"ID4420:1 "
"4439",4439,2008-09-03,"15:43:00","Mar",0,1,0,2,"W2","","","","","","",0,-1,"ID4408:1 "
"4440",4440,2008-09-03,"15:45:00","BlackKite",0,1,0,2,"W2","","","","","","",0,-1,"ID4424:1 "
"4441",4441,2008-09-03,"15:45:00","HB",0,53,0,2,"W2","","","","","","",0,-53,"ID4433:53 "
"4442",4442,2008-09-03,"15:47:00","HB",0,181,0,1,"E3","","","","","","",0,-181,"ID4446:130 ID4434:15 ID4457:10 ID4460:26 "
"4443",4443,2008-09-03,"15:47:00","HB",0,32,0,2,"W2","","","","","","",0,-32,"ID4433:32 "
"4444",4444,2008-09-03,"15:47:00","LevantSH",1,1,0,2,"W2","","","","","","",0,0,""
"4445",4445,2008-09-03,"15:50:00","BlackKite",10,10,0,2,"E1","","","","","","",0,0,""
"4446",4446,2008-09-03,"15:50:00","HB",130,130,0,2,"E1","","","","","","",130,0,"ID4442:-130 "
"4447",4447,2008-09-03,"15:50:00","MonPalHen",1,1,0,2,"E1","","","","","","",0,0,""
"4448",4448,2008-09-03,"15:50:00","Stork-SPEC",2,2,0,1,"E3","","","","","","",0,0,""
"4449",4449,2008-09-03,"15:54:00","BlackKite",0,2,0,2,"W2","","","","","","",0,-2,"ID4431:2 "
"4450",4450,2008-09-03,"15:54:00","HB",0,58,0,2,"W2","","","","","","",0,-58,"ID4433:58 "
"4451",4451,2008-09-03,"15:54:00","LevantSH",11,17,0,2,"W2","","","","","","",0,-6,"ID4455:6 "
"4452",4452,2008-09-03,"15:54:00","MonPalHen",0,1,0,2,"W2","","","","","","",0,-1,"ID4466:1 "
"4453",4453,2008-09-03,"15:56:00","BootedE",1,1,0,1,"E2","","","","","","",0,0,""
"4454",4454,2008-09-03,"15:56:00","StepBuz",1,1,0,1,"E2","","","","","","",0,0,""
"4455",4455,2008-09-03,"15:58:00","LevantSH",6,6,0,1,"E2","","","","","","",6,0,"ID4451:-6 "
"4456",4456,2008-09-03,"15:59:00","BlackKite",20,20,0,2,"W2","","","","","","",0,0,""
"4457",4457,2008-09-03,"15:59:00","HB",10,10,0,2,"W2","","","","","","",10,0,"ID4442:-10 "
