"","id","date","time","species","number_new","number_ori","numberN","station","location","age","sex","morph","ctype","mtype","remark","dckept","dcdel","dcremark"
"13172",13172,2010-09-19,"08:07:00","Mar",1,1,0,2,"W3","","fc","","","","",1,0,"ID13171:-1 "
"13173",13173,2010-09-19,"08:11:00","Peregrine",1,1,0,2,"E1","","","","","","",0,0,""
"13174",13174,2010-09-19,"08:13:00","Mar",1,1,0,1,"E2","juv","","","","","",1,0,"ID13182:-1 "
"13175",13175,2010-09-19,"08:13:00","Mar",0,1,0,2,"W1","","","","","","",0,-1,"ID13170:1 "
"13176",13176,2010-09-19,"08:14:00","Mar",1,1,0,1,"E1","ad","f","","","","",1,0,"ID13182:-1 "
"13177",13177,2010-09-19,"08:15:00","Mar",1,1,0,1,"E1","","fc","","","","",0,0,""
"13178",13178,2010-09-19,"08:16:00","BlackKite",1,1,0,1,"O","","","","","","",0,0,""
"13179",13179,2010-09-19,"08:18:00","Mon",1,1,0,1,"E3","ad","m","","","","",0,0,""
"13180",13180,2010-09-19,"08:18:00","BootedE",1,1,0,1,"E2","","","l","","","",0,0,""
"13181",13181,2010-09-19,"08:19:00","Mar",0,1,0,2,"W3","ad","m","","","","",0,-1,"ID13183:1 "
"13182",13182,2010-09-19,"08:19:00","Mar",0,2,0,2,"W3","","","","","","",0,-2,"ID13174:1 ID13176:1 "
"13183",13183,2010-09-19,"08:20:00","Mar",1,1,0,1,"E2","ad","m","","","","",1,0,"ID13181:-1 "
"13184",13184,2010-09-19,"08:21:00","Mar",1,1,0,1,"E2","juv","","","","","",0,0,""
"13185",13185,2010-09-19,"08:21:00","Mar",2,2,0,1,"E2","ad","m","","","","",1,0,"ID13186:-1 "
"13186",13186,2010-09-19,"08:22:00","Mar",0,1,0,2,"W3","ad","m","","","","",0,-1,"ID13185:1 "
"13187",13187,2010-09-19,"08:25:00","BootedE",2,2,0,1,"E2","","","","","","",0,0,""
"13188",13188,2010-09-19,"08:26:00","Mar",1,1,0,1,"E2","ad","m","","","","",0,0,""
"13189",13189,2010-09-19,"08:26:00","HB",1,1,0,2,"E1","juv","","","","","",0,0,""
"13190",13190,2010-09-19,"08:26:00","BlackKite",23,23,0,2,"E1","","","","","","",0,0,""
"13191",13191,2010-09-19,"08:27:00","MonPalHen",2,2,0,2,"O","","","","","","",0,0,""
"13192",13192,2010-09-19,"08:28:00","MonPalHen",1,1,0,1,"E3","","","","","","",0,0,""
"13193",13193,2010-09-19,"08:31:00","Mar",2,2,0,2,"W3","","fc","","","","",0,0,""
"13194",13194,2010-09-19,"08:31:00","MonPalHen",1,1,0,2,"W3","","","","","","",0,0,""
"13195",13195,2010-09-19,"08:31:00","Pal",1,1,0,2,"W3","ad","m","","","","",0,0,""
"13196",13196,2010-09-19,"08:33:00","Osprey",1,1,0,1,"W3","","","","","","",0,0,""
"13197",13197,2010-09-19,"08:34:00","Mon",1,1,0,1,"W2","nonjuv","m","d","","","melanistische vorm",0,0,""
"13198",13198,2010-09-19,"08:36:00","HB",1,1,0,2,"O","juv","","","","","",0,0,""
"13199",13199,2010-09-19,"08:36:00","Mar",1,1,0,2,"W3","","fc","","","","",0,0,""
"13200",13200,2010-09-19,"08:37:00","HB",12,12,0,2,"E2","","","","","","",0,0,""
"13201",13201,2010-09-19,"08:37:00","BlackKite",32,32,0,2,"E2","","","","","","",0,0,""
"13202",13202,2010-09-19,"08:38:00","Pal",1,1,0,1,"W3","ad","m","","","","",0,0,""
"13203",13203,2010-09-19,"08:40:00","Mar",1,1,0,1,"E3","ad","m","","","","",0,0,""
"13204",13204,2010-09-19,"08:40:00","HB",1,1,0,2,"O","juv","","","","","",0,0,""
"13205",13205,2010-09-19,"08:41:00","Mar",2,2,0,2,"W3","","fc","","","","",0,0,""
"13206",13206,2010-09-19,"08:41:00","HB",2,2,0,2,"O","juv","","","","","",0,0,""
"13207",13207,2010-09-19,"08:42:00","HB",1,1,0,1,"W3","juv","","","","","",0,0,""
"13208",13208,2010-09-19,"08:42:00","MonPalHen",1,1,0,1,"W3","","fc","","","","",0,0,""
"13209",13209,2010-09-19,"08:44:00","Mar",0,1,0,2,"W3","","fc","","","","",0,-1,"ID13222:1 "
"13210",13210,2010-09-19,"08:45:00","Mar",0,1,0,2,"W3","","fc","","","","",0,-1,"ID13220:1 "
"13211",13211,2010-09-19,"08:46:00","Pal",1,1,0,1,"E2","ad","f","","","","",0,0,""
"13212",13212,2010-09-19,"08:46:00","BlackKite",49,49,0,2,"E3","","","","","","",0,0,""
"13213",13213,2010-09-19,"08:47:00","HB",3,3,0,2,"E3","","","","","","",0,0,""
"13214",13214,2010-09-19,"08:48:00","Mar",1,1,0,1,"E2","nonjuv","m","","","","",0,0,""
"13215",13215,2010-09-19,"08:50:00","MonPalHen",2,2,0,1,"E2","","","","","","",0,0,""
"13216",13216,2010-09-19,"08:50:00","Mon",1,1,0,1,"E1","ad","m","","","","",0,0,""
"13217",13217,2010-09-19,"08:50:00","Mon",1,1,0,1,"E1","ad","f","","","","",0,0,""
"13218",13218,2010-09-19,"08:51:00","Kestrel-SPEC",0,0,0,1,"O","","","","","","previously 1 - count on impulse but no monitoring this year -  ",0,0,""
"13219",13219,2010-09-19,"08:52:00","MonPalHen",1,1,0,1,"E1","","","","","","",0,0,""
"13220",13220,2010-09-19,"08:53:00","Mar",1,1,0,1,"E2","nonjuv","f","","","","",1,0,"ID13210:-1 "
"13221",13221,2010-09-19,"08:53:00","BlackKite",0,1,0,2,"W3","","","","","","",0,-1,"ID13226:1 "
"13222",13222,2010-09-19,"08:54:00","Mar",1,1,0,1,"E2","ad","f","","","","",1,0,"ID13209:-1 "
"13223",13223,2010-09-19,"08:54:00","Mar",5,5,0,1,"W3","juv","","","","","",0,0,""
"13224",13224,2010-09-19,"08:54:00","Mar",1,1,0,1,"W3","ad","m","","","","",0,0,""
"13225",13225,2010-09-19,"08:55:00","Mar",1,1,0,1,"W3","ad","f","","","","",0,0,""
"13226",13226,2010-09-19,"08:55:00","BlackKite",1,1,0,1,"E1","","","","","","",1,0,"ID13221:-1 "
"13227",13227,2010-09-19,"08:55:00","HB",1,1,0,2,"W1","juv","","","","","",0,0,""
"13228",13228,2010-09-19,"08:56:00","HB",1,1,0,2,"W1","juv","","","","","",0,0,""
"13229",13229,2010-09-19,"08:58:00","BlackKite",1,1,0,1,"E2","","","","","","",1,0,"ID13230:-1 "
"13230",13230,2010-09-19,"08:58:00","BlackKite",0,1,0,2,"W3","","","","","","",0,-1,"ID13229:1 "
"13231",13231,2010-09-19,"08:58:00","HB",1,1,0,2,"W2","","","","","","",0,0,""
"13232",13232,2010-09-19,"08:58:00","HB",1,1,0,2,"W1","juv","","","","","",0,0,""
"13233",13233,2010-09-19,"08:58:00","HB",1,1,0,2,"O","juv","","","","","",0,0,""
"13234",13234,2010-09-19,"09:00:00","BlackKite",0,4,0,1,"E3","","","","","","",0,-4,"ID13236:4 "
"13235",13235,2010-09-19,"09:00:00","HB",3,3,0,2,"E1","","","","","","",0,0,""
"13236",13236,2010-09-19,"09:02:00","BlackKite",4,4,0,2,"O","","","","","","",4,0,"ID13234:-4 "
"13237",13237,2010-09-19,"09:03:00","BlackKite",0,2,0,1,"E3","","","","","","",0,-2,"ID13239:2 "
"13238",13238,2010-09-19,"09:05:00","Mar",1,1,0,2,"O","ad","m","","","","",0,0,""
"13239",13239,2010-09-19,"09:06:00","BlackKite",7,7,0,2,"O","","","","","","",2,0,"ID13237:-2 "
"13240",13240,2010-09-19,"09:06:00","HB",3,3,0,2,"O","","","","","","",0,0,""
"13241",13241,2010-09-19,"09:07:00","MonPalHen",1,1,0,2,"O","","","","","","",0,0,""
"13242",13242,2010-09-19,"09:09:00","Mar",1,1,0,1,"W3","","","","","","",0,0,""
"13243",13243,2010-09-19,"09:09:00","MonPalHen",1,1,0,2,"E2","","","","","","",0,0,""
"13244",13244,2010-09-19,"09:11:00","BootedE",1,1,0,2,"E2","","","d","","","",0,0,""
"13245",13245,2010-09-19,"09:13:00","Mar",1,1,0,1,"W3","ad","m","","","","",0,0,""
"13246",13246,2010-09-19,"09:13:00","Mar",2,2,0,1,"W3","","fc","","","","",0,0,""
"13247",13247,2010-09-19,"09:14:00","Mar",1,1,0,1,"W3","","fc","","","","",0,0,""
"13248",13248,2010-09-19,"09:15:00","MonPalHen",1,1,0,1,"E3","","","","","","",0,0,""
"13249",13249,2010-09-19,"09:16:00","BootedE",1,1,0,1,"W1","","","d","","","",1,0,"ID13254:-1 "
"13250",13250,2010-09-19,"09:19:00","BootedE",1,1,0,1,"W2","juv","","d","","","",1,0,"ID13271:-1 "
"13251",13251,2010-09-19,"09:19:00","LesserSE",1,1,0,2,"O","","","","","","",0,0,""
"13252",13252,2010-09-19,"09:19:00","BlackKite",4,4,0,2,"E2","","","","","","",0,0,""
"13253",13253,2010-09-19,"09:19:00","HB",12,12,0,2,"E2","","","","","","",0,0,""
"13254",13254,2010-09-19,"09:20:00","BootedE",0,1,0,2,"W3","","","d","","","",0,-1,"ID13249:1 "
"13255",13255,2010-09-19,"09:23:00","LesserSE",3,3,0,2,"O","","","","","","",0,0,""
"13256",13256,2010-09-19,"09:24:00","HB",1,1,0,2,"E1","juv","","","","","",0,0,""
"13257",13257,2010-09-19,"09:25:00","LesserSE",1,1,0,2,"E1","","","","","","",0,0,""
"13258",13258,2010-09-19,"09:26:00","HB",12,12,0,2,"E1","","","","","","",0,0,""
"13259",13259,2010-09-19,"09:26:00","Mar",1,1,0,2,"O","juv","","","","","",1,0,"ID13269:-1 "
"13260",13260,2010-09-19,"09:28:00","Pal",1,1,0,2,"O","nonjuv","m","","","","",0,0,""
"13261",13261,2010-09-19,"09:30:00","Kestrel-SPEC",0,0,0,1,"E1","","","","","","previously 1 - count on impulse but no monitoring this year -  ",0,0,""
"13262",13262,2010-09-19,"09:31:00","Pal",1,1,0,1,"W3","imm","m","","","","",0,0,""
"13263",13263,2010-09-19,"09:31:00","LesserSE",1,1,0,2,"O","","","","","","",0,0,""
"13264",13264,2010-09-19,"09:32:00","MonPalHen",1,1,0,1,"E3","","","","","","",0,0,""
"13265",13265,2010-09-19,"09:32:00","LargeEAGLE",4,4,0,1,"","","","","","","",0,0,""
"13266",13266,2010-09-19,"09:32:00","Mar",1,1,0,1,"W3","","fc","","","","",0,0,""
"13267",13267,2010-09-19,"09:33:00","Mar",1,1,0,1,"W3","ad","m","","","","",0,0,""
"13268",13268,2010-09-19,"09:33:00","LargeEAGLE",3,3,0,1,"","","","","","","",0,0,""
"13269",13269,2010-09-19,"09:34:00","Mar",0,2,0,1,"E3","","","","","","",0,-2,"ID13273:1 ID13259:1 "
"13270",13270,2010-09-19,"09:34:00","HB",1,1,0,1,"E1","juv","","","","","",0,0,""
"13271",13271,2010-09-19,"09:34:00","BootedE",0,1,0,2,"W3","","","d","","","",0,-1,"ID13250:1 "
"13272",13272,2010-09-19,"09:34:00","BootedE",0,1,0,2,"W3","","","l","","","",0,-1,"ID13283:1 "
"13273",13273,2010-09-19,"09:34:00","Mar",1,1,0,2,"O","ad","m","","","","",1,0,"ID13269:-1 "
"13274",13274,2010-09-19,"09:35:00","LargeEAGLE",0,3,0,1,"E3","","","","","","",0,-3,"ID13277:1 ID13278:2 "
"13275",13275,2010-09-19,"09:35:00","BootedE",1,1,0,2,"O","","","d","","","",0,0,""
"13276",13276,2010-09-19,"09:35:00","ShortTE",1,1,0,2,"O","","","","","","",0,0,""
"13277",13277,2010-09-19,"09:36:00","LesserSE",1,1,0,2,"O","","","","","","",1,0,"ID13274:-1 "
"13278",13278,2010-09-19,"09:36:00","LesserSE",2,2,0,2,"O","","","","","","",2,0,"ID13274:-2 "
"13279",13279,2010-09-19,"09:37:00","LesserSE",2,2,0,2,"O","","","","","","",0,0,""
"13280",13280,2010-09-19,"09:39:00","MonPalHen",1,1,0,1,"W3","","","","","","",0,0,""
"13281",13281,2010-09-19,"09:39:00","LesserSE",2,2,0,2,"O","","","","","","",0,0,""
"13282",13282,2010-09-19,"09:39:00","BootedE",1,1,0,2,"O","","","d","","","",0,0,""
"13283",13283,2010-09-19,"09:40:00","BootedE",1,1,0,1,"O","","","l","","","",1,0,"ID13272:-1 "
"13284",13284,2010-09-19,"09:40:00","MonPalHen",1,1,0,2,"O","","","","","","",0,0,""
"13285",13285,2010-09-19,"09:42:00","MonPalHen",1,1,0,2,"O","","","","","","",0,0,""
"13286",13286,2010-09-19,"09:42:00","LesserSE",6,6,0,2,"O","","","","","","",0,0,""
"13287",13287,2010-09-19,"09:44:00","BootedE",1,1,0,1,"O","","","d","","","",0,0,""
"13288",13288,2010-09-19,"09:44:00","HB",2,2,0,2,"W1","","","","","","",0,0,""
"13289",13289,2010-09-19,"09:45:00","HB",1,1,0,2,"O","","","","","","",0,0,""
"13290",13290,2010-09-19,"09:45:00","HB",1,1,0,2,"W1","","","","","","",0,0,""
"13291",13291,2010-09-19,"09:46:00","HB",21,21,0,2,"O","","","","","","",0,0,""
"13292",13292,2010-09-19,"09:46:00","BlackKite",8,8,0,2,"O","","","","","","",0,0,""
"13293",13293,2010-09-19,"09:47:00","BlackKite",1,1,0,1,"E1","","","","","","",0,0,""
"13294",13294,2010-09-19,"09:48:00","Roller",3,3,0,1,"W1","","","","","","",0,0,""
"13295",13295,2010-09-19,"09:48:00","LesserSE",2,2,0,2,"E1","","","","","","",0,0,""
"13296",13296,2010-09-19,"09:48:00","HB",1,1,0,2,"O","","","","","","",0,0,""
"13297",13297,2010-09-19,"09:48:00","BootedE",1,1,0,2,"O","","","l","","","",0,0,""
"13298",13298,2010-09-19,"09:49:00","LargeEAGLE",16,16,0,2,"E3","","","","","","",0,0,""
"13299",13299,2010-09-19,"09:49:00","LesserSE",8,8,0,2,"E3","","","","","","",0,0,""
"13300",13300,2010-09-19,"09:49:00","BlackKite",50,50,0,2,"E3","","","","","","",0,0,""
"13301",13301,2010-09-19,"09:50:00","HB",2,2,0,1,"E1","","","","","","",0,0,""
"13302",13302,2010-09-19,"09:50:00","HB",8,8,0,2,"E3","","","","","","",0,0,""
"13303",13303,2010-09-19,"09:50:00","HB",2,2,0,2,"O","","","","","","",0,0,""
"13304",13304,2010-09-19,"09:51:00","BootedE",1,1,0,1,"E1","","","l","","","",0,0,""
"13305",13305,2010-09-19,"09:51:00","Mar",1,1,0,1,"W2","","","","","","",0,0,""
"13306",13306,2010-09-19,"09:51:00","BootedE",1,1,0,2,"O","","","l","","","",0,0,""
"13307",13307,2010-09-19,"09:51:00","ShortTE",1,1,0,2,"O","","","","","","",0,0,""
"13308",13308,2010-09-19,"09:52:00","BootedE",1,1,0,1,"W2","","","l","","","",0,0,""
"13309",13309,2010-09-19,"09:52:00","HB",3,3,0,2,"W1","","","","","","",0,0,""
"13310",13310,2010-09-19,"09:53:00","HB",1,1,0,1,"E1","","","","","","",0,0,""
"13311",13311,2010-09-19,"09:53:00","BootedE",1,1,0,1,"E1","","","l","","","",0,0,""
"13312",13312,2010-09-19,"09:53:00","BlackKite",1,1,0,2,"W1","","","","","","",0,0,""
"13313",13313,2010-09-19,"09:53:00","BootedE",1,1,0,2,"W1","","","l","","","",0,0,""
"13314",13314,2010-09-19,"09:54:00","Mar",1,1,0,1,"E1","juv","","","","","",0,0,""
"13315",13315,2010-09-19,"09:54:00","Mar",1,1,0,1,"E2","ad","m","","","","",0,0,""
"13316",13316,2010-09-19,"09:54:00","MonPalHen",1,1,0,2,"W2","juv","","","","","",0,0,""
"13317",13317,2010-09-19,"09:54:00","MonPalHen",1,1,0,2,"E2","juv","","","","","",0,0,""
"13318",13318,2010-09-19,"09:55:00","BootedE",1,1,0,1,"E1","","","d","","","",0,0,""
"13319",13319,2010-09-19,"09:56:00","ShortTE",1,1,0,2,"O","","","","","","",0,0,""
"13320",13320,2010-09-19,"09:56:00","ShortTE",1,1,0,2,"E1","","","","","","",0,0,""
"13321",13321,2010-09-19,"09:56:00","LesserSE",2,2,0,2,"E1","","","","","","",0,0,""
"13322",13322,2010-09-19,"09:57:00","Mon",2,2,0,1,"W2","juv","","","","","",0,0,""
"13323",13323,2010-09-19,"09:58:00","BootedE",1,1,0,1,"O","","","l","","","",0,0,""
"13324",13324,2010-09-19,"09:58:00","ShortTE",1,1,0,2,"E2","","","","","","",0,0,""
"13325",13325,2010-09-19,"09:59:00","Mar",1,1,0,1,"W3","ad","m","d","","","melanistische vorm",0,0,""
"13326",13326,2010-09-19,"09:59:00","Pal",1,1,0,2,"W3","ad","m","","","","",1,0,"ID13331:-1 "
"13327",13327,2010-09-19,"09:59:00","BlackKite",1,1,0,2,"O","","","","","","",0,0,""
"13328",13328,2010-09-19,"09:59:00","ShortTE",1,1,0,2,"E3","","","","","","",0,0,""
"13329",13329,2010-09-19,"09:59:00","ShortTE",6,6,0,2,"O","","","","","","",0,0,""
"13330",13330,2010-09-19,"10:00:00","HB",4,4,0,1,"E1","","","","","","",0,0,""
"13331",13331,2010-09-19,"10:00:00","MonPalHen",1,2,0,1,"E1","","","","","","",1,-1,"ID13333:-1 ID13326:1 "
"13332",13332,2010-09-19,"10:00:00","BootedE",1,1,0,1,"E1","","","l","","","",0,0,""
"13333",13333,2010-09-19,"10:00:00","MonPalHen",0,1,0,2,"W3","","","","","","",0,-1,"ID13331:1 "
"13334",13334,2010-09-19,"10:01:00","Kestrel-SPEC",0,0,0,1,"E1","","","","","","previously 1 - count on impulse but no monitoring this year -  ",0,0,""
"13335",13335,2010-09-19,"10:01:00","Mar",1,1,0,1,"E1","","","","","","",0,0,""
"13336",13336,2010-09-19,"10:01:00","BlackKite",1,1,0,1,"E1","","","","","","",0,0,""
"13337",13337,2010-09-19,"10:01:00","HB",1,1,0,1,"E1","","","","","","",0,0,""
"13338",13338,2010-09-19,"10:01:00","MonPalHen",0,1,0,2,"W3","","","","","","",0,-1,"ID13356:1 "
"13339",13339,2010-09-19,"10:02:00","BootedE",1,1,0,1,"E1","","","d","","","",0,0,""
"13340",13340,2010-09-19,"10:02:00","BootedE",1,1,0,2,"O","","","l","","","",0,0,""
"13341",13341,2010-09-19,"10:02:00","LesserSE",1,1,0,2,"O","","","","","","",0,0,""
"13342",13342,2010-09-19,"10:03:00","ShortTE",1,1,0,1,"E1","","","","","","",0,0,""
"13343",13343,2010-09-19,"10:03:00","BlackKite",2,2,0,2,"O","","","","","","",2,0,"ID13350:-1 ID13362:-1 "
"13344",13344,2010-09-19,"10:03:00","LesserSE",2,2,0,2,"O","","","","","","",0,0,""
"13345",13345,2010-09-19,"10:03:00","LesserSE",2,2,0,2,"O","","","","","","",0,0,""
"13346",13346,2010-09-19,"10:03:00","BlackKite",1,1,0,2,"O","","","","","","",1,0,"ID13362:-1 "
"13347",13347,2010-09-19,"10:04:00","HB",1,1,0,1,"E1","","","","","","",0,0,""
"13348",13348,2010-09-19,"10:05:00","BootedE",2,2,0,2,"O","","","","","","",0,0,""
"13349",13349,2010-09-19,"10:06:00","BootedE",0,1,0,1,"E1","","","","","","",0,-1,"ID13388:1 "
"13350",13350,2010-09-19,"10:06:00","BlackKite",0,1,0,1,"E3","","","","","","",0,-1,"ID13343:1 "
"13351",13351,2010-09-19,"10:07:00","BootedE",1,1,0,2,"W2","","","l","","","",0,0,""
"13352",13352,2010-09-19,"10:07:00","MonPalHen",1,1,0,2,"O","","fc","","","","",0,0,""
"13353",13353,2010-09-19,"10:09:00","ShortTE",0,1,0,1,"E3","","","","","","",0,-1,"ID13358:1 "
"13354",13354,2010-09-19,"10:09:00","HB",1,1,0,1,"W3","","","","","","",0,0,""
"13355",13355,2010-09-19,"10:09:00","BootedE",1,1,0,1,"W3","","","d","","","",0,0,""
"13356",13356,2010-09-19,"10:09:00","MonPalHen",1,1,0,1,"E2","","","","","","",1,0,"ID13338:-1 "
"13357",13357,2010-09-19,"10:09:00","HB",1,1,0,1,"W2","","","","","","",0,0,""
"13358",13358,2010-09-19,"10:10:00","ShortTE",1,1,0,2,"O","","","","","","",1,0,"ID13353:-1 "
"13359",13359,2010-09-19,"10:10:00","BootedE",1,1,0,2,"E1","","","l","","","",0,0,""
"13360",13360,2010-09-19,"10:11:00","BootedE",1,1,0,1,"W3","","","d","","","",0,0,""
"13361",13361,2010-09-19,"10:11:00","BootedE",1,1,0,2,"O","","","l","","","",0,0,""
"13362",13362,2010-09-19,"10:12:00","BlackKite",0,2,0,1,"E3","","","","","","",0,-2,"ID13343:1 ID13346:1 "
"13363",13363,2010-09-19,"10:13:00","MonPalHen",1,1,0,1,"E3","","","","","","",0,0,""
"13364",13364,2010-09-19,"10:13:00","Mar",2,2,0,1,"E2","","","","","","",1,0,"ID13403:-1 "
"13365",13365,2010-09-19,"10:13:00","BootedE",1,1,0,1,"O","","","d","","","",0,0,""
"13366",13366,2010-09-19,"10:13:00","BootedE",1,1,0,1,"O","","","l","","","",1,0,"ID13388:-1 "
"13367",13367,2010-09-19,"10:13:00","BootedE",2,2,0,1,"W3","","","d","","","",0,0,""
"13368",13368,2010-09-19,"10:13:00","BootedE",1,1,0,2,"E1","","","l","","","",0,0,""
"13369",13369,2010-09-19,"10:14:00","BootedE",1,1,0,1,"W3","","","l","","","",0,0,""
"13370",13370,2010-09-19,"10:14:00","Mar",1,1,0,1,"W3","ad","m","","","","",0,0,""
"13371",13371,2010-09-19,"10:14:00","BootedE",1,1,0,1,"E2","","","l","","","",1,0,"ID13388:-1 "
"13372",13372,2010-09-19,"10:14:00","BootedE",5,5,0,1,"O","","","d","","","",0,0,""
"13373",13373,2010-09-19,"10:15:00","BootedE",2,2,0,1,"O","","","l","","","",2,0,"ID13388:-2 "
"13374",13374,2010-09-19,"10:15:00","HB",4,4,0,1,"E2","","","","","","",3,0,"ID13405:-2 ID13408:-1 "
"13375",13375,2010-09-19,"10:15:00","BootedE",1,1,0,1,"W3","","","l","","","",0,0,""
"13376",13376,2010-09-19,"10:15:00","LargeEAGLE",1,1,0,2,"W3","","","","","","",0,0,""
"13377",13377,2010-09-19,"10:15:00","BootedE",1,1,0,2,"E1","","","l","","","",0,0,""
"13378",13378,2010-09-19,"10:16:00","BootedE",1,1,0,1,"W3","","","d","","","",0,0,""
"13379",13379,2010-09-19,"10:16:00","BootedE",3,3,0,1,"O","","","l","","","",3,0,"ID13388:-1 ID13420:-2 "
"13380",13380,2010-09-19,"10:16:00","BootedE",2,2,0,1,"O","","","d","","","",0,0,""
"13381",13381,2010-09-19,"10:16:00","BootedE",1,1,0,2,"O","","","l","","","",0,0,""
"13382",13382,2010-09-19,"10:17:00","HB",1,1,0,1,"W3","juv","","","","","",0,0,""
"13383",13383,2010-09-19,"10:17:00","BootedE",1,1,0,1,"W3","","","d","","","",0,0,""
"13384",13384,2010-09-19,"10:17:00","ShortTE",6,6,0,1,"O","","","","","","",0,0,""
"13385",13385,2010-09-19,"10:18:00","BootedE",1,1,0,2,"E2","","","","","","",0,0,""
"13386",13386,2010-09-19,"10:19:00","BootedE",1,1,0,1,"W3","","","d","","","",0,0,""
"13387",13387,2010-09-19,"10:19:00","BootedE",2,2,0,1,"W3","","","l","","","",0,0,""
"13388",13388,2010-09-19,"10:19:00","BootedE",1,6,0,2,"W3","","","l","","","",1,-5,"ID13349:-1 ID13366:1 ID13371:1 ID13373:2 ID13379:1 "
"13389",13389,2010-09-19,"10:19:00","HB",1,1,0,2,"O","","","","","","",0,0,""
"13390",13390,2010-09-19,"10:19:00","BlackKite",8,8,0,2,"W3","","","","","","",0,0,""
"13391",13391,2010-09-19,"10:19:00","BootedE",1,1,0,2,"W1","","","l","","","",0,0,""
"13392",13392,2010-09-19,"10:21:00","ShortTE",3,3,0,1,"O","","","","","","",0,0,""
"13393",13393,2010-09-19,"10:22:00","Mar",2,2,0,1,"W3","juv","","","","","",0,0,""
"13394",13394,2010-09-19,"10:22:00","HB",2,2,0,1,"W3","","","","","","",0,0,""
"13395",13395,2010-09-19,"10:22:00","BootedE",14,17,0,1,"E1","","","","","","",0,-3,"ID13420:1 ID13425:2 "
"13396",13396,2010-09-19,"10:23:00","BootedE",9,9,0,1,"E1","","","d","","","",0,0,""
"13397",13397,2010-09-19,"10:23:00","ShortTE",1,1,0,2,"E1","","","","","","",0,0,""
"13398",13398,2010-09-19,"10:23:00","LargeEAGLE",15,15,0,2,"E3","","","","","","",0,0,""
"13399",13399,2010-09-19,"10:23:00","BlackKite",10,10,0,2,"E3","","","","","","",0,0,""
"13400",13400,2010-09-19,"10:23:00","HB",4,4,0,2,"E3","","","","","","",0,0,""
"13401",13401,2010-09-19,"10:24:00","HB",1,1,0,1,"W2","","","","","","",0,0,""
"13402",13402,2010-09-19,"10:24:00","BootedE",1,1,0,1,"W1","","","l","","","",0,0,""
"13403",13403,2010-09-19,"10:24:00","Mar",0,1,0,2,"W3","","","","","","",0,-1,"ID13364:1 "
"13404",13404,2010-09-19,"10:25:00","HB",3,3,0,1,"W1","juv","","","","","",0,0,""
"13405",13405,2010-09-19,"10:25:00","HB",0,2,0,2,"W3","","","","","","",0,-2,"ID13374:2 "
"13406",13406,2010-09-19,"10:25:00","BootedE",1,1,0,2,"E1","","","d","","","",0,0,""
"13407",13407,2010-09-19,"10:25:00","BootedE",1,1,0,2,"E1","","","l","","","",0,0,""
"13408",13408,2010-09-19,"10:25:00","HB",0,1,0,2,"W2","","","","","","",0,-1,"ID13374:1 "
"13409",13409,2010-09-19,"10:25:00","ShortTE",1,1,0,2,"O","","","","","","",0,0,""
"13410",13410,2010-09-19,"10:25:00","BootedE",1,1,0,2,"O","","","l","","","",0,0,""
"13411",13411,2010-09-19,"10:26:00","HB",1,1,0,1,"W1","juv","","","","","",0,0,""
"13412",13412,2010-09-19,"10:26:00","BootedE",2,2,0,2,"E1","","","l","","","",0,0,""
"13413",13413,2010-09-19,"10:27:00","BootedE",3,3,0,1,"E2","","","d","","","",0,0,""
"13414",13414,2010-09-19,"10:27:00","BootedE",2,2,0,2,"E1","","","","","","",0,0,""
"13415",13415,2010-09-19,"10:29:00","BootedE",2,2,0,1,"E2","","","l","","","",0,0,""
"13416",13416,2010-09-19,"10:29:00","HB",2,2,0,1,"E1","","","","","","",0,0,""
"13417",13417,2010-09-19,"10:29:00","BootedE",9,9,0,1,"W2","","","d","","","",0,0,""
"13418",13418,2010-09-19,"10:29:00","BootedE",10,10,0,1,"W2","","","l","","","",0,0,""
"13419",13419,2010-09-19,"10:29:00","BlackKite",12,12,0,2,"W3","","","","","","",0,0,""
"13420",13420,2010-09-19,"10:29:00","BootedE",1,3,0,2,"W3","","","l","","","",1,-2,"ID13379:2 ID13395:-1 "
"13421",13421,2010-09-19,"10:30:00","BootedE",2,2,0,2,"O","","","l","","","",0,0,""
"13422",13422,2010-09-19,"10:32:00","ShortTE",1,1,0,1,"E1","","","","","","",0,0,""
"13423",13423,2010-09-19,"10:32:00","BootedE",16,16,0,1,"E1","","","l","","","",0,0,""
"13424",13424,2010-09-19,"10:32:00","BootedE",7,7,0,1,"E1","","","d","","","",0,0,""
"13425",13425,2010-09-19,"10:32:00","BootedE",2,2,0,2,"W3","","","l","","","",2,0,"ID13395:-2 "
"13426",13426,2010-09-19,"10:33:00","HB",1,1,0,1,"E1","","","","","","",0,0,""
"13427",13427,2010-09-19,"10:33:00","BootedE",1,1,0,2,"E2","","","d","","","",0,0,""
"13428",13428,2010-09-19,"10:34:00","ShortTE",1,1,0,1,"O","","","","","","",0,0,""
"13429",13429,2010-09-19,"10:34:00","BootedE",2,2,0,1,"W2","","","d","","","",0,0,""
"13430",13430,2010-09-19,"10:34:00","HB",1,1,0,2,"W1","","","","","","",0,0,""
"13431",13431,2010-09-19,"10:34:00","ShortTE",1,1,0,2,"E2","","","","","","",0,0,""
"13432",13432,2010-09-19,"10:35:00","Mar",1,1,0,2,"W2","ad","m","","","","",1,0,"ID13452:-1 "
