"","id","date","time","species","number_new","number_ori","numberN","station","location","age","sex","morph","ctype","mtype","remark","dckept","dcdel","dcremark"
"4340",4340,2014-08-28,"09:21:00","Pal",1,1,0,1,"O","juv","","","","","",0,0,""
"4341",4341,2014-08-28,"09:22:00","BK_JUV",1,1,0,2,"O","","","","","","",0,0,""
"4342",4342,2014-08-28,"09:22:00","BK_NONJUV",1,1,0,2,"O","","","","","","",0,0,""
"4343",4343,2014-08-28,"09:22:00","Mar",1,1,0,1,"W1","ad","f","","","","",0,0,""
"4344",4344,2014-08-28,"09:22:00","Roller",7,7,0,1,"E1","","","","","","",0,0,""
"4345",4345,2014-08-28,"09:23:00","BlackKite",1,1,0,2,"W1","","","","","","",0,0,""
"4346",4346,2014-08-28,"09:23:00","Mon",1,1,0,1,"W1","ad","f","","","","",0,0,""
"4347",4347,2014-08-28,"09:23:00","MonPalHen",1,1,0,1,"W3","juv","","","","","",0,0,""
"4348",4348,2014-08-28,"09:23:00","Roller",2,2,0,1,"W2","","","","","","",0,0,""
"4349",4349,2014-08-28,"09:24:00","HB_AD",28,28,0,2,"O","","m","","","","",0,0,""
"4350",4350,2014-08-28,"09:24:00","HB_AD",19,19,0,2,"O","","f","","","","",0,0,""
"4351",4351,2014-08-28,"09:28:00","Mar",1,1,0,1,"W2","ad","f","","","","",0,0,""
"4352",4352,2014-08-28,"09:31:00","Mar",1,1,0,2,"E2","","","","","","",0,0,""
"4353",4353,2014-08-28,"09:31:00","MonPalHen",1,1,0,1,"E1","","","","","","",0,0,""
"4354",4354,2014-08-28,"09:32:00","HB_AD",28,28,0,2,"O","","m","","","","",0,0,""
"4355",4355,2014-08-28,"09:32:00","HB_AD",15,15,0,2,"O","","f","","","","",0,0,""
"4356",4356,2014-08-28,"09:32:00","HB_JUV",1,1,0,2,"O","","","","","","",0,0,""
"4357",4357,2014-08-28,"09:33:00","BlackKite",2,2,0,2,"W1","","","","","","",0,0,""
"4358",4358,2014-08-28,"09:33:00","Mar",1,1,0,2,"W2","ad","m","","","","",0,0,""
"4359",4359,2014-08-28,"09:33:00","Mon",1,1,0,1,"E1","ad","m","","","","",0,0,""
"4360",4360,2014-08-28,"09:33:00","MonPalHen",1,1,0,2,"E2","","","","","","",0,0,""
"4361",4361,2014-08-28,"09:34:00","Mon",1,1,0,1,"E1","ad","f","","","","",0,0,""
"4362",4362,2014-08-28,"09:34:00","MonPalHen",1,1,0,2,"E2","","fc","","","","",0,0,""
"4363",4363,2014-08-28,"09:35:00","Mar",2,2,0,1,"W2","ad","m","","","","",0,0,""
"4364",4364,2014-08-28,"09:35:00","Mar",2,2,0,1,"W2","juv","","","","","",0,0,""
"4365",4365,2014-08-28,"09:35:00","MonPalHen",6,6,0,1,"E1","","","","","","",0,0,""
"4366",4366,2014-08-28,"09:36:00","HB",492,492,0,1,"E3","","","","sc","","",0,0,""
"4367",4367,2014-08-28,"09:37:00","Mon",6,6,0,1,"O","ad","m","","","","",0,0,""
"4368",4368,2014-08-28,"09:37:00","Mon",3,3,0,1,"O","ad","f","","","","",0,0,""
"4369",4369,2014-08-28,"09:37:00","Mon",1,1,0,1,"O","imm","m","","","","",0,0,""
"4370",4370,2014-08-28,"09:37:00","Mon",3,3,0,1,"O","imm","f","","","","",0,0,""
"4371",4371,2014-08-28,"09:37:00","Mon",5,5,0,1,"O","juv","","","","","",0,0,""
"4372",4372,2014-08-28,"09:38:00","Roller",10,10,0,1,"W2","","","","","","",0,0,""
"4373",4373,2014-08-28,"09:40:00","Roller",12,12,0,2,"W1","","","","","","",0,0,""
"4374",4374,2014-08-28,"09:41:00","BlackKite",1,1,0,2,"W1","","","","","","",0,0,""
"4375",4375,2014-08-28,"09:41:00","Mar",2,2,0,1,"W2","juv","","","","","",0,0,""
"4376",4376,2014-08-28,"09:41:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"4377",4377,2014-08-28,"09:41:00","MonPalHen",1,1,0,1,"W3","","","","","","",0,0,""
"4378",4378,2014-08-28,"09:43:00","HB_AD",22,22,0,2,"O","","m","","","","",0,0,""
"4379",4379,2014-08-28,"09:43:00","HB_AD",13,13,0,2,"O","","f","","","","",0,0,""
"4380",4380,2014-08-28,"09:46:00","Mon",2,2,0,1,"E1","juv","","","","","",0,0,""
"4381",4381,2014-08-28,"09:46:00","MonPalHen",3,3,0,1,"E1","","","","","","",0,0,""
"4382",4382,2014-08-28,"09:48:00","HB",262,262,0,1,"E3","","","","sc","","",0,0,""
"4383",4383,2014-08-28,"09:52:00","Mon",2,2,0,1,"E1","ad","m","","","","",0,0,""
"4384",4384,2014-08-28,"09:52:00","Mon",2,2,0,1,"E1","ad","f","","","","",0,0,""
"4385",4385,2014-08-28,"09:52:00","MonPalHen",2,2,0,1,"E1","","","","","","",0,0,""
"4386",4386,2014-08-28,"09:54:00","BlackKite",1,1,0,2,"O","","","","","","",0,0,""
"4387",4387,2014-08-28,"09:54:00","Mar",1,1,0,2,"O","ad","m","","","","",0,0,""
"4388",4388,2014-08-28,"09:55:00","HB_AD",73,73,0,2,"O","","m","","","","",0,0,""
"4389",4389,2014-08-28,"09:55:00","HB_AD",59,59,0,2,"O","","f","","","","",0,0,""
"4390",4390,2014-08-28,"09:55:00","Mon",1,1,0,1,"E1","juv","","","","","",0,0,""
"4391",4391,2014-08-28,"09:57:00","MonPalHen",2,2,0,1,"E1","","","","","","",0,0,""
"4392",4392,2014-08-28,"09:59:00","BK_NONJUV",1,1,0,2,"O","","","","","","",0,0,""
"4393",4393,2014-08-28,"10:00:00","BlackKite",1,1,0,2,"O","","","","","","",0,0,""
"4394",4394,2014-08-28,"10:03:00","Roller",25,25,0,1,"E1","","","","","","",0,0,""
"4395",4395,2014-08-28,"10:04:00","BlackKite",1,1,0,2,"E2","","","","","","",0,0,""
"4396",4396,2014-08-28,"10:04:00","MonPalHen",7,7,0,2,"E2","","","","","","",0,0,""
"4397",4397,2014-08-28,"10:05:00","Mon",1,1,0,2,"W2","nonjuv","f","","","","",0,0,""
"4398",4398,2014-08-28,"10:05:00","MonPalHen",1,1,0,1,"W2","","","","","","",0,0,""
"4399",4399,2014-08-28,"10:05:00","Roller",7,7,0,1,"E1","","","","","","",0,0,""
"4400",4400,2014-08-28,"10:06:00","BK_NONJUV",1,1,0,2,"E2","","","","","","",0,0,""
"4401",4401,2014-08-28,"10:07:00","Mar",1,1,0,2,"W2","juv","","","","","",0,0,""
"4402",4402,2014-08-28,"10:08:00","BootedE",1,1,0,2,"W1","nonjuv","","l","","","",0,0,""
"4403",4403,2014-08-28,"10:09:00","HB",430,430,0,1,"E3","","","","sc","","",0,0,""
"4404",4404,2014-08-28,"10:10:00","BlackKite",4,4,0,2,"W1","","","","","","",0,0,""
"4405",4405,2014-08-28,"10:10:00","Mon",1,1,0,2,"W1","ad","f","","","","",0,0,""
"4406",4406,2014-08-28,"10:10:00","Mon",1,1,0,2,"E2","ad","m","","","","",0,0,""
"4407",4407,2014-08-28,"10:10:00","MonPalHen",1,1,0,2,"W2","","fc","","","","",1,0,"ID4409:-1 "
"4408",4408,2014-08-28,"10:11:00","MonPalHen",2,2,0,2,"E2","","","","","","",0,0,""
"4409",4409,2014-08-28,"10:12:00","MonPalHen",0,1,0,1,"E2","","","","","","",0,-1,"ID4407:1 "
"4410",4410,2014-08-28,"10:15:00","HB",55,55,0,1,"E3","","","","sc","","",0,0,""
"4411",4411,2014-08-28,"10:15:00","MonPalHen",1,1,0,2,"E3","","","","","","",0,0,""
"4412",4412,2014-08-28,"10:15:00","MonPalHen",1,1,0,2,"O","juv","","","","","",0,0,""
"4413",4413,2014-08-28,"10:19:00","HB",3,3,0,1,"E3","","","","sc","","",0,0,""
"4414",4414,2014-08-28,"10:19:00","Roller",9,9,0,1,"W2","","","","","","",0,0,""
"4415",4415,2014-08-28,"10:20:00","Mar",1,1,0,1,"W2","ad","m","","","","",0,0,""
"4416",4416,2014-08-28,"10:21:00","Mar",2,2,0,2,"W2","","fc","","","","",0,0,""
"4417",4417,2014-08-28,"10:22:00","Roller",5,5,0,1,"O","","","","","","",0,0,""
"4418",4418,2014-08-28,"10:23:00","Mar",1,1,0,2,"W2","ad","m","","","","",0,0,""
"4419",4419,2014-08-28,"10:23:00","MonPalHen",1,1,0,2,"E3","","","","","","",0,0,""
"4420",4420,2014-08-28,"10:24:00","MonPalHen",1,1,0,2,"W2","juv","","","","","",1,0,"ID4421:-1 "
"4421",4421,2014-08-28,"10:26:00","MonPalHen",0,2,0,1,"E3","","","","","","",0,-2,"ID4420:1 ID4434:1 "
"4422",4422,2014-08-28,"10:27:00","BootedE",1,1,0,2,"O","nonjuv","","d","","","",0,0,""
"4423",4423,2014-08-28,"10:27:00","Mon",1,1,0,2,"O","ad","f","","","","",0,0,""
"4424",4424,2014-08-28,"10:29:00","MonPalHen",1,1,0,2,"E2","juv","","","","","",0,0,""
"4425",4425,2014-08-28,"10:29:00","MonPalHen",1,1,0,2,"E2","","fc","","","","",0,0,""
"4426",4426,2014-08-28,"10:30:00","BootedE",1,1,0,2,"O","nonjuv","","d","","","",0,0,""
"4427",4427,2014-08-28,"10:30:00","MonPalHen",0,2,0,1,"E3","","","","","","",0,-2,"ID4445:2 "
"4428",4428,2014-08-28,"10:31:00","MonPalHen",1,1,0,1,"E3","","","","","","",0,0,""
"4429",4429,2014-08-28,"10:32:00","BootedE",1,1,0,2,"O","","","l","","","",0,0,""
"4430",4430,2014-08-28,"10:32:00","HB",271,271,0,1,"E3","","","","sc","","",0,0,""
"4431",4431,2014-08-28,"10:35:00","Mar",7,7,0,2,"W1","","fc","","","","",0,0,""
"4432",4432,2014-08-28,"10:35:00","Mon",2,2,0,1,"W2","ad","m","","","","",0,0,""
"4433",4433,2014-08-28,"10:35:00","Mon",1,1,0,1,"W2","ad","f","","","","",0,0,""
"4434",4434,2014-08-28,"10:35:00","MonPalHen",1,1,0,2,"W1","","","","","","",1,0,"ID4421:-1 "
"4435",4435,2014-08-28,"10:36:00","BlackKite",1,1,0,2,"E3","","","","","","",0,0,""
"4436",4436,2014-08-28,"10:36:00","HB",316,316,0,1,"E3","","","","sc","","",0,0,""
"4437",4437,2014-08-28,"10:36:00","MonPalHen",1,1,0,2,"E3","","","","","","",0,0,""
"4438",4438,2014-08-28,"10:36:00","Roller",3,3,0,2,"W1","","","","","","",0,0,""
"4439",4439,2014-08-28,"10:38:00","BlackKite",1,1,0,2,"W2","","","","","","",0,0,""
"4440",4440,2014-08-28,"10:38:00","BlackKite",1,1,0,2,"E3","","","","","","",0,0,""
"4441",4441,2014-08-28,"10:40:00","BlackKite",1,1,0,2,"W2","","","","","","",0,0,""
"4442",4442,2014-08-28,"10:40:00","HB",246,246,0,1,"E3","","","","sc","","",0,0,""
"4443",4443,2014-08-28,"10:40:00","Mar",1,1,0,2,"W2","ad","m","","","","",0,0,""
"4444",4444,2014-08-28,"10:40:00","MonPalHen",0,6,0,1,"E3","","","","","","",0,-6,"ID4448:2 ID4449:4 "
"4445",4445,2014-08-28,"10:40:00","MonPalHen",2,2,0,2,"W2","","fc","","","","",2,0,"ID4427:-2 "
"4446",4446,2014-08-28,"10:42:00","Mar",1,1,0,2,"W2","","fc","","","","",0,0,""
"4447",4447,2014-08-28,"10:43:00","BlackKite",2,2,0,2,"W2","","","","","","",0,0,""
"4448",4448,2014-08-28,"10:44:00","Mon",2,2,0,2,"W2","ad","m","","","","",2,0,"ID4444:-2 "
"4449",4449,2014-08-28,"10:44:00","MonPalHen",4,4,0,2,"W2","","","","","","",4,0,"ID4444:-4 "
"4450",4450,2014-08-28,"10:48:00","Mon",1,1,0,2,"W2","ad","m","","","","",0,0,""
"4451",4451,2014-08-28,"10:49:00","BlackKite",1,1,0,2,"E2","","","","","","",0,0,""
"4452",4452,2014-08-28,"10:50:00","BlaStork",3,3,0,1,"W1","","","","","","",0,0,""
"4453",4453,2014-08-28,"10:50:00","HB",58,58,0,1,"E3","","","","sc","","",0,0,""
"4454",4454,2014-08-28,"10:50:00","Mar",1,1,0,2,"W2","juv","","","","","",0,0,""
"4455",4455,2014-08-28,"10:51:00","WhiStork",9,9,0,1,"O","","","","","","",0,0,""
"4456",4456,2014-08-28,"10:53:00","MonPalHen",2,2,0,2,"W2","","fc","","","","",2,0,"ID4458:-2 "
"4457",4457,2014-08-28,"10:54:00","BlackKite",1,1,0,2,"W2","","","","","","",0,0,""
"4458",4458,2014-08-28,"10:54:00","MonPalHen",0,2,0,1,"E3","","","","","","",0,-2,"ID4456:2 "
"4459",4459,2014-08-28,"10:55:00","BootedE",1,1,0,1,"W2","","","l","","","",0,0,""
"4460",4460,2014-08-28,"10:56:00","HB",1087,1087,0,1,"E3","","","","sc","","",0,0,""
"4461",4461,2014-08-28,"10:57:00","MonPalHen",2,2,0,2,"W2","","fc","","","","",0,0,""
"4462",4462,2014-08-28,"10:58:00","MonPalHen",1,2,0,2,"W2","","","","","","",0,-1,"ID4468:1 "
"4463",4463,2014-08-28,"10:58:00","MonPalHen",1,1,0,2,"W2","","fc","","","","",0,0,""
"4464",4464,2014-08-28,"10:59:00","Mon",1,1,0,2,"W2","ad","m","","","","",1,0,"ID4468:-1 "
"4465",4465,2014-08-28,"10:59:00","MonPalHen",1,1,0,2,"E1","","","","","","",0,0,""
"4466",4466,2014-08-28,"11:00:00","Roller",7,7,0,1,"W2","","","","","","",0,0,""
"4467",4467,2014-08-28,"11:02:00","BlackKite",1,1,0,2,"W2","","","","","","",0,0,""
"4468",4468,2014-08-28,"11:04:00","MonPalHen",1,2,0,1,"E2","","","","","","",1,-1,"ID4464:1 ID4462:-1 "
"4469",4469,2014-08-28,"11:11:00","BlackKite",0,1,0,2,"W3","","","","","","",0,-1,"ID4481:1 "
"4470",4470,2014-08-28,"11:12:00","HB",83,83,0,1,"O","","","","sc","","",0,0,""
"4471",4471,2014-08-28,"11:12:00","HB",1232,1232,0,1,"E3","","","","sc","","",0,0,""
"4472",4472,2014-08-28,"11:12:00","HB",69,69,0,1,"E3","","","","sc","","",0,0,""
"4473",4473,2014-08-28,"11:12:00","HB",20,20,0,2,"E3","","","","sc","","",0,0,""
"4474",4474,2014-08-28,"11:12:00","Mon",1,1,0,2,"W1","juv","","","","","",0,0,""
"4475",4475,2014-08-28,"11:12:00","MonPalHen",3,4,0,2,"W2","","","","","","",0,-1,"ID4489:1 "
"4476",4476,2014-08-28,"11:13:00","BootedE",1,1,0,1,"E1","","","d","","","",0,0,""
"4477",4477,2014-08-28,"11:15:00","Mon",1,1,0,1,"E1","ad","f","","","","",1,0,"ID4480:-1 "
"4478",4478,2014-08-28,"11:15:00","Mon",1,1,0,2,"W3","ad","m","","","","",1,0,"ID4479:-1 "
"4479",4479,2014-08-28,"11:15:00","MonPalHen",4,5,0,1,"E1","","","","","","",0,-1,"ID4478:1 "
"4480",4480,2014-08-28,"11:15:00","MonPalHen",0,1,0,2,"W3","","","","","","",0,-1,"ID4477:1 "
"4481",4481,2014-08-28,"11:18:00","BlackKite",1,1,0,1,"E2","","","","","","",1,0,"ID4469:-1 "
"4482",4482,2014-08-28,"11:18:00","Mon",2,2,0,2,"O","ad","m","","","","",0,0,""
"4483",4483,2014-08-28,"11:18:00","Mon",1,1,0,2,"O","juv","","","","","",0,0,""
"4484",4484,2014-08-28,"11:18:00","Mon",1,1,0,2,"O","ad","f","","","","",0,0,""
"4485",4485,2014-08-28,"11:18:00","Mon",1,1,0,2,"O","imm","m","","","","",0,0,""
"4486",4486,2014-08-28,"11:19:00","Mon",1,1,0,1,"O","imm","m","","","","",0,0,""
"4487",4487,2014-08-28,"11:19:00","Mon",1,1,0,2,"O","ad","m","","","","",0,0,""
"4488",4488,2014-08-28,"11:21:00","MonPalHen",1,1,0,1,"O","","","","","","",0,0,""
"4489",4489,2014-08-28,"11:21:00","MonPalHen",1,2,0,1,"E2","","","","","","",1,-1,"ID4499:1 ID4475:-1 "
"4490",4490,2014-08-28,"11:22:00","MonPalHen",1,1,0,2,"E2","","","","","","",0,0,""
"4491",4491,2014-08-28,"11:23:00","HB",1648,1648,0,1,"E2","","","","sc","","",0,0,""
"4492",4492,2014-08-28,"11:23:00","MonPalHen",15,15,0,2,"E1","","","","","","",0,0,""
"4493",4493,2014-08-28,"11:23:00","WhiStork",1,1,0,1,"E1","","","","","","",0,0,""
"4494",4494,2014-08-28,"11:24:00","HB",3,3,0,1,"O","","","","sc","","",0,0,""
"4495",4495,2014-08-28,"11:25:00","Mar",1,1,0,2,"W2","","fc","","","","",0,0,""
"4496",4496,2014-08-28,"11:25:00","Mon",2,2,0,1,"W2","ad","m","","","","",0,0,""
"4497",4497,2014-08-28,"11:25:00","Mon",2,2,0,1,"W2","ad","f","","","","",0,0,""
"4498",4498,2014-08-28,"11:25:00","Mon",3,3,0,1,"W2","juv","","","","","",0,0,""
"4499",4499,2014-08-28,"11:25:00","Mon",1,1,0,2,"W2","juv","","","","","",1,0,"ID4489:-1 "
"4500",4500,2014-08-28,"11:26:00","HB",470,470,0,1,"E1","","","","sc","","",0,0,""
"4501",4501,2014-08-28,"11:26:00","Mar",1,1,0,1,"W2","juv","","","","","",0,0,""
"4502",4502,2014-08-28,"11:26:00","Mar",1,1,0,1,"W1","juv","","","","","",0,0,""
"4503",4503,2014-08-28,"11:27:00","HB",228,228,0,1,"E3","","","","sc","","",0,0,""
"4504",4504,2014-08-28,"11:28:00","Mar",2,2,0,1,"O","juv","","","","","",0,0,""
"4505",4505,2014-08-28,"11:28:00","Mon",1,1,0,1,"W2","ad","m","","","","",0,0,""
"4506",4506,2014-08-28,"11:28:00","Mon",1,1,0,1,"W2","ad","f","","","","",0,0,""
"4507",4507,2014-08-28,"11:28:00","Mon",1,1,0,1,"W2","imm","m","","","","",0,0,""
"4508",4508,2014-08-28,"11:29:00","BlackKite",1,1,0,1,"E1","","","","","","",0,0,""
"4509",4509,2014-08-28,"11:29:00","HB",54,54,0,1,"O","","","","sc","","",0,0,""
"4510",4510,2014-08-28,"11:29:00","HB",3,3,0,1,"W1","","","","sc","","",0,0,""
"4511",4511,2014-08-28,"11:29:00","Mon",3,3,0,2,"W1","juv","","","","","",0,0,""
"4512",4512,2014-08-28,"11:29:00","Mon",1,1,0,2,"W1","ad","m","","","","",0,0,""
"4513",4513,2014-08-28,"11:30:00","HB",978,978,0,1,"E1","","","","sc","","",0,0,""
"4514",4514,2014-08-28,"11:32:00","Mon",1,1,0,1,"O","ad","m","","","","",0,0,""
"4515",4515,2014-08-28,"11:32:00","Mon",1,1,0,1,"O","juv","","","","","",0,0,""
"4516",4516,2014-08-28,"11:33:00","BlackKite",1,1,0,1,"O","","","","","","",0,0,""
"4517",4517,2014-08-28,"11:33:00","HB",63,63,0,1,"E3","","","","sc","","",0,0,""
"4518",4518,2014-08-28,"11:33:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"4519",4519,2014-08-28,"11:33:00","Mon",4,4,0,2,"O","juv","","","","","",0,0,""
"4520",4520,2014-08-28,"11:34:00","BootedE",1,1,0,2,"O","","","d","","","",0,0,""
"4521",4521,2014-08-28,"11:34:00","BlackKite",1,1,0,1,"E1","","","","","","",0,0,""
"4522",4522,2014-08-28,"11:34:00","HB",269,269,0,1,"O","","","","sc","","",0,0,""
"4523",4523,2014-08-28,"11:34:00","HB",98,98,0,1,"E3","","","","sc","","",0,0,""
"4524",4524,2014-08-28,"11:34:00","HB",417,417,0,1,"E2","","","","sc","","",0,0,""
"4525",4525,2014-08-28,"11:34:00","Mar",1,1,0,2,"W1","juv","","","","","",0,0,""
"4526",4526,2014-08-28,"11:34:00","Mon",1,1,0,2,"O","ad","m","","","","",0,0,""
"4527",4527,2014-08-28,"11:34:00","MonPalHen",1,1,0,1,"E2","","","","","","",1,0,"ID4528:-1 "
"4528",4528,2014-08-28,"11:34:00","MonPalHen",6,8,0,2,"W2","","","","","","",0,-2,"ID4527:1 ID4548:1 "
"4529",4529,2014-08-28,"11:35:00","HB",18,18,0,1,"E3","","","","sc","","",0,0,""
"4530",4530,2014-08-28,"11:36:00","MonPalHen",1,1,0,2,"E2","","","","","","",0,0,""
"4531",4531,2014-08-28,"11:37:00","Mon",3,3,0,1,"W1","juv","","","","","",0,0,""
"4532",4532,2014-08-28,"11:37:00","Mon",2,2,0,2,"O","juv","","","","","",0,0,""
"4533",4533,2014-08-28,"11:37:00","Mon",1,1,0,2,"O","ad","f","","","","",0,0,""
"4534",4534,2014-08-28,"11:37:00","MonPalHen",1,1,0,2,"E3","","","","","","",0,0,""
"4535",4535,2014-08-28,"11:39:00","BootedE",1,1,0,1,"O","","","l","","","",0,0,""
"4536",4536,2014-08-28,"11:41:00","BlackKite",1,1,0,1,"E2","","","","","","",1,0,"ID4537:-1 "
"4537",4537,2014-08-28,"11:41:00","BlackKite",0,1,0,2,"W2","","","","","","",0,-1,"ID4536:1 "
"4538",4538,2014-08-28,"11:41:00","HB",924,924,0,1,"E2","","","","sc","","",0,0,""
"4539",4539,2014-08-28,"11:41:00","HB",53,53,0,1,"E3","","","","sc","","",0,0,""
"4540",4540,2014-08-28,"11:42:00","Mar",1,1,0,2,"E1","juv","","","","","",0,0,""
"4541",4541,2014-08-28,"11:42:00","Mon",1,1,0,2,"O","juv","","","","","",0,0,""
"4542",4542,2014-08-28,"11:42:00","Mon",1,1,0,2,"W1","juv","","","","","",0,0,""
"4543",4543,2014-08-28,"11:43:00","BlackKite",1,1,0,1,"E1","","","","","","",1,0,"ID4565:-1 "
"4544",4544,2014-08-28,"11:43:00","HB",2,2,0,1,"W1","","","","sc","","",0,0,""
"4545",4545,2014-08-28,"11:43:00","HB",198,198,0,1,"E2","","","","sc","","",0,0,""
"4546",4546,2014-08-28,"11:43:00","Mon",1,1,0,2,"E1","juv","","","","","",0,0,""
"4547",4547,2014-08-28,"11:44:00","HB",31,31,0,1,"E3","","","","sc","","",0,0,""
"4548",4548,2014-08-28,"11:44:00","MonPalHen",1,1,0,1,"E2","","","","","","",1,0,"ID4528:-1 "
"4549",4549,2014-08-28,"11:45:00","MonPalHen",1,1,0,1,"E2","","","","","","",0,0,""
"4550",4550,2014-08-28,"11:47:00","BlackKite",2,2,0,1,"E1","","","","","","",0,0,""
"4551",4551,2014-08-28,"11:47:00","Mar",1,1,0,1,"E1","ad","f","","","","",0,0,""
"4552",4552,2014-08-28,"11:47:00","Mon",1,1,0,2,"E2","ad","m","","","","",0,0,""
"4553",4553,2014-08-28,"11:47:00","MonPalHen",2,2,0,2,"E2","","","","","","",0,0,""
"4554",4554,2014-08-28,"11:48:00","BlackKite",4,4,0,2,"W2","","","","","","",0,0,""
"4555",4555,2014-08-28,"11:48:00","HB",2,2,0,1,"W1","","","","sc","i","",0,0,""
"4556",4556,2014-08-28,"11:49:00","HB",1438,1438,0,1,"E1","","","","sc","","",0,0,""
"4557",4557,2014-08-28,"11:50:00","Mon",2,2,0,1,"E1","ad","m","","","","",0,0,""
"4558",4558,2014-08-28,"11:50:00","Mon",1,1,0,2,"O","juv","","","","","",0,0,""
"4559",4559,2014-08-28,"11:50:00","MonPalHen",2,2,0,1,"E1","","fc","","","","",0,0,""
"4560",4560,2014-08-28,"11:51:00","Mar",1,1,0,1,"O","juv","","","","","",0,0,""
"4561",4561,2014-08-28,"11:51:00","Mon",1,1,0,1,"E1","imm","m","","","","",0,0,""
"4562",4562,2014-08-28,"11:51:00","Mon",1,1,0,2,"O","ad","f","","","","",0,0,""
"4563",4563,2014-08-28,"11:52:00","BlackKite",1,1,0,1,"E1","","","","","","",0,0,""
"4564",4564,2014-08-28,"11:53:00","Mon",1,1,0,1,"O","juv","","","","","",0,0,""
"4565",4565,2014-08-28,"11:54:00","BlackKite",0,1,0,2,"W3","","","","","","",0,-1,"ID4543:1 "
"4566",4566,2014-08-28,"11:54:00","MonPalHen",2,2,0,2,"E2","","","","","","",0,0,""
"4567",4567,2014-08-28,"11:56:00","BootedE",1,1,0,1,"W1","","","d","","","",0,0,""
"4568",4568,2014-08-28,"11:56:00","HB",2013,2013,0,1,"E1","","","","sc","","",0,0,""
"4569",4569,2014-08-28,"11:56:00","Mar",1,1,0,2,"O","ad","f","","","","",0,0,""
"4570",4570,2014-08-28,"11:56:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"4571",4571,2014-08-28,"11:57:00","HB",185,185,0,1,"E2","","","","sc","","",0,0,""
"4572",4572,2014-08-28,"11:57:00","Mon",1,1,0,1,"W1","ad","m","","","","",0,0,""
"4573",4573,2014-08-28,"11:58:00","Mon",1,1,0,1,"W1","imm","m","","","","",0,0,""
"4574",4574,2014-08-28,"11:59:00","HB",36,36,0,1,"O","","","","sc","","",0,0,""
"4575",4575,2014-08-28,"11:59:00","HB",439,439,0,1,"O","","","","sc","","",0,0,""
"4576",4576,2014-08-28,"11:59:00","Mon",1,1,0,1,"W1","ad","f","","","","",0,0,""
"4577",4577,2014-08-28,"11:59:00","Mon",1,1,0,1,"W1","ad","f","","","","",0,0,""
"4578",4578,2014-08-28,"12:00:00","Mar",1,1,0,1,"W1","ad","f","","","","",0,0,""
"4579",4579,2014-08-28,"12:00:00","Mar",1,1,0,2,"W2","imm","m","","","","",0,0,""
"4580",4580,2014-08-28,"12:00:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"4581",4581,2014-08-28,"12:03:00","HB",270,270,0,1,"O","","","","sc","","",0,0,""
"4582",4582,2014-08-28,"12:03:00","HB",20,20,0,2,"O","","","","sc","","",0,0,""
"4583",4583,2014-08-28,"12:03:00","Mon",1,1,0,2,"W1","ad","f","","","","",0,0,""
"4584",4584,2014-08-28,"12:03:00","MonPalHen",1,1,0,2,"W1","","fc","","","","",0,0,""
"4585",4585,2014-08-28,"12:04:00","BlackKite",4,4,0,1,"O","","","","","","",0,0,""
"4586",4586,2014-08-28,"12:04:00","BlackKite",1,1,0,1,"E1","","","","","","",0,0,""
"4587",4587,2014-08-28,"12:04:00","HB",1,1,0,1,"W1","","","","sc","","",0,0,""
"4588",4588,2014-08-28,"12:04:00","HB_JUV",1,1,0,1,"W1","","","","","","",0,0,""
"4589",4589,2014-08-28,"12:04:00","Mon",1,1,0,1,"E1","ad","f","","","","",0,0,""
"4590",4590,2014-08-28,"12:04:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"4591",4591,2014-08-28,"12:04:00","WhiStork",4,4,0,1,"O","","","","","","",0,0,""
"4592",4592,2014-08-28,"12:05:00","HB",306,306,0,1,"E2","","","","sc","","",0,0,""
"4593",4593,2014-08-28,"12:05:00","HB_AD",24,24,0,1,"O","","m","","","","",0,0,""
"4594",4594,2014-08-28,"12:05:00","HB_AD",36,36,0,1,"O","","f","","","","",0,0,""
"4595",4595,2014-08-28,"12:06:00","HB",168,168,0,1,"O","","","","sc","","",0,0,""
"4596",4596,2014-08-28,"12:06:00","MonPalHen",2,2,0,1,"O","","","","","","",0,0,""
"4597",4597,2014-08-28,"12:06:00","MonPalHen",2,2,0,1,"E1","","","","","","",0,0,""
"4598",4598,2014-08-28,"12:07:00","HB",491,491,0,1,"O","","","","sc","","",0,0,""
"4599",4599,2014-08-28,"12:07:00","Mon",1,1,0,2,"O","juv","","","","","",0,0,""
"4600",4600,2014-08-28,"12:08:00","HB",261,261,0,1,"E3","","","","sc","","",0,0,""
"4601",4601,2014-08-28,"12:09:00","BlackKite",4,4,0,1,"E1","","","","","","",0,0,""
"4602",4602,2014-08-28,"12:09:00","HB",465,465,0,1,"O","","","","sc","","",0,0,""
"4603",4603,2014-08-28,"12:10:00","MonPalHen",3,3,0,1,"O","","","","","","",0,0,""
"4604",4604,2014-08-28,"12:11:00","BlackKite",7,7,0,1,"E1","","","","","","",0,0,""
"4605",4605,2014-08-28,"12:11:00","BlackKite",1,1,0,1,"O","","","","","","",0,0,""
