"","id","date","time","species","number_new","number_ori","numberN","station","location","age","sex","morph","ctype","mtype","remark","dckept","dcdel","dcremark"
"6533",6533,2012-09-01,"15:47:00","Mon",1,1,0,1,"E2","ad","f","","","","",1,0,"ID6551:-1 "
"6534",6534,2012-09-01,"15:47:00","Mon",1,1,0,1,"E1","juv","","","","","",1,0,"ID6551:-1 "
"6535",6535,2012-09-01,"15:47:00","Pal",1,1,0,1,"E1","juv","","","","","",1,0,"ID6551:-1 "
"6536",6536,2012-09-01,"15:48:00","Mon",1,1,0,1,"E2","juv","","","","","",1,0,"ID6551:-1 "
"6537",6537,2012-09-01,"15:48:00","Mon",2,2,0,1,"E2","ad","f","","","","",2,0,"ID6551:-2 "
"6538",6538,2012-09-01,"15:49:00","MonPalHen",0,1,0,1,"E2","","","","","","",0,-1,"ID6543:1 "
"6539",6539,2012-09-01,"15:49:00","Mon",1,1,0,1,"E2","juv","","","","","",0,0,""
"6540",6540,2012-09-01,"15:49:00","Mon",2,2,0,2,"O","juv","","","","","",0,0,""
"6541",6541,2012-09-01,"15:50:00","Mon",1,1,0,1,"E2","juv","","","","","",0,0,""
"6542",6542,2012-09-01,"15:50:00","BlackKite",1,1,0,1,"E2","ad","","","","","",1,0,"ID6544:-1 "
"6543",6543,2012-09-01,"15:50:00","Mon",1,1,0,2,"W2","ad","m","","","","",1,0,"ID6538:-1 "
"6544",6544,2012-09-01,"15:50:00","BlackKite",0,1,0,2,"W2","","","","","","",0,-1,"ID6542:1 "
"6545",6545,2012-09-01,"15:51:00","BootedE",1,1,0,1,"W1","nonjuv","","d","","","",0,0,""
"6546",6546,2012-09-01,"15:51:00","Mar",1,1,0,1,"E2","ad","m","","","","",0,0,""
"6547",6547,2012-09-01,"15:52:00","Mar",1,1,0,1,"E2","juv","","","","","",0,0,""
"6548",6548,2012-09-01,"15:53:00","Pal",1,1,0,2,"E1","juv","","","","","",0,0,""
"6549",6549,2012-09-01,"15:54:00","Mon",1,1,0,2,"E1","ad","f","","","","",0,0,""
"6550",6550,2012-09-01,"15:55:00","HB_JUV",15,15,0,2,"O","","","","","","",0,0,""
"6551",6551,2012-09-01,"15:57:00","MonPalHen",0,6,0,2,"W3","","","","","","",0,-6,"ID6533:1 ID6534:1 ID6535:1 ID6536:1 ID6537:2 "
"6552",6552,2012-09-01,"15:58:00","HB",105,105,0,2,"E3","","","","","","",0,0,""
"6553",6553,2012-09-01,"15:59:00","BlackKite",2,2,0,2,"E3","","","","","","",0,0,""
"6554",6554,2012-09-01,"16:00:00","MonPalHen",0,1,0,1,"E3","","","","","","",0,-1,"ID6571:1 "
"6555",6555,2012-09-01,"16:00:00","Mar",0,1,0,1,"E3","juv","","","","","",0,-1,"ID6532:1 "
"6556",6556,2012-09-01,"16:02:00","BlackKite",1,1,0,1,"W1","","","","","","",0,0,""
"6557",6557,2012-09-01,"16:02:00","Mon",1,1,0,1,"W1","imm","f","","","","",0,0,""
"6558",6558,2012-09-01,"16:02:00","HB",20,20,0,2,"E3","","","","","","",0,0,""
"6559",6559,2012-09-01,"16:03:00","Mon",2,2,0,1,"W1","ad","f","","","","",0,0,""
"6560",6560,2012-09-01,"16:03:00","Mon",9,9,0,1,"W1","juv","","","","","",0,0,""
"6561",6561,2012-09-01,"16:03:00","Mon",1,1,0,1,"O","juv","","","","","",0,0,""
"6562",6562,2012-09-01,"16:03:00","BlaStork",2,2,0,1,"E3","","","","","","",0,0,""
"6563",6563,2012-09-01,"16:04:00","Mon",1,1,0,1,"E1","juv","","","","","",1,0,"ID6568:-1 "
"6564",6564,2012-09-01,"16:04:00","Mar",0,1,0,2,"W3","","fc","","","","",0,-1,"ID6588:1 "
"6565",6565,2012-09-01,"16:05:00","Mon",2,2,0,1,"W1","juv","","","","","",0,0,""
"6566",6566,2012-09-01,"16:05:00","BlackKite",4,4,0,2,"W1","","","","","","",0,0,""
"6567",6567,2012-09-01,"16:05:00","Mon",2,2,0,2,"W3","ad","m","","","","",0,0,""
"6568",6568,2012-09-01,"16:05:00","MonPalHen",1,2,0,2,"W3","juv","","","","","",0,-1,"ID6563:1 "
"6569",6569,2012-09-01,"16:05:00","BlackKite",4,4,0,2,"E3","","","","","","",0,0,""
"6570",6570,2012-09-01,"16:06:00","HB",320,320,0,1,"E3","","","","sc","","",0,0,""
"6571",6571,2012-09-01,"16:07:00","Mon",1,1,0,2,"W2","juv","","","","","",1,0,"ID6554:-1 "
"6572",6572,2012-09-01,"16:09:00","Mar",1,1,0,1,"E3","ad","f","","","","",1,0,"ID6592:-1 "
"6573",6573,2012-09-01,"16:09:00","Mar",1,1,0,1,"E3","juv","","","","","",0,0,""
"6574",6574,2012-09-01,"16:09:00","Mon",6,6,0,1,"E3","ad","m","","","","",1,0,"ID6596:-1 "
"6575",6575,2012-09-01,"16:10:00","Mon",1,1,0,1,"E3","ad","f","","","","",0,0,""
"6576",6576,2012-09-01,"16:10:00","Mon",1,1,0,1,"E3","juv","","","","","",0,0,""
"6577",6577,2012-09-01,"16:10:00","MonPalHen",5,5,0,1,"E3","","","","","","",0,0,""
"6578",6578,2012-09-01,"16:11:00","Mar",1,1,0,1,"E2","ad","m","","","","",0,0,""
"6579",6579,2012-09-01,"16:12:00","Mar",1,1,0,1,"E2","juv","","","","","",0,0,""
"6580",6580,2012-09-01,"16:12:00","Mon",1,1,0,1,"E3","ad","m","","","","",0,0,""
"6581",6581,2012-09-01,"16:12:00","HB_AD",1,1,0,2,"O","","","","","","",0,0,""
"6582",6582,2012-09-01,"16:13:00","Mon",2,2,0,1,"W2","juv","","","","","",0,0,""
"6583",6583,2012-09-01,"16:14:00","Mon",1,1,0,1,"E3","ad","m","","","","",1,0,"ID6602:-1 "
"6584",6584,2012-09-01,"16:15:00","Mon",1,1,0,1,"E3","ad","m","","","","",0,0,""
"6585",6585,2012-09-01,"16:15:00","MonPalHen",7,7,0,2,"E2","","","","","","",0,0,""
"6586",6586,2012-09-01,"16:15:00","BlackKite",7,7,0,2,"O","","","","","","",0,0,""
"6587",6587,2012-09-01,"16:15:00","BK_NONJUV",3,3,0,2,"O","","","","","","",0,0,""
"6588",6588,2012-09-01,"16:16:00","Mar",1,1,0,1,"W1","nonjuv","f","","","","",1,0,"ID6564:-1 "
"6589",6589,2012-09-01,"16:16:00","BK_JUV",1,1,0,2,"O","","","","","","",0,0,""
"6590",6590,2012-09-01,"16:16:00","HB_AD",69,69,0,2,"O","","","","","","",0,0,""
"6591",6591,2012-09-01,"16:16:00","Mon",2,2,0,2,"E1","imm","m","","","","",0,0,""
"6592",6592,2012-09-01,"16:17:00","Mar",0,1,0,2,"E2","","fc","","","","",0,-1,"ID6572:1 "
"6593",6593,2012-09-01,"16:19:00","Mon",2,2,0,1,"W1","ad","m","","","","",0,0,""
"6594",6594,2012-09-01,"16:19:00","Mon",1,1,0,1,"W1","ad","f","","","","",0,0,""
"6595",6595,2012-09-01,"16:19:00","Mon",13,13,0,1,"W1","juv","","","","","",0,0,""
"6596",6596,2012-09-01,"16:19:00","MonPalHen",0,1,0,2,"W2","","","","","","",0,-1,"ID6574:1 "
"6597",6597,2012-09-01,"16:20:00","Pal",1,1,0,1,"W1","juv","","","","","",0,0,""
"6598",6598,2012-09-01,"16:20:00","BlackKite",4,4,0,2,"E3","","","","","","",0,0,""
"6599",6599,2012-09-01,"16:20:00","Mar",1,1,0,2,"E3","","","","","","",0,0,""
"6600",6600,2012-09-01,"16:20:00","MonPalHen",0,4,0,2,"W3","","","","","","",0,-4,"ID6610:2 ID6611:2 "
"6601",6601,2012-09-01,"16:23:00","HB",308,308,0,1,"E3","","","","sc","","",0,0,""
"6602",6602,2012-09-01,"16:23:00","MonPalHen",0,1,0,2,"W2","","","","","","",0,-1,"ID6583:1 "
"6603",6603,2012-09-01,"16:24:00","Pal",2,2,0,1,"E2","juv","","","","","",2,0,"ID6607:-2 "
"6604",6604,2012-09-01,"16:25:00","Mon",1,1,0,1,"W2","juv","","","","","",0,0,""
"6605",6605,2012-09-01,"16:27:00","Mon",4,6,0,2,"W2","ad","m","","","","",2,-2,"ID6609:2 ID6613:-2 "
"6606",6606,2012-09-01,"16:27:00","Mon",0,1,0,2,"W3","juv","","","","","",0,-1,"ID6611:1 "
"6607",6607,2012-09-01,"16:27:00","MonPalHen",0,2,0,2,"W3","","","","","","",0,-2,"ID6603:2 "
"6608",6608,2012-09-01,"16:27:00","BlackKite",7,7,0,2,"E2","","","","","","",0,0,""
"6609",6609,2012-09-01,"16:28:00","Mon",2,2,0,1,"E2","ad","m","","","","",2,0,"ID6605:-2 "
"6610",6610,2012-09-01,"16:28:00","Mon",2,2,0,1,"E2","ad","f","","","","",2,0,"ID6600:-2 "
"6611",6611,2012-09-01,"16:29:00","Mon",5,5,0,1,"E2","juv","","","","","",3,0,"ID6606:-1 ID6600:-2 "
"6612",6612,2012-09-01,"16:29:00","MonPalHen",1,1,0,1,"E2","juv","","","","","",0,0,""
"6613",6613,2012-09-01,"16:29:00","MonPalHen",0,2,0,1,"E2","","","","","","",0,-2,"ID6605:2 "
"6614",6614,2012-09-01,"16:30:00","BlackKite",1,1,0,2,"W1","","","","","","",0,0,""
"6615",6615,2012-09-01,"16:31:00","BK_JUV",1,1,0,2,"W1","","","","","","",0,0,""
"6616",6616,2012-09-01,"16:31:00","Mon",8,8,0,2,"W1","juv","","","","","",0,0,""
"6617",6617,2012-09-01,"16:32:00","Mar",1,1,0,1,"E2","ad","m","","","","",0,0,""
"6618",6618,2012-09-01,"16:32:00","Mar",1,1,0,1,"E2","","fc","","","","",0,0,""
"6619",6619,2012-09-01,"16:32:00","BlackKite",1,1,0,2,"E1","","","","","","",0,0,""
"6620",6620,2012-09-01,"16:32:00","BlackKite",3,3,0,2,"E2","","","","","","",0,0,""
"6621",6621,2012-09-01,"16:32:00","MonPalHen",2,2,0,2,"E2","","","","","","",0,0,""
"6622",6622,2012-09-01,"16:34:00","Mar",1,1,0,2,"E1","imm","f","","","","",0,0,""
"6623",6623,2012-09-01,"16:35:00","BlackKite",3,3,0,2,"O","","","","","","",0,0,""
"6624",6624,2012-09-01,"16:35:00","BK_JUV",3,3,0,2,"O","","","","","","",0,0,""
"6625",6625,2012-09-01,"16:35:00","HB_AD",14,14,0,2,"O","","","","","","",0,0,""
"6626",6626,2012-09-01,"16:35:00","StepBuz",1,1,0,2,"O","juv","","","","","",0,0,""
"6627",6627,2012-09-01,"16:39:00","Mon",1,1,0,2,"W1","juv","","","","","",1,0,"ID6633:-1 "
"6628",6628,2012-09-01,"16:40:00","Mon",1,1,0,1,"E2","juv","","","","","",0,0,""
"6629",6629,2012-09-01,"16:40:00","MonPalHen",1,1,0,1,"E2","juv","","","","","",0,0,""
"6630",6630,2012-09-01,"16:41:00","Mon",3,3,0,2,"E3","juv","","","","","",0,0,""
"6631",6631,2012-09-01,"16:42:00","Mon",2,2,0,2,"E1","imm","m","","","","",0,0,""
"6632",6632,2012-09-01,"16:43:00","Mon",9,9,0,1,"E3","ad","m","","","","",0,0,""
"6633",6633,2012-09-01,"16:43:00","MonPalHen",33,34,0,1,"E3","juv","","","","","",0,-1,"ID6627:1 "
"6634",6634,2012-09-01,"16:43:00","MonPalHen",22,22,0,1,"E3","","","","","","",0,0,""
"6635",6635,2012-09-01,"16:44:00","BlackKite",9,9,0,2,"O","","","","","","",0,0,""
"6636",6636,2012-09-01,"16:45:00","BK_JUV",2,2,0,2,"O","","","","","","",0,0,""
"6637",6637,2012-09-01,"16:45:00","BK_NONJUV",7,7,0,2,"O","","","","","","",0,0,""
"6638",6638,2012-09-01,"16:45:00","HB_AD",180,180,0,2,"O","","","","","","",0,0,""
"6639",6639,2012-09-01,"16:46:00","HB",678,678,0,1,"E3","","","","sc","","",0,0,""
"6640",6640,2012-09-01,"16:46:00","BlaStork",1,1,0,1,"W3","","","","","","",0,0,""
"6641",6641,2012-09-01,"16:47:00","HB_AD",16,16,0,2,"O","","","","","","",0,0,""
"6642",6642,2012-09-01,"16:48:00","BK_JUV",1,1,0,2,"O","","","","","","",0,0,""
"6643",6643,2012-09-01,"16:49:00","MonPalHen",3,3,0,1,"E3","","","","","","",0,0,""
"6644",6644,2012-09-01,"16:49:00","Mon",1,1,0,1,"E3","juv","","","","","",0,0,""
"6645",6645,2012-09-01,"16:50:00","HB_AD",5,5,0,2,"O","","","","","","",0,0,""
"6646",6646,2012-09-01,"16:52:00","Mon",4,4,0,1,"E2","ad","m","","","","",0,0,""
"6647",6647,2012-09-01,"16:52:00","MonPalHen",4,4,0,1,"E2","","","","","","",0,0,""
"6648",6648,2012-09-01,"16:54:00","MonPalHen",10,10,0,1,"W2","juv","","","","","",0,0,""
"6649",6649,2012-09-01,"16:54:00","Mon",2,2,0,2,"O","juv","","","","","",0,0,""
"6650",6650,2012-09-01,"16:54:00","HB",1,1,0,2,"O","","","","","","",0,0,""
"6651",6651,2012-09-01,"16:55:00","HB_AD",56,56,0,2,"O","","","","","","",0,0,""
"6652",6652,2012-09-01,"16:55:00","HB_JUV",1,1,0,2,"O","","","","","","",0,0,""
"6653",6653,2012-09-01,"16:55:00","BlackKite",5,5,0,2,"O","","","","","","",0,0,""
"6654",6654,2012-09-01,"16:56:00","HB",73,73,0,1,"E3","","","","sc","","",0,0,""
"6655",6655,2012-09-01,"16:56:00","BK_NONJUV",3,3,0,2,"O","","","","","","",0,0,""
"6656",6656,2012-09-01,"16:56:00","BK_JUV",2,2,0,2,"O","","","","","","",0,0,""
"6657",6657,2012-09-01,"16:57:00","HB_AD",5,5,0,2,"O","","","","","","",0,0,""
"6658",6658,2012-09-01,"16:58:00","Mon",2,2,0,1,"E3","nonjuv","m","","","","",0,0,""
"6659",6659,2012-09-01,"16:59:00","MonPalHen",7,7,0,1,"E3","","","","","","",0,0,""
"6660",6660,2012-09-01,"16:59:00","HB_AD",79,79,0,2,"E1","","","","","","",0,0,""
"6661",6661,2012-09-01,"17:03:00","HB_AD",3,3,0,2,"O","","","","","","",0,0,""
"6662",6662,2012-09-01,"17:04:00","MonPalHen",1,1,0,1,"W2","","","","","","",0,0,""
"6663",6663,2012-09-01,"17:04:00","BlackKite",3,3,0,2,"E3","","","","","","",0,0,""
"6664",6664,2012-09-01,"17:05:00","HB",159,159,0,1,"W3","","","","sc","","",0,0,""
"6665",6665,2012-09-01,"17:05:00","Mon",9,9,0,1,"E3","nonjuv","m","","","","",0,0,""
"6666",6666,2012-09-01,"17:05:00","MonPalHen",14,14,0,1,"E3","","","","","","",0,0,""
"6667",6667,2012-09-01,"17:10:00","MonPalHen",2,2,0,1,"E3","","","","","","",0,0,""
"6668",6668,2012-09-01,"17:10:00","Mon",1,1,0,2,"W3","juv","","","","","",0,0,""
"6669",6669,2012-09-01,"17:10:00","Mon",1,1,0,2,"W3","imm","m","","","","",0,0,""
"6670",6670,2012-09-01,"17:11:00","Mon",1,1,0,2,"E1","juv","","","","","",0,0,""
"6671",6671,2012-09-01,"17:11:00","BlackKite",4,4,0,2,"E2","","","","","","",0,0,""
"6672",6672,2012-09-01,"17:14:00","Mon",3,3,0,2,"E1","juv","","","","","",0,0,""
"6673",6673,2012-09-01,"17:14:00","BlackKite",1,1,0,2,"W1","","","","","","",0,0,""
"6674",6674,2012-09-01,"17:15:00","BK_NONJUV",1,1,0,2,"W1","","","","","","",0,0,""
"6675",6675,2012-09-01,"17:15:00","MonPalHen",13,13,0,2,"E2","","","","","","",0,0,""
"6676",6676,2012-09-01,"17:16:00","Mon",2,2,0,2,"E2","imm","m","","","","",0,0,""
"6677",6677,2012-09-01,"17:16:00","BlackKite",1,1,0,2,"E2","","","","","","",0,0,""
"6678",6678,2012-09-01,"17:17:00","MonPalHen",1,1,0,2,"E3","","","","","","",0,0,""
"6679",6679,2012-09-01,"17:19:00","HB",213,213,0,1,"E3","","","","sc","","",0,0,""
"6680",6680,2012-09-01,"17:25:00","Mon",2,2,0,1,"E3","nonjuv","m","","","","",0,0,""
"6681",6681,2012-09-01,"17:25:00","MonPalHen",5,5,0,1,"E3","","","","","","",0,0,""
"6682",6682,2012-09-01,"17:25:00","HB",56,56,0,1,"E3","","","","sc","","",0,0,""
"6683",6683,2012-09-01,"17:27:00","Mon",1,1,0,2,"E2","ad","m","","","","",0,0,""
"6684",6684,2012-09-01,"17:27:00","MonPalHen",2,2,0,2,"E2","juv","","","","","",0,0,""
"6685",6685,2012-09-01,"17:27:00","Pal",1,1,0,2,"E2","juv","","","","","",0,0,""
"6686",6686,2012-09-01,"17:29:00","HB",16,16,0,1,"E3","","","","sc","","",0,0,""
"6687",6687,2012-09-01,"17:30:00","BK_NONJUV",2,2,0,2,"E2","","","","","","",0,0,""
"6688",6688,2012-09-01,"17:34:00","MonPalHen",1,1,0,2,"E2","nonjuv","f","","","","",0,0,""
"6689",6689,2012-09-01,"17:34:00","Mon",1,1,0,2,"E2","ad","m","","","","",0,0,""
"6690",6690,2012-09-01,"17:35:00","Mar",1,1,0,2,"E2","juv","","","","","",0,0,""
"6691",6691,2012-09-01,"17:44:00","BlackKite",1,1,0,1,"W3","","","","","","",0,0,""
"6692",6692,2012-09-01,"17:45:00","HB",17,17,0,1,"E3","","","","sc","","",0,0,""
"6693",6693,2012-09-01,"17:56:00","Mon",2,2,0,1,"E2","ad","m","","","","",0,0,""
"6694",6694,2012-09-01,"17:57:00","MonPalHen",1,1,0,1,"E2","juv","","","","","",0,0,""
"6695",6695,2012-09-01,"17:57:00","Roller",5,5,0,1,"E3","","","","","","",0,0,""
"6696",6696,2012-09-01,"18:07:00","Mon",3,3,0,1,"E2","ad","m","","","","",0,0,""
"6697",6697,2012-09-01,"18:16:00","Mon",1,1,0,1,"E2","nonjuv","m","","","","",0,0,""
"6698",6698,2012-09-01,"18:16:00","Mon",2,2,0,1,"E2","juv","","","","","",0,0,""
"6699",6699,2012-09-01,"18:17:00","MonPalHen",1,1,0,1,"E2","juv","","","","","",0,0,""
"6700",6700,2012-09-01,"18:24:00","Mon",1,1,0,1,"E2","juv","","","","","",0,0,""
"6701",6701,2012-09-01,"18:28:00","Mon",2,2,0,1,"E2","juv","","","","","",0,0,""
"6702",6702,2012-09-02,"06:59:00","Mar",1,1,0,1,"E2","ad","m","","","","",0,0,""
"6703",6703,2012-09-02,"06:59:00","MonPalHen",1,1,0,1,"E2","","","","","","",0,0,""
"6704",6704,2012-09-02,"07:12:00","Mon",2,2,0,1,"O","ad","m","","","","",0,0,""
"6705",6705,2012-09-02,"07:13:00","Mon",4,4,0,1,"O","ad","f","","","","",0,0,""
"6706",6706,2012-09-02,"07:13:00","Mon",6,6,0,1,"O","juv","","","","","",0,0,""
"6707",6707,2012-09-02,"07:13:00","MonPalHen",17,17,0,1,"O","","","","","","",0,0,""
"6708",6708,2012-09-02,"07:14:00","HB",1,1,0,1,"E3","","","","sc","","",0,0,""
"6709",6709,2012-09-02,"07:19:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"6710",6710,2012-09-02,"07:25:00","Mon",1,1,0,1,"O","ad","f","","","","",0,0,""
"6711",6711,2012-09-02,"07:25:00","Mon",1,1,0,1,"O","imm","m","","","","",0,0,""
"6712",6712,2012-09-02,"07:25:00","Mon",9,9,0,1,"O","juv","","","","","",0,0,""
"6713",6713,2012-09-02,"07:38:00","Mar",1,2,0,1,"E3","","","","","","",0,-1,"ID6717:1 "
"6714",6714,2012-09-02,"07:39:00","Mon",17,17,0,1,"E3","nonjuv","m","","","","",4,0,"ID6728:-4 "
"6715",6715,2012-09-02,"07:39:00","MonPalHen",11,13,0,1,"E3","juv","","","","","",0,-2,"ID6727:2 "
"6716",6716,2012-09-02,"07:39:00","MonPalHen",64,66,0,1,"E3","","","","","","",0,-2,"ID6724:2 "
"6717",6717,2012-09-02,"07:40:00","Mar",1,1,0,2,"W1","ad","m","","","","",1,0,"ID6713:-1 "
"6718",6718,2012-09-02,"07:41:00","MonPalHen",122,122,0,2,"E2","","","","","","",0,0,""
"6719",6719,2012-09-02,"07:43:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"6720",6720,2012-09-02,"07:45:00","Mon",1,1,0,2,"O","ad","m","","","","",0,0,""
"6721",6721,2012-09-02,"07:46:00","Mon",1,1,0,2,"O","juv","","","","","",0,0,""
"6722",6722,2012-09-02,"07:46:00","MonPalHen",20,20,0,2,"E2","","","","","","",0,0,""
"6723",6723,2012-09-02,"07:47:00","MonPalHen",62,62,0,2,"E3","","","","","","",0,0,""
"6724",6724,2012-09-02,"07:48:00","Mon",2,2,0,2,"W2","ad","f","","","","",2,0,"ID6716:-2 "
"6725",6725,2012-09-02,"07:49:00","Mar",1,1,0,1,"O","ad","m","","","","",0,0,""
"6726",6726,2012-09-02,"07:49:00","Mon",1,1,0,1,"W2","juv","","","","","",0,0,""
"6727",6727,2012-09-02,"07:49:00","Mon",2,2,0,2,"W2","juv","","","","","",2,0,"ID6715:-2 "
"6728",6728,2012-09-02,"07:49:00","MonPalHen",0,4,0,2,"W2","","","","","","",0,-4,"ID6714:4 "
"6729",6729,2012-09-02,"07:51:00","Pal",2,2,0,1,"O","juv","","","","","",0,0,""
"6730",6730,2012-09-02,"07:51:00","Mon",2,2,0,1,"O","ad","m","","","","",0,0,""
"6731",6731,2012-09-02,"07:51:00","Mon",3,3,0,1,"O","ad","f","","","","",0,0,""
"6732",6732,2012-09-02,"07:51:00","Mon",19,19,0,1,"O","juv","","","","","",0,0,""
"6733",6733,2012-09-02,"07:51:00","Mon",2,2,0,2,"W2","juv","","","","","",0,0,""
"6734",6734,2012-09-02,"07:51:00","MonPalHen",1,1,0,2,"W2","juv","","","","","",0,0,""
"6735",6735,2012-09-02,"07:52:00","MonPalHen",1,1,0,1,"O","juv","","","","","",0,0,""
"6736",6736,2012-09-02,"07:52:00","MonPalHen",1,1,0,1,"O","","","","","","",0,0,""
"6737",6737,2012-09-02,"07:52:00","MonPalHen",3,3,0,2,"W2","juv","","","","","",0,0,""
"6738",6738,2012-09-02,"07:53:00","MonPalHen",3,3,0,2,"W2","","","","","","",0,0,""
"6739",6739,2012-09-02,"07:54:00","Mar",1,1,0,1,"W2","juv","","","","","",0,0,""
"6740",6740,2012-09-02,"07:59:00","MonPalHen",8,8,0,2,"E3","","","","","","",0,0,""
"6741",6741,2012-09-02,"07:59:00","Mon",5,5,0,2,"E1","juv","","","","","",0,0,""
"6742",6742,2012-09-02,"08:00:00","MonPalHen",1,1,0,2,"E1","","","","","","",0,0,""
"6743",6743,2012-09-02,"08:01:00","Mar",1,1,0,2,"E3","","","","","","",0,0,""
"6744",6744,2012-09-02,"08:04:00","Pal",1,1,0,1,"O","ad","m","","","","",0,0,""
"6745",6745,2012-09-02,"08:04:00","Mon",3,3,0,1,"O","ad","m","","","","",0,0,""
"6746",6746,2012-09-02,"08:04:00","Mon",1,1,0,1,"O","ad","f","","","","",0,0,""
"6747",6747,2012-09-02,"08:05:00","Mon",19,19,0,1,"O","juv","","","","","",0,0,""
"6748",6748,2012-09-02,"08:05:00","Mon",1,1,0,1,"W1","ad","f","","","","",0,0,""
"6749",6749,2012-09-02,"08:06:00","Mon",3,3,0,2,"W2","juv","","","","","",0,0,""
"6750",6750,2012-09-02,"08:06:00","MonPalHen",31,31,0,2,"E3","","","","","","",0,0,""
"6751",6751,2012-09-02,"08:08:00","HB",1,1,0,2,"E1","","","","","","",0,0,""
"6752",6752,2012-09-02,"08:09:00","MonPalHen",2,2,0,2,"W3","","","","dc","","",0,0,""
"6753",6753,2012-09-02,"08:10:00","Roller",1,1,0,1,"E1","","","","","","",0,0,""
"6754",6754,2012-09-02,"08:14:00","Mar",1,1,0,2,"E1","ad","m","","","","",0,0,""
"6755",6755,2012-09-02,"08:14:00","Mar",1,1,0,2,"E1","nonjuv","f","","","","",0,0,""
"6756",6756,2012-09-02,"08:15:00","Pal",1,1,0,2,"E1","ad","m","","","","",0,0,""
"6757",6757,2012-09-02,"08:15:00","MonPalHen",15,15,0,2,"E2","","","","","","",0,0,""
"6758",6758,2012-09-02,"08:16:00","BootedE",1,1,0,1,"W1","","","d","","","",0,0,""
"6759",6759,2012-09-02,"08:17:00","Mar",1,1,0,2,"W1","juv","","","","","",0,0,""
"6760",6760,2012-09-02,"08:17:00","Mar",1,1,0,2,"W1","juv","","","","","",0,0,""
"6761",6761,2012-09-02,"08:17:00","Mon",1,1,0,2,"W1","ad","f","","","","",0,0,""
"6762",6762,2012-09-02,"08:18:00","Mon",0,1,0,2,"W2","ad","m","","","","",0,-1,"ID6768:1 "
"6763",6763,2012-09-02,"08:18:00","Mon",5,5,0,2,"E2","juv","","","","","",0,0,""
"6764",6764,2012-09-02,"08:18:00","Mar",1,1,0,2,"W1","ad","m","","","","",0,0,""
"6765",6765,2012-09-02,"08:19:00","Mar",1,1,0,1,"E2","ad","","","","","",0,0,""
"6766",6766,2012-09-02,"08:19:00","Mar",1,1,0,1,"E2","imm","","","","","",0,0,""
"6767",6767,2012-09-02,"08:19:00","Mar",1,1,0,1,"E2","juv","","","","","",0,0,""
"6768",6768,2012-09-02,"08:19:00","Mon",1,1,0,1,"E2","ad","m","","","","",1,0,"ID6762:-1 "
"6769",6769,2012-09-02,"08:21:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"6770",6770,2012-09-02,"08:21:00","Mon",1,1,0,1,"W2","juv","","","","","",0,0,""
"6771",6771,2012-09-02,"08:21:00","Mon",2,2,0,2,"W1","imm","m","","","","",0,0,""
"6772",6772,2012-09-02,"08:21:00","Mon",1,1,0,2,"W1","ad","f","","","","",0,0,""
"6773",6773,2012-09-02,"08:21:00","Mon",12,12,0,2,"W1","juv","","","","","",0,0,""
"6774",6774,2012-09-02,"08:21:00","Mon",1,1,0,2,"W2","imm","m","","","","",0,0,""
"6775",6775,2012-09-02,"08:22:00","Mon",1,1,0,1,"W1","juv","","","","","",0,0,""
"6776",6776,2012-09-02,"08:22:00","MonPalHen",1,1,0,2,"E3","","","","","","",0,0,""
"6777",6777,2012-09-02,"08:22:00","Mon",1,1,0,2,"W2","juv","","","","","",0,0,""
"6778",6778,2012-09-02,"08:23:00","MonPalHen",3,3,0,2,"E3","","","","","","",0,0,""
"6779",6779,2012-09-02,"08:25:00","MonPalHen",1,1,0,2,"E3","","","","","","",0,0,""
"6780",6780,2012-09-02,"08:26:00","Mar",2,2,0,2,"E2","ad","m","","","","",0,0,""
"6781",6781,2012-09-02,"08:27:00","MonPalHen",0,3,0,2,"W3","","","","","","",0,-3,"ID6783:3 "
"6782",6782,2012-09-02,"08:28:00","Mar",2,2,0,1,"E2","","","","","","",0,0,""
"6783",6783,2012-09-02,"08:28:00","Mon",11,11,0,1,"E2","nonjuv","m","","","","",11,0,"ID6781:-3 ID6785:-5 ID6790:-2 ID6791:-1 "
"6784",6784,2012-09-02,"08:29:00","MonPalHen",1,14,0,1,"E2","","","","","","",1,-13,"ID6786:4 ID6787:8 ID6789:1 ID6791:-1 "
"6785",6785,2012-09-02,"08:29:00","Mon",0,5,0,2,"W2","nonjuv","m","","","","",0,-5,"ID6783:5 "
"6786",6786,2012-09-02,"08:29:00","Mon",4,4,0,2,"W2","ad","f","","","","",4,0,"ID6784:-4 "
"6787",6787,2012-09-02,"08:29:00","Mon",8,8,0,2,"W2","juv","","","","","",8,0,"ID6784:-8 "
"6788",6788,2012-09-02,"08:29:00","Mon",1,1,0,2,"W1","juv","","","","","",0,0,""
"6789",6789,2012-09-02,"08:30:00","Mon",1,1,0,2,"W2","juv","","","","","",1,0,"ID6784:-1 "
"6790",6790,2012-09-02,"08:34:00","Mon",0,2,0,2,"W3","nonjuv","m","","","","",0,-2,"ID6783:2 "
"6791",6791,2012-09-02,"08:34:00","MonPalHen",3,5,0,2,"W3","","","","","","",0,-2,"ID6783:1 ID6784:1 "
